trackName,artistName,minutesPlayed,msPlayed,month,year
Three Peaches,Neutral Milk Hotel,8.044433333333334,482666,7,2026
For You - Intro,HIM,8.005866666666666,480352,7,2026
I Will,Radiohead,7.964466666666667,477868,7,2026
How It Feels To Be Something On,Sunny Day Real Estate,7.913333333333333,474800,7,2026
Bright Blue Pickup Truck,Teen Suicide,7.6572499999999994,459435,7,2026
Big Black Cloud,The Microphones,7.6259999999999994,457560,7,2026
Send Me An Angel,Highly Suspect,7.605883333333333,456353,7,2026
II. Solar System,The Microphones,7.56275,453765,7,2026
Look!,The Antlers,7.555533333333333,453332,7,2026
Someone's In The Wolf,Queens of the Stone Age,7.264216666666667,435853,7,2026
The Triumph Of Our Tired Eyes,Silver Mt. Zion,6.906883333333333,414413,7,2026
Avalanches,Jordaan Mason,6.886550000000001,413193,7,2026
"Paint It, Black",The Rolling Stones,6.804916666666666,408295,7,2026
Some Days are Better Than Others,Carissa's Wierd,6.769333333333333,406160,7,2026
Silently Leaving the Room,Carissa's Wierd,6.653333333333333,399200,7,2026
The Owl And The Tanager,Sufjan Stevens,6.648216666666666,398893,7,2026
The Blood Is Love,Queens of the Stone Age,6.626216666666667,397573,7,2026
Neighborhood Drug Dealer,Teen Suicide,6.5815,394890,7,2026
Brooke Daniels' Tiny Broken Fingers,Carissa's Wierd,6.5475666666666665,392854,7,2026
September Come Take This Heart Away,Carissa's Wierd,6.47445,388467,7,2026
Buried Above Ground,Giles Corey,6.466666666666667,388000,7,2026
Paranoid Android,Radiohead,6.45355,387213,7,2026
All Along the Watchtower,Jimi Hendrix,6.364833333333333,381890,7,2026
I'm Going to Do It,Giles Corey,6.266666666666667,376000,7,2026
Sofisticated Fuck Princess Please Leave Me Alone,Carissa's Wierd,6.265766666666667,375946,7,2026
Drunk Drivers/Killer Whales,Car Seat Headrest,6.2442166666666665,374653,7,2026
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,6.2086500000000004,372519,7,2026
The Piano Song,Carissa's Wierd,6.178650000000001,370719,7,2026
When Love And Death Embrace,HIM,6.1339,368034,7,2026
I Don't Love,Have A Nice Life,6.11095,366657,7,2026
Train Under Water,Bright Eyes,6.1,366000,7,2026
Upward Over the Mountain,Iron & Wine,5.936,356160,7,2026
Levitation,Beach House,5.91,354600,7,2026
Better Living Through Chemistry,Queens of the Stone Age,5.82,349200,7,2026
Land Locked Blues,Bright Eyes,5.798883333333333,347933,7,2026
Cut,Low,5.77445,346467,7,2026
Feet Don't Fail Me,Queens of the Stone Age,5.6970833333333335,341825,7,2026
Empty Churches,Giles Corey,5.6875,341250,7,2026
Sign of the Times,Harry Styles,5.67845,340707,7,2026
Misfit Love,Queens of the Stone Age,5.66445,339867,7,2026
Mosquito Song,Queens of the Stone Age,5.638883333333333,338333,7,2026
Revisited,The Antlers,5.63885,338331,7,2026
You Should Be at Home Here,Carissa's Wierd,5.63555,338133,7,2026
Bloodhail,Have A Nice Life,5.633333333333334,338000,7,2026
Not The Same Anymore,The Strokes,5.622216666666667,337333,7,2026
"Noses in Roses, Forever",Desert Sessions,5.564316666666667,333859,7,2026
Sympathy Bush,Carissa's Wierd,5.548,332880,7,2026
Wake Me,Message To Bears,5.539333333333333,332360,7,2026
Stubborn Man,The Antlers,5.534016666666667,332041,7,2026
Californication,Red Hot Chili Peppers,5.49555,329733,7,2026
Epilogue,The Antlers,5.481333333333334,328880,7,2026
House Of Cards,Radiohead,5.47155,328293,7,2026
"Blessed Arms That Hold You Tight, Freezing Cold and Alone",Carissa's Wierd,5.4526666666666666,327160,7,2026
Exploding Whale - Doveman Remix,Sufjan Stevens,5.451266666666666,327076,7,2026
Pink Ocean,The Voidz,5.445116666666666,326707,7,2026
The Tourist,Radiohead,5.442216666666667,326533,7,2026
Intruders,The Antlers,5.395766666666667,323746,7,2026
Easy/Lucky/Free,Bright Eyes,5.3933333333333335,323600,7,2026
Ignorant Piece of Shit,Carissa's Wierd,5.386566666666667,323194,7,2026
Lost In Hollywood,System Of A Down,5.344883333333334,320693,7,2026
Domesticated Animals,Queens of the Stone Age,5.337816666666667,320269,7,2026
Jesus Christ,Brand New,5.30445,318267,7,2026
Plush - 2017 Remaster,Stone Temple Pilots,5.23245,313947,7,2026
Moon Sequel,Mount Eerie,5.1889,311334,7,2026
Halfway Spoken Heart that Feels Comfort in Everything Until it Disappears and Then it's Gone,Carissa's Wierd,5.162,309720,7,2026
Idioteque,Radiohead,5.15155,309093,7,2026
Closed Doors,Message To Bears,5.133166666666667,307990,7,2026
Organs For Oceans,Jordaan Mason,5.081033333333333,304862,7,2026
Laura Laurent,Bright Eyes,5.021216666666667,301273,7,2026
Be Quiet and Drive (Far Away),Deftones,4.9977833333333335,299867,7,2026
Let Down,Radiohead,4.992666666666667,299560,7,2026
Silver Soul,Beach House,4.978,298680,7,2026
Did My Best,The Voidz,4.9489833333333335,296939,7,2026
Pink Funeral,Beach House,4.937116666666666,296227,7,2026
Refuge,The Antlers,4.933766666666667,296026,7,2026
Fade Into You,Mazzy Star,4.926666666666667,295600,7,2026
The Winner Takes It All,ABBA,4.912,294720,7,2026
I Might Be Wrong,Radiohead,4.896216666666667,293773,7,2026
Even Flow,Pearl Jam,4.876333333333333,292580,7,2026
Sweet,Cigarettes After Sex,4.860666666666667,291640,7,2026
Apocalypse,Cigarettes After Sex,4.8357833333333335,290147,7,2026
Iris,The Goo Goo Dolls,4.82555,289533,7,2026
Pulaski at Night,Andrew Bird,4.818216666666666,289093,7,2026
Bowl of Oranges,Bright Eyes,4.8133333333333335,288800,7,2026
Zebra,Beach House,4.812,288720,7,2026
Sing,Slowdive,4.808216666666667,288493,7,2026
Blue Champagne Glass,Carissa's Wierd,4.805783333333333,288347,7,2026
Neighborhood #1 (Tunnels),Arcade Fire,4.80555,288333,7,2026
Anonanimal,Andrew Bird,4.784216666666667,287053,7,2026
Seven - Remastered,Sunny Day Real Estate,4.772883333333334,286373,7,2026
Skyfall,Adele,4.768033333333333,286082,7,2026
The Great Salt Lake,Band of Horses,4.75645,285387,7,2026
Unholy Confessions,Avenged Sevenfold,4.73045,283827,7,2026
Empire Ants (feat. Little Dragon),Gorillaz,4.730366666666667,283822,7,2026
23 (feat. Sasha Dobson),Highly Suspect,4.72095,283257,7,2026
Romulus,Sufjan Stevens,4.695783333333333,281747,7,2026
In My Head...Or Something,Desert Sessions,4.690883333333334,281453,7,2026
Heart-Shaped Box,Nirvana,4.686,281160,7,2026
Decks Dark,Radiohead,4.683516666666667,281011,7,2026
Talk Show Host,Radiohead,4.683333333333334,281000,7,2026
Poison Oak,Bright Eyes,4.664,279840,7,2026
Doppelgänger,The Antlers,4.661833333333333,279710,7,2026
In Time,Mud Flow,4.6546666666666665,279280,7,2026
Kalopsia,Queens of the Stone Age,4.6353333333333335,278120,7,2026
Suture Up Your Future,Queens of the Stone Age,4.621783333333333,277307,7,2026
Tom Sawyer,Rush,4.6146666666666665,276880,7,2026
Convalescence,Message To Bears,4.607583333333333,276455,7,2026
My Iron Lung,Radiohead,4.607116666666666,276427,7,2026
Stairs to the Attic,The Antlers,4.602216666666667,276133,7,2026
Why Are Sundays So Depressing,The Strokes,4.59445,275667,7,2026
Nothing Gets Crossed Out,Bright Eyes,4.580866666666667,274852,7,2026
Spin/Float,Message To Bears,4.568883333333333,274133,7,2026
Where I End and You Begin,Radiohead,4.488216666666666,269293,7,2026
Old Soul Song (for the New World Order),Bright Eyes,4.486,269160,7,2026
Plasticities,Andrew Bird,4.4622166666666665,267733,7,2026
Yellow,Coldplay,4.4462166666666665,266773,7,2026
Two-Headed Boy,Neutral Milk Hotel,4.435116666666667,266107,7,2026
Indie Rokkers,MGMT,4.431333333333333,265880,7,2026
Perfect,Ed Sheeran,4.39,263400,7,2026
Era Vulgaris - Non-LP Version,Queens of the Stone Age,4.3886666666666665,263320,7,2026
Carpenter / Rebuild The Body Out Of Birds,Jordaan Mason,4.373116666666666,262387,7,2026
Falling Dead Stars,Tacoma Radar,4.3631166666666665,261787,7,2026
WILDFLOWER,Billie Eilish,4.357783333333333,261467,7,2026
Standing on the Moon,Lera Lynn,4.343333333333334,260600,7,2026
Die For You,The Weeknd,4.33755,260253,7,2026
To Forgive - Remastered 2012,The Smashing Pumpkins,4.2877833333333335,257267,7,2026
Lithium,Nirvana,4.284216666666667,257053,7,2026
Cry,Cigarettes After Sex,4.28,256800,7,2026
Wake Me - Levi Patel Rework,Message To Bears,4.274883333333333,256493,7,2026
Same Old Song ft. Peter Bradley Adams,Lera Lynn,4.2744,256464,7,2026
Forest Fire,Mount Eerie,4.25155,255093,7,2026
Everybody Knows That You're Insane,Queens of the Stone Age,4.239116666666667,254347,7,2026
Die With A Smile,Lady Gaga,4.194466666666667,251668,7,2026
Such Great Heights,Iron & Wine,4.188,251280,7,2026
Black Car,Beach House,4.186,251160,7,2026
Handcuffs,Brand New,4.181783333333334,250907,7,2026
Weekend Wars,MGMT,4.17955,250773,7,2026
____ Is Water,Jordaan Mason,4.161933333333334,249716,7,2026
Line Without a Hook,Ricky Montgomery,4.159783333333333,249587,7,2026
Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),Sufjan Stevens,4.149416666666666,248965,7,2026
You Think You're Radical,Starflyer 59,4.13445,248067,7,2026
Visions of Gideon,Sufjan Stevens,4.130133333333333,247808,7,2026
Sugar for the Pill,Slowdive,4.114833333333333,246890,7,2026
Lift,Radiohead,4.114,246840,7,2026
It's Working,MGMT,4.104666666666667,246280,7,2026
VCR (The xx cover),The Antlers,4.08955,245373,7,2026
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,4.078083333333334,244685,7,2026
Another Love,Tom Odell,4.072666666666667,244360,7,2026
Bodysnatchers,Radiohead,4.038216666666667,242293,7,2026
Grave Filled with Books,Giles Corey,4.02,241200,7,2026
Auto Pilot,Queens of the Stone Age,4.016666666666667,241000,7,2026
Sweater Weather,The Neighbourhood,4.006666666666667,240400,7,2026
Bath Salts,Highly Suspect,3.9968833333333333,239813,7,2026
(s)mother,Jordaan Mason,3.9793666666666665,238762,7,2026
Creep,Radiohead,3.977333333333333,238640,7,2026
No One Noticed,The Marías,3.94845,236907,7,2026
Somewhere Only We Know,Keane,3.936,236160,7,2026
Young And Beautiful,Lana Del Rey,3.9342166666666665,236053,7,2026
My God Is the Sun,Queens of the Stone Age,3.9233333333333333,235400,7,2026
Glimpse of Us,Joji,3.8908833333333335,233453,7,2026
Guilt is My Boyfriend,Giles Corey,3.890066666666667,233404,7,2026
Myxomatosis,Radiohead,3.87555,232533,7,2026
Speaking in Tongues (feat. David Byrne),Arcade Fire,3.8722166666666666,232333,7,2026
Take Your Time,Tacoma Radar,3.8691166666666668,232147,7,2026
Welcome To Japan,The Strokes,3.8471166666666665,230827,7,2026
A Lingering,German Error Message,3.845483333333333,230729,7,2026
Starboy,The Weeknd,3.840883333333333,230453,7,2026
The Youth,MGMT,3.8002166666666666,228013,7,2026
The One That Got Away,Katy Perry,3.788883333333333,227333,7,2026
When You Split the Heart Open - Tape Version,American Pleasure Club,3.7645,225870,7,2026
For the Last Time,Lera Lynn,3.7586666666666666,225520,7,2026
Muzzle - Remastered 2012,The Smashing Pumpkins,3.732,223920,7,2026
Drain You,Nirvana,3.731333333333333,223880,7,2026
To Be There Now,Carissa's Wierd,3.7306333333333335,223838,7,2026
Heart Of Darkness,Sparklehorse,3.7257666666666664,223546,7,2026
My Red Little Fox,Sufjan Stevens,3.7155833333333335,222935,7,2026
Crest,The Antlers,3.711116666666667,222667,7,2026
Selfless,The Strokes,3.70155,222093,7,2026
Lady Macbeth In Chains,Sufjan Stevens,3.7012,222072,7,2026
Xerces,Deftones,3.6966666666666668,221800,7,2026
All of Me Wants All of You,Sufjan Stevens,3.6951833333333335,221711,7,2026
Creepin' (with The Weeknd & 21 Savage),Metro Boomin,3.692,221520,7,2026
Altogether,Slowdive,3.68555,221133,7,2026
Song Against Sex,Neutral Milk Hotel,3.68155,220893,7,2026
Those Eyes,New West,3.6791666666666667,220750,7,2026
Soldier Side,System Of A Down,3.671116666666667,220267,7,2026
I Found a Whistle,MGMT,3.66955,220173,7,2026
Reptilia,The Strokes,3.6637833333333334,219827,7,2026
Garden Song,Phoebe Bridgers,3.661366666666667,219682,7,2026
Enchanting Ghost,Sufjan Stevens,3.65755,219453,7,2026
Wildflower,Beach House,3.65755,219453,7,2026
So You Wanna Be A Superhero,Carissa's Wierd,3.65,219000,7,2026
Half a Person - 2011 Remaster,The Smiths,3.6406666666666667,218440,7,2026
Are You Serious,Andrew Bird,3.640216666666667,218413,7,2026
Never Had No One Ever - 2011 Remaster,The Smiths,3.63955,218373,7,2026
You Know You're Right,Nirvana,3.6166666666666667,217000,7,2026
Roman Candle,Elliott Smith,3.616,216960,7,2026
The Lost Art Of Keeping A Secret,Queens of the Stone Age,3.6,216000,7,2026
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,3.5911166666666667,215467,7,2026
Love Buzz,Nirvana,3.5867166666666668,215203,7,2026
Spiders,System Of A Down,3.58445,215067,7,2026
My Own Summer (Shove It),Deftones,3.5793333333333335,214760,7,2026
The Vampyre of Time and Memory,Queens of the Stone Age,3.57645,214587,7,2026
Gauze,Carissa's Wierd,3.564,213840,7,2026
Parabola,TOOL,3.5615,213690,7,2026
Love Me Not,Ravyn Lenae,3.5577833333333335,213467,7,2026
Beggin',Måneskin,3.526,211560,7,2026
Chop Suey!,System Of A Down,3.504,210240,7,2026
Woolly Mammoth's Mighty Absence,Mount Eerie,3.4913333333333334,209480,7,2026
golden hour,JVKE,3.4876666666666667,209260,7,2026
In Circles - Remastered,Sunny Day Real Estate,3.487633333333333,209258,7,2026
September Come Please Take This Heart Away - Live,Carissa's Wierd,3.4812166666666666,208873,7,2026
The Night We Met,Lord Huron,3.47045,208227,7,2026
Plainclothes Man,Heatmiser,3.466666666666667,208000,7,2026
Every Night My Teeth Are Falling Out,The Antlers,3.3972166666666666,203833,7,2026
SOS (feat. Gojira),Highly Suspect,3.3949666666666665,203698,7,2026
Protection II,German Error Message,3.3845,203070,7,2026
Pitseleh,Elliott Smith,3.37555,202533,7,2026
Prison Song,System Of A Down,3.3526666666666665,201160,7,2026
Question!,System Of A Down,3.3433333333333333,200600,7,2026
Heaven Tonight,HIM,3.3140833333333335,198845,7,2026
Blankets Stare,Carissa's Wierd,3.31245,198747,7,2026
Heartbreak Anniversary,GIVĒON,3.3061833333333333,198371,7,2026
I Think They Call This Love - Cover,Matthew Ifield,3.3028333333333335,198170,7,2026
D.A.R.L.I.N.G.,Beach House,3.302216666666667,198133,7,2026
Shh!,The Antlers,3.2453333333333334,194720,7,2026
Left Handed Kisses,Andrew Bird,3.244883333333333,194693,7,2026
"I'll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side",The Strokes,3.2441833333333334,194651,7,2026
What Is Love ft. Dylan LeBlanc,Lera Lynn,3.2441333333333335,194648,7,2026
Carrie & Lowell,Sufjan Stevens,3.2439833333333334,194639,7,2026
Remember Your Entire Life,German Error Message,3.2346666666666666,194080,7,2026
I Think They Call This Love,Elliot James Reay,3.234183333333333,194051,7,2026
Bigmouth Strikes Again - 2011 Remaster,The Smiths,3.222,193320,7,2026
Headless Horseman,The Microphones,3.144,188640,7,2026
Not The Sun,Brand New,3.1422166666666667,188533,7,2026
Back to the Old House - 2011 Remaster,The Smiths,3.11045,186627,7,2026
Can't Help Falling in Love,Elvis Presley,3.0979666666666668,185878,7,2026
Cupid's Trick,Elliott Smith,3.0822166666666666,184933,7,2026
Independence Day,Elliott Smith,3.0817833333333335,184907,7,2026
Breed,Nirvana,3.0673333333333335,184040,7,2026
The Dream Synopsis,The Last Shadow Puppets,3.061733333333333,183704,7,2026
Someday,The Strokes,3.0573333333333332,183440,7,2026
Something - Remastered 2009,The Beatles,3.0382166666666666,182293,7,2026
Seaweed,Mount Eerie,3.028,181680,7,2026
Crawl Home,Desert Sessions,3.026666666666667,181600,7,2026
It's A Wonderful Life,Sparklehorse,2.98555,179133,7,2026
It Wasn't the Hunting,Mount Eerie,2.9562166666666667,177373,7,2026
Until I Found You,Stephen Sanchez,2.94445,176667,7,2026
Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,2.9406666666666665,176440,7,2026
Heirloom,Sufjan Stevens,2.917333333333333,175040,7,2026
Deer Dance,System Of A Down,2.91555,174933,7,2026
You've Passed,Neutral Milk Hotel,2.89955,173973,7,2026
Caring Is Creepy - 2021 Remaster,The Shins,2.8912,173472,7,2026
It Only Takes One Shot - From The HBO Series True Detective,Lera Lynn,2.888,173280,7,2026
My Boy - Twin Fantasy,Car Seat Headrest,2.882,172920,7,2026
"Sleeping Bear, Sault Ste. Marie",Sufjan Stevens,2.8686666666666665,172120,7,2026
Light a candle for me (for AP),Teen Suicide,2.8601666666666667,171610,7,2026
I Thought I Saw Your Face Today,She & Him,2.8388833333333334,170333,7,2026
Stand By Me,Ben E. King,2.8324833333333332,169949,7,2026
Loneliness Comes Without A Sound,Tacoma Radar,2.8308833333333334,169853,7,2026
What Ever Happened?,The Strokes,2.8251166666666667,169507,7,2026
Lately - From The HBO Series True Detective / Series Finale Version,Lera Lynn,2.8236666666666665,169420,7,2026
So Easy (To Fall In Love),Olivia Dean,2.816666666666667,169000,7,2026
About A Girl,Nirvana,2.80715,168429,7,2026
