artistName,minutesPlayed,msPlayed,tracks,month,year
The Strokes,140.02503333333334,8401502,"{'Selfless', 'What Ever Happened?', 'Chances', 'Heart In a Cage', 'Call It Fate, Call It Karma', 'Barely Legal', 'Machu Picchu', 'Hard To Explain', 'Is This It', ""80's Comedown Machine"", 'Modern Girls & Old Fashion Men - Reptilia B-Side', 'Ode To The Mets'}",1,2026
Teen Suicide,136.04481666666666,8162689,"{'The Hurricane', 'give me back to the sky', 'worthless', 'dead bird skeleton', 'Neighborhood Drug Dealer', 'cop graveyard', 'untitled-oct19', 'afterlife dating', 'salvia plath', 'Xxxxxxx', 'Bright Blue Pickup Truck'}",1,2026
Gorillaz,128.61648333333332,7716989,"{'Kids with Guns', 'The Hardest Thing (feat. Tony Allen)', 'Dirty Harry (feat. Bootie Brown)'}",1,2026
System Of A Down,116.96401666666667,7017841,"{'B.Y.O.B.', 'ATWA', 'Aerials', 'Chop Suey!', 'Toxicity', 'Spiders', 'Hypnotize', 'Highway Song', 'Lonely Day', 'Lost In Hollywood', 'Prison Song'}",1,2026
Neutral Milk Hotel,98.74178333333333,5924507,"{'Communist Daughter', 'King of Carrot Flowers Pt. 1', 'Holland, 1945', 'April 8th', 'Two-Headed Boy Pt. 2', 'The Fool', 'Ferris Wheel on Fire - 1993', 'Ghost', 'Two-Headed Boy', 'In the Aeroplane Over the Sea'}",1,2026
The Growlers,97.16958333333334,5830175,{'Empty Bones'},1,2026
Andrew Bird,90.23335,5414001,{'Armchairs'},1,2026
Derek & The Dominos,89.3893,5363358,{'Layla'},1,2026
The Dear Hunter,89.07145,5344287,"{'The Haves Have Naught', 'Is There Anybody Here?'}",1,2026
The Killers,87.46463333333334,5247878,"{'Somebody Told Me', 'Jenny Was A Friend Of Mine', 'All The Pretty Faces'}",1,2026
Nine Inch Nails,84.2922,5057532,"{'Hurt', 'The Hand That Feeds', 'The Downward Spiral', 'As Alive As You Need Me To Be', 'Right Where It Belongs', 'Init', 'Closer', 'Head Like A Hole', 'Every Day Is Exactly The Same', ""We're In This Together""}",1,2026
Spiritualized,79.7619,4785714,"{'Ladies and gentlemen we are floating in space', 'Broken Heart'}",1,2026
The Black Keys,78.75473333333333,4725284,"{'Weight of Love', '10 Lovers'}",1,2026
Sunny Day Real Estate,77.41408333333334,4644845,"{'Song About An Angel - Remastered', 'Pheurton Skeurto - Remastered', 'How It Feels To Be Something On', 'Friday - Remastered', 'Seven - Remastered', 'Pillars'}",1,2026
Breaking Benjamin,73.5343,4412058,"{'The Diary of Jane - Single Version', 'Breath', 'Until The End', 'I Will Not Bow'}",1,2026
Pearl Jam,72.61938333333333,4357163,"{'Black', 'Even Flow', 'Alive'}",1,2026
My Chemical Romance,69.18303333333334,4150982,"{'Famous Last Words', 'Helena', 'Dead!', 'I Never Told You What I Do for a Living', 'The Jetset Life Is Gonna Kill You', 'The Ghost of You'}",1,2026
Audioslave,67.8365,4070190,"{'Be Yourself', 'Show Me How to Live', 'What You Are', 'Like a Stone'}",1,2026
Arctic Monkeys,63.3514,3801084,"{'Black Treacle', 'Love is a Laserquest', 'Fake Tales Of San Francisco', 'Catapult', 'Mardy Bum'}",1,2026
Coheed and Cambria,59.36835,3562101,{'Welcome Home'},1,2026
Band of Horses,58.13265,3487959,"{'Wicked Gil', 'Our Swords', 'The Funeral', 'St. Augustine', 'I Go to the Barn Because I Like The'}",1,2026
The Parlor Mob,57.55955,3453573,{'When I Was an Orphan'},1,2026
The Stranglers,56.60325,3396195,"{'Golden Brown', 'Golden Brown - Slowed Down Version'}",1,2026
The Rolling Stones,53.04383333333333,3182630,"{'Paint It, Black'}",1,2026
Ozzy Osbourne,52.7684,3166104,{'Hellraiser - 30th Anniversary Edition'},1,2026
Lera Lynn,52.2988,3137928,"{'What You Done', 'My Least Favorite Life - From The HBO Series True Detective', 'The Only Thing Worth Fighting For - From The HBO Series True Detective'}",1,2026
Red Hot Chili Peppers,51.20453333333333,3072272,"{'Under the Bridge', 'Otherside'}",1,2026
The Microphones,48.942683333333335,2936561,"{'The Moon', 'The Glow, Pt. 2', 'I Felt Your Shape', 'Headless Horseman', 'Big Black Cloud'}",1,2026
Swans,47.688183333333335,2861291,"{""Bring The Sun/Toussaint L'Ouverture""}",1,2026
Weezer,44.89045,2693427,"{'Do You Wanna Get High?', 'Island In The Sun'}",1,2026
Death From Above 1979,43.572466666666664,2614348,"{'Cheap Talk', 'The Physical World'}",1,2026
The Hat,42.31271666666667,2538763,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},1,2026
The Smashing Pumpkins,42.21376666666667,2532826,"{'X.Y.U. - Remastered 2012', 'Thru The Eyes Of Ruby - Remastered 2012', 'Beautiful - Remastered 2012', 'To Forgive - Remastered 2012'}",1,2026
The Unicorns,36.00396666666666,2160238,"{'I Was Born (A Unicorn)', 'Sea Ghost', 'Tuff Ghost', 'Inoculate the Innocuous', 'Les Os'}",1,2026
The Voidz,31.334883333333334,1880093,{'QYURRYUS'},1,2026
Three Days Grace,31.31195,1878717,"{'I Hate Everything About You', 'Painkiller', 'Time of Dying', 'Never Too Late', 'Animal I Have Become'}",1,2026
Perfume Genius,30.247616666666666,1814857,{'Learning'},1,2026
Chevelle,26.60805,1596483,"{'Sleep Apnea', 'The Red'}",1,2026
alt-J,24.942700000000002,1496562,{'Bloodflood'},1,2026
Bon Iver,24.543466666666667,1472608,"{'The Wolves (Act I and II)', 'Lump Sum', 'Flume', 'For Emma'}",1,2026
Tame Impala,24.301016666666666,1458061,"{'Music To Walk Home By', ""Why Won't They Talk To Me?"", ""She Just Won't Believe Me"", 'Apocalypse Dreams', 'Keep On Lying', 'Feels Like We Only Go Backwards', 'Endors Toi'}",1,2026
The Last Shadow Puppets,22.590033333333334,1355402,"{'Calm Like You', 'My Mistakes Were Made For You', 'The Meeting Place', 'The Age Of The Understatement'}",1,2026
Paramore,22.3789,1342734,"{'Decode', 'Misery Business', ""That's What You Get"", 'Ignorance'}",1,2026
Nirvana,20.705983333333332,1242359,"{'All Apologies', ""You Know You're Right"", 'Come As You Are', 'Dumb', 'Something In The Way - Live', 'Lithium', 'Smells Like Teen Spirit'}",1,2026
Rise Against,18.73006666666667,1123804,{'Savior'},1,2026
Panic! At The Disco,17.113516666666666,1026811,"{'Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off', ""But It's Better If You Do"", 'I Write Sins Not Tragedies', 'Nine in the Afternoon - Single Mix'}",1,2026
TOOL,16.24475,974685,"{'Schism', 'Sober'}",1,2026
HIM,15.669,940140,{'Venus Doom'},1,2026
Fleet Foxes,14.578633333333332,874718,"{'Grown Ocean', 'Blue Ridge Mountains', 'Your Protector', ""He Doesn't Know Why"", 'Ragged Wood'}",1,2026
Interpol,14.466216666666666,867973,"{'Obstacle 1', 'Leif Erikson', 'Untitled', 'Hands Away'}",1,2026
The xx,13.812016666666667,828721,"{'Crystalised', 'Infinity'}",1,2026
Jeff Buckley,13.793766666666667,827626,{'Hallelujah'},1,2026
Justin Hurwitz,13.259216666666667,795553,"{'Mia & Sebastian’s Theme', 'Epilogue', 'Engagement Party'}",1,2026
Fit For Rivals,11.4258,685548,{'Crash'},1,2026
Linkin Park,10.1117,606702,"{'Somewhere I Belong', 'Crawling'}",1,2026
Childish Gambino,8.56035,513621,"{'Redbone', 'Me and Your Mama'}",1,2026
Cage The Elephant,8.082699999999999,484962,"{'How Are You True', 'Cry Baby'}",1,2026
Sonic Youth,7.957166666666667,477430,{'Tunic (Song For Karen)'},1,2026
Woodkid,7.106883333333333,426413,"{'The Golden Age', 'Iron'}",1,2026
Pixies,6.6371166666666666,398227,"{'All I Think About Now', 'Hey'}",1,2026
Finger Eleven,6.548,392880,"{'Paralyzer', 'Living In A Dream'}",1,2026
Sleepy Sun,6.348883333333333,380933,{'Marina'},1,2026
Skillet,5.933766666666667,356026,"{'Whispers in the Dark', 'Monster'}",1,2026
Low Roar,5.87245,352347,"{""I'll Keep Coming""}",1,2026
Kasabian,5.7957833333333335,347747,{'La Fee Verte'},1,2026
Egypt Central,5.5075,330450,{'Over and Under'},1,2026
X Ambassadors,5.35645,321387,{'Litost'},1,2026
Green Day,4.286883333333333,257213,{'Whatsername'},1,2026
The Beatles,4.217766666666667,253066,{'Eleanor Rigby - Remastered 2009'},1,2026
Yellow Ostrich,4.102083333333334,246125,{'Mary - Alternate'},1,2026
Milky Chance,4.016216666666667,240973,{'Down By The River'},1,2026
Kings of Leon,3.958,237480,{'Closer'},1,2026
3 Doors Down,3.89665,233799,"{'Citizen/Soldier', 'Kryptonite'}",1,2026
Thirty Seconds To Mars,3.8588833333333334,231533,{'The Kill'},1,2026
Saliva,3.8533333333333335,231200,{'Always'},1,2026
Gloria Estefan,3.8240333333333334,229442,{'Conga'},1,2026
Cold War Kids,3.723333333333333,223400,{'Can We Hang On ?'},1,2026
DIIV,3.7162166666666665,222973,{'Doused'},1,2026
Evanescence,3.7147833333333335,222887,{'Bring Me To Life'},1,2026
Rx Bandits,3.6522166666666664,219133,{'Apparition'},1,2026
Sean Ono Lennon,3.63155,217893,{'Dead Meat'},1,2026
Mudvayne,3.6071166666666667,216427,{'Happy?'},1,2026
Melody's Echo Chamber,3.5733333333333333,214400,{'I Follow You'},1,2026
Wildcat! Wildcat!,3.55005,213003,{'Garden Grays'},1,2026
Sabrina Carpenter,3.2843333333333335,197060,{'Read your Mind'},1,2026
CRX,3.231733333333333,193904,{'Broken Bones'},1,2026
Julieta Venegas,3.1388833333333332,188333,{'Me Voy'},1,2026
Hoobastank,2.92045,175227,{'Crawling In The Dark'},1,2026
Wild Party,2.70755,162453,{'OutRight'},1,2026
Bury Me With You,2.673,160380,"{'My Beloved, My Despair'}",1,2026
Ryan Gosling,2.4951166666666666,149707,"{'City Of Stars - From ""La La Land"" Soundtrack'}",1,2026
Mitski,2.4718,148308,{'First Love/Late Spring'},1,2026
Imogen Heap,2.1428666666666665,128572,{'Hide and Seek'},1,2026
Seether,1.6744166666666667,100465,{'Fake It'},1,2026
La Dispute,1.5931166666666667,95587,{'Such Small Hands'},1,2026
Mondo Generator,1.0621166666666666,63727,{'Autopilot'},1,2026
La La Land Cast,1.0031,60186,{'Another Day Of Sun'},1,2026
Slowdive,0.6039333333333333,36236,{'When the Sun Hits'},1,2026
Motionless In White,0.15378333333333333,9227,{'Burned At Both Ends II'},1,2026
Avenged Sevenfold,0.10411666666666666,6247,{'Almost Easy'},1,2026
Manchester Orchestra,0.10145,6087,"{""Now That You're Home""}",1,2026
Belle and Sebastian,0.08503333333333334,5102,{'Expectations'},1,2026
Disturbed,0.022316666666666665,1339,{'Down with the Sickness'},1,2026
Miami Sound Machine,0.015433333333333334,926,{'Conga'},1,2026
