artistName,minutesPlayed,msPlayed,tracks,month,year
Brand New,145.60933333333332,8736560,"{'Good Man (Demo 2006)', 'Bought A Bride', 'Handcuffs', 'Degausser', 'Could Never Be Heaven', 'Luca', 'Play Crack The Sky', 'Same Logic/Teeth', 'Nobody Moves (Demo 2006)', 'Jesus Christ'}",6,2026
Andrew Bird,141.56871666666666,8494123,"{'Fake Palindromes', 'Lazy Projector', 'A Nervous Tic Motion of the Head to the Left', 'Armchairs', 'Fiery Crash', 'Three White Horses', 'Tenuousness', 'The Giant Of Illinois', 'Cracking Codes', 'Oh No'}",6,2026
The Strokes,137.16931666666667,8230159,"{'What Ever Happened?', 'Chances', 'Heart In a Cage', 'Last Nite', 'Call It Fate, Call It Karma', 'Brooklyn Bridge To Chorus', 'One Way Trigger', 'Hard To Explain', 'Is This It', ""80's Comedown Machine"", 'Modern Girls & Old Fashion Men - Reptilia B-Side', 'Oblivius', 'Ode To The Mets', '12:51', 'Call Me Back'}",6,2026
The Smiths,135.97246666666666,8158348,"{'Back to the Old House - 2011 Remaster', 'Still Ill - 2011 Remaster', ""I Don't Owe You Anything - 2011 Remaster"", 'Asleep - 2011 Remaster', 'Last Night I Dreamt That Somebody Loved Me - 2011 Remaster', ""I Know It's Over - 2011 Remaster"", 'Well I Wonder - 2011 Remaster', 'Pretty Girls Make Graves - 2011 Remaster', 'Unloveable - 2017 Master', ""That Joke Isn't Funny Anymore"", 'This Night Has Opened My Eyes - 2011 Remaster', 'Bigmouth Strikes Again - 2011 Remaster'}",6,2026
System Of A Down,128.60251666666667,7716151,"{'B.Y.O.B.', 'ATWA', 'Roulette', 'Question!', 'Revenga', 'Aerials', 'Chop Suey!', 'Toxicity', 'Hypnotize', 'Spiders', 'Sugar', 'Lonely Day', 'Radio/Video'}",6,2026
Neutral Milk Hotel,105.82946666666666,6349768,"{'King of Carrot Flowers Pt. 1', 'Holland, 1945', 'April 8th', 'Two-Headed Boy Pt. 2', 'I Will Bury You in Time - 1994', ""Where You'll Find Me Now - Alternate Version"", 'Three Peaches', ""Where You'll Find Me Now"", 'Communist Daughter', 'Ghost', 'Two-Headed Boy', 'Naomi', 'Ferris Wheel on Fire - 1993', 'Oh Comely', 'A Baby for Pree', 'King of Carrot Flowers Pts. 2 & 3', 'In the Aeroplane Over the Sea', ""You've Passed"", 'The Fool', 'Engine'}",6,2026
The Rolling Stones,103.64954999999999,6218973,"{'Gimme Shelter', 'As Tears Go By - Mono Version', 'Paint It, Black'}",6,2026
Sunny Day Real Estate,102.4214,6145284,"{'Song About An Angel - Remastered', 'Pheurton Skeurto - Remastered', 'Guitar And Video Games', 'Red Elephant - Remastered', 'Two Promises', 'The Blankets Were The Stairs - Remastered', 'Every Shining Time You Arrive', 'How It Feels To Be Something On', 'Roses In Water', 'Pillars'}",6,2026
Lera Lynn,99.031,5941860,"{'Lately - From The HBO Series True Detective / Series Finale Version', 'Same Old Song ft. Peter Bradley Adams', 'A Church In Ruins - From The HBO Series True Detective', 'What You Done', 'The Only Thing Worth Fighting For - From The HBO Series True Detective', 'Lately - From The HBO Series True Detective', 'My Least Favorite Life - From The HBO Series True Detective', 'Lose Myself ft. John Paul White', 'Wolf Like Me ft. Shovels & Rope', 'Bobby Baby', 'Standing on the Moon', 'Breakdown ft. Andrew Combs', 'What Is Love ft. Dylan LeBlanc'}",6,2026
HIM,98.25323333333333,5895194,"{'For You - Intro', ""It's All Tears - Drown In This Love"", 'Venus Doom', 'Bury Me Deep Inside Your Heart'}",6,2026
Deftones,97.08528333333334,5825117,"{'Beauty School', '7 Words', 'Mascara', 'Digital Bath', 'Be Quiet and Drive (Far Away)', 'My Own Summer (Shove It)', 'i think about you all the time', 'Please Please Please Let Me Get What I Want - 2005 Remaster', 'Change (In the House of Flies)'}",6,2026
Message To Bears,93.73558333333334,5624135,"{'Moonlight', 'Blossom', ""I'll Lead You There"", 'Undone', 'You Are a Memory', 'Unleft', 'The Aegean Waves', 'I Know You Love to Fall', 'At a Glance', 'Mountains'}",6,2026
The Parlor Mob,86.04623333333333,5162774,"{'My Favorite Heart to Break', 'Hard Times', 'Angry Young Girl', 'Cry Wolf', 'Hard Enough', 'When I Was an Orphan'}",6,2026
Jordaan Mason,85.78396666666667,5147038,"{'____ Is Water', 'Wild Dogs: Divorce!', 'Prayer', 'Avalanches', 'Racehorse: Get Married!', 'Hymn / Her', ""Bird's Nest"", '1990 Was A Long Year And We Are All Out Of Hot Water', '(s)mother'}",6,2026
The Smashing Pumpkins,84.61898333333333,5077139,"{'Beautiful - Remastered 2012', '1979 - Remastered 2012', 'Thru The Eyes Of Ruby - Remastered 2012', 'Disarm - 2011 Remaster', 'Stumbleine - Remastered 2012', 'Tonight, Tonight - Live At Barclays Center / 2012', 'X.Y.U. - Remastered 2012'}",6,2026
Highly Suspect,83.9222,5035332,"{'Little One', 'Claudeland', 'Vanity', '23 (feat. Sasha Dobson)', 'Viper Strike', 'Lost', 'These Days', 'Send Me An Angel'}",6,2026
Teen Suicide,72.15663333333333,4329398,"{'The Hurricane', 'doing all the things i used to do with people, part 2', 'yr glow (acoustic demo)', 'America', 'everything is going to hell', 'Neighborhood Drug Dealer', 'the same things happening to me all the time, even in my dreams', 'cop graveyard', 'untitled-oct19', 'salvia plath', 'Bright Blue Pickup Truck', 'skate witches', 'doing all the things i used to do with people, part 2 (acoustic/rooftop version)'}",6,2026
The Microphones,63.98446666666666,3839068,"{'The Moon', 'I Want Wind to Blow', 'The Glow, Pt. 2', 'I Felt Your Shape', 'II. Solar System', 'Headless Horseman', 'The Mansion', 'Big Black Cloud'}",6,2026
Iron & Wine,62.115966666666665,3726958,"{'Passing Afternoon', 'Such Great Heights', 'Summer Clouds', 'Resurrection Fern', 'Faded from the Winter', 'Radio War'}",6,2026
Slowdive,61.745,3704700,"{'When the Sun Hits', 'Machine Gun', '40 Days', 'Here She Comes', 'Alison', 'Dagger', 'Sugar for the Pill', 'Slomo', 'Souvlaki Space Station'}",6,2026
Panchiko,52.9082,3174492,"{'Stabilisers For Big Boys', 'No. 8', 'Until I Know', 'Ginkgo', 'Kicking Cars', 'Laputa'}",6,2026
Pearl Jam,52.670366666666666,3160222,"{'Black', 'Last Kiss', 'Yellow Ledbetter', 'Just Breathe', 'Even Flow'}",6,2026
Desert Sessions,48.03436666666667,2882062,"{'Crucifire', 'Easier Said Than Done', 'Bring It Back Gentle', 'If You Run'}",6,2026
Swedish House Mafia,46.8031,2808186,{'Moth To A Flame (with The Weeknd)'},6,2026
The Last Shadow Puppets,46.32125,2779275,"{'Time Has Come Again', 'Miracle Aligner', 'Aviation', 'The Dream Synopsis', 'Everything You’ve Come To Expect', 'The Meeting Place', 'Sweet Dreams, TN'}",6,2026
Low,46.08828333333334,2765297,{'Lullaby'},6,2026
Audioslave,43.76511666666667,2625907,"{'I Am the Highway', 'What You Are', 'Show Me How to Live', 'Like a Stone'}",6,2026
Nirvana,40.67171666666667,2440303,"{'All Apologies', 'Come As You Are', 'Heart-Shaped Box', 'Dumb', 'Where Did You Sleep Last Night - Live', 'The Man Who Sold The World - Live', 'Something In The Way', 'Rape Me', ""You Know You're Right"", 'Lithium', 'Smells Like Teen Spirit'}",6,2026
Lou Reed,34.3027,2058162,{'Perfect Day'},6,2026
Car Seat Headrest,32.84601666666667,1970761,"{'Beach Life-In-Death', 'Sober to Death', '1937 State Park', 'Drunk Drivers/Killer Whales', 'High to Death'}",6,2026
TOOL,32.76251666666667,1965751,"{'Schism', 'Sober'}",6,2026
Weezer,32.08578333333333,1925147,"{'Do You Wanna Get High?', 'Island In The Sun'}",6,2026
Soundgarden,31.858700000000002,1911522,{'Black Hole Sun'},6,2026
The Voidz,30.638033333333333,1838282,"{'Human Sadness', 'Permanent High School'}",6,2026
German Error Message,30.150916666666667,1809055,"{'A Held Breath', '2017', 'Hand Comes Down', 'Haunts'}",6,2026
Spiritualized,30.04375,1802625,"{'Ladies and gentlemen we are floating in space', 'Broken Heart'}",6,2026
LCD Soundsystem,29.74908333333333,1784945,"{""Never as Tired as When I'm Waking Up"", ""New York, I Love You but You're Bringing Me Down""}",6,2026
Arctic Monkeys,29.698733333333333,1781924,"{'My Propeller', 'Love is a Laserquest', 'Riot Van', ""Don't Sit Down 'Cause I've Moved Your Chair"", 'Crying Lightning'}",6,2026
Slipknot,29.686466666666668,1781188,"{'Snuff', 'Duality', 'Wait and Bleed'}",6,2026
Beck,28.5912,1715472,{'Chemtrails'},6,2026
Red Hot Chili Peppers,28.5309,1711854,"{'Californication', 'Snow (Hey Oh)', 'Scar Tissue', 'Dosed', 'Otherside', 'Under the Bridge'}",6,2026
Mount Eerie,26.975116666666665,1618507,"{'Voice in Headphones', 'Moon Sequel', 'Lost Wisdom', ""It Wasn't the Hunting"", 'Moon, I Already Know', 'Soria Moria', ""Woolly Mammoth's Mighty Absence"", 'Seaweed'}",6,2026
Perfume Genius,23.780683333333332,1426841,"{'Normal Song', 'Learning', 'Dark Parts'}",6,2026
Stone Temple Pilots,19.02645,1141587,"{'Plush - 2017 Remaster', 'Interstate Love Song - 2019 Remaster', 'Atlanta'}",6,2026
MGMT,18.416833333333333,1105010,"{'When You Die', 'Congratulations', 'TSLAMP'}",6,2026
Tacoma Radar,18.299566666666667,1097974,"{'Falling Dead Stars', 'Left Unsaid', 'So Much Water', 'Pilot House', 'Loneliness Comes Without A Sound'}",6,2026
The Hat,17.5153,1050918,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},6,2026
Band of Horses,15.554416666666667,933265,{'I Go to the Barn Because I Like The'},6,2026
Death Cab for Cutie,12.280883333333334,736853,"{'Transatlanticism', 'Tiny Vessels'}",6,2026
Foo Fighters,12.085733333333334,725144,"{'Everlong - Acoustic Version', 'Everlong', 'My Hero'}",6,2026
Phoebe Bridgers,11.489766666666666,689386,{'I Know The End'},6,2026
Miley Cyrus,9.727633333333333,583658,"{'Flowers', 'Angels Like You', 'Wrecking Ball'}",6,2026
The Shins,9.037916666666668,542275,"{'Sleeping Lessons', 'A Comet Appears', 'Caring Is Creepy - 2021 Remaster'}",6,2026
Guns N' Roses,8.93445,536067,{'November Rain'},6,2026
ABBA,8.807333333333332,528440,"{'The Winner Takes It All', 'Slipping Through My Fingers'}",6,2026
Blur,8.558,513480,"{'No Distance Left to Run', 'Beetlebum - 2012 Remaster'}",6,2026
Jimi Hendrix,8.093483333333333,485609,{'All Along the Watchtower'},6,2026
Gorillaz,6.859133333333333,411548,{'Empire Ants (feat. Little Dragon)'},6,2026
The Cranberries,6.159233333333333,369554,{'Zombie - 2025 Remastered'},6,2026
Harry Styles,5.67845,340707,{'Sign of the Times'},6,2026
The Beatles,5.533099999999999,331986,"{'Something - Remastered 2009', 'And I Love Her - Remastered 2009'}",6,2026
Nine Inch Nails,5.080883333333333,304853,{'Right Where It Belongs'},6,2026
Avenged Sevenfold,4.73045,283827,{'Unholy Confessions'},6,2026
Rush,4.6146666666666665,276880,{'Tom Sawyer'},6,2026
Carpenters,4.6,276000,{'(They Long To Be) Close To You'},6,2026
Lady Gaga,4.194466666666667,251668,{'Die With A Smile'},6,2026
Gotye,4.082883333333333,244973,{'Somebody That I Used To Know'},6,2026
Keane,3.936,236160,{'Somewhere Only We Know'},6,2026
Hoobastank,3.88,232800,{'The Reason'},6,2026
Ariana Grande,3.7693333333333334,226160,{'Side To Side'},6,2026
Mark Ronson,3.618316666666667,217099,{'Nothing Breaks Like a Heart (feat. Miley Cyrus)'},6,2026
Linkin Park,3.6146666666666665,216880,{'In the End'},6,2026
Johnny Cash,3.6088833333333334,216533,{'Hurt'},6,2026
Matthew Ifield,3.5124833333333334,210749,{'I Think They Call This Love - Cover'},6,2026
Elliot James Reay,3.2262166666666667,193573,{'I Think They Call This Love'},6,2026
Gigi Perez,3.144833333333333,188690,{'Sailor Song'},6,2026
Stephen Sanchez,2.94445,176667,{'Until I Found You'},6,2026
Amy Winehouse,2.6414166666666667,158485,{'Back To Black'},6,2026
Jim Croce,2.47645,148587,{'Time in a Bottle'},6,2026
Avril Lavigne,1.4525,87150,{'Complicated'},6,2026
Post Malone,1.3562166666666666,81373,{'I Had Some Help (Feat. Morgan Wallen)'},6,2026
Morgan Wallen,1.03065,61839,{'Last Night'},6,2026
Coheed and Cambria,0.6747,40482,{'Welcome Home'},6,2026
The Weeknd,0.4733,28398,"{'One Of The Girls (with JENNIE, Lily Rose Depp)'}",6,2026
John Lennon,0.3495333333333333,20972,{'Imagine - Remastered 2010'},6,2026
Darren Korb,0.2815166666666667,16891,"{'Good Riddance (Eurydice Solo)', 'Good Riddance'}",6,2026
Interpol,0.007083333333333333,425,{'This Mirror Weighs a Ton'},6,2026
Ween,0.0,0,{'Boston Chicken'},6,2026
