trackName,artistName,minutesPlayed,msPlayed,month,year
Bluish,Animal Collective,15.669133333333335,940148,8,2025
Un-Reborn Again,Queens of the Stone Age,15.4214,925284,8,2025
Moya,Godspeed You! Black Emperor,14.579383333333332,874763,8,2025
Central,John Frusciante,14.575066666666668,874504,8,2025
"I Love You, Honeybear",Father John Misty,14.3383,860298,8,2025
TSLAMP,MGMT,13.497033333333334,809822,8,2025
It Is Not Meant To Be,Tame Impala,13.455449999999999,807327,8,2025
BlindBlindBlind,Silver Mt. Zion,13.29555,797733,8,2025
Southern Point,Grizzly Bear,13.191316666666667,791479,8,2025
...Like Clockwork,Queens of the Stone Age,13.099666666666668,785980,8,2025
New Birds,Arab Strap,12.92,775200,8,2025
Spring and by Summer Fall,Blonde Redhead,12.778649999999999,766719,8,2025
Kalopsia,Queens of the Stone Age,12.735533333333333,764132,8,2025
When You Die,MGMT,12.540983333333333,752459,8,2025
Siberian Breaks,MGMT,12.1333,727998,8,2025
Little Birds - Demo [1998],Neutral Milk Hotel,12.1062,726372,8,2025
Frank Sinatra,CAKE,12.051183333333334,723071,8,2025
The Girl,City and Colour,12.003533333333333,720212,8,2025
Debaser,Pixies,11.898933333333332,713936,8,2025
Days of Candy,Beach House,11.853383333333333,711203,8,2025
Lumière - Lumière à l’Aube,Lorien Testard,11.6,696000,8,2025
The Skin of My Yellow Country Teeth,Clap Your Hands Say Yeah,11.4591,687546,8,2025
Torture Me,Red Hot Chili Peppers,11.223283333333333,673397,8,2025
Equus,Blonde Redhead,11.213799999999999,672828,8,2025
Wish You Were Here,Pink Floyd,11.156233333333333,669374,8,2025
Hell Of A Life,Kanye West,10.925216666666667,655513,8,2025
The Lost Art Of Keeping A Secret,Queens of the Stone Age,10.8,648000,8,2025
The Agency Group,Alvvays,10.71605,642963,8,2025
23,Blonde Redhead,10.641383333333334,638483,8,2025
Rocket,Working for a Nuclear Free City,10.533516666666667,632011,8,2025
3rd Planet,Modest Mouse,10.3908,623448,8,2025
Did You See Me?,Ween,10.366133333333334,621968,8,2025
Pink Triangle,Weezer,10.342583333333334,620555,8,2025
Roscoe - Beyond the Wizard's Sleeve Remix,Midlake,10.337116666666667,620227,8,2025
"I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York",Julian Casablancas,10.1833,610998,8,2025
John My Beloved,Sufjan Stevens,10.1623,609738,8,2025
Roads,Portishead,10.153666666666666,609220,8,2025
Pitch the Baby,Cocteau Twins,9.701333333333334,582080,8,2025
Nothing Ever Happened,Deerhunter,9.68525,581115,8,2025
IV. Mount Eerie,The Microphones,9.65845,579507,8,2025
Oh Sister - 1995,Neutral Milk Hotel,9.641016666666667,578461,8,2025
If You Could Save Yourself (You'd Save Us All),Ween,9.590216666666667,575413,8,2025
Turn Into Something,Animal Collective,9.5512,573072,8,2025
Mountains Made Of Steam,Silver Mt. Zion,9.474433333333334,568466,8,2025
"Haligh, Haligh, A Lie, Haligh",Bright Eyes,9.4538,567228,8,2025
The Center Of The World,Bright Eyes,9.4315,565890,8,2025
Promise,Akira Yamaoka,9.331266666666666,559876,8,2025
Jesus of Suburbia,Green Day,9.13755,548253,8,2025
At the Bottom of Everything,Bright Eyes,9.126516666666667,547591,8,2025
"Running, Returning",Akron/Family,9.119250000000001,547155,8,2025
Kasimir S. Pulaski Day,Big Black,9.101733333333332,546104,8,2025
Little Girl (feat. Julian Casablancas),Danger Mouse,9.096983333333334,545819,8,2025
No More Tears,Ozzy Osbourne,9.082366666666667,544942,8,2025
Caught Up,Death From Above 1979,9.027966666666666,541678,8,2025
Ultralight Beam,Kanye West,9.009233333333334,540554,8,2025
Gurzle,Psychedelic Porn Crumpets,8.985683333333334,539141,8,2025
Send Me An Angel,Highly Suspect,8.981333333333334,538880,8,2025
Washer,Slint,8.83365,530019,8,2025
Heaven and Hell - 2008 Remaster,Black Sabbath,8.65585,519351,8,2025
Long Time Sunshine,Weezer,8.587733333333333,515264,8,2025
PRIDE.,Kendrick Lamar,8.426466666666666,505588,8,2025
The Trooper (2015 Remaster),Iron Maiden,8.424433333333333,505466,8,2025
Until Then,Feed Me Jack,8.407233333333334,504434,8,2025
April 8th - 1992,Neutral Milk Hotel,8.405333333333333,504320,8,2025
Weekend Wars,MGMT,8.3591,501546,8,2025
Heel / Heal,IDLES,8.336616666666666,500197,8,2025
Oh Comely,Neutral Milk Hotel,8.3323,499938,8,2025
Leave Them All Behind - 2001 Remaster,Ride,8.2863,497178,8,2025
Ghost,Neutral Milk Hotel,8.28545,497127,8,2025
Crushing,Ex:Re,8.278966666666665,496738,8,2025
No One Is Ever Going to Want Me,Giles Corey,8.1007,486042,8,2025
Bright Blue Pickup Truck,Teen Suicide,8.0681,484086,8,2025
Bad News,Kanye West,7.958166666666667,477490,8,2025
I Just Threw Out The Love Of My Dreams,Weezer,7.897733333333333,473864,8,2025
Here,Pavement,7.8711,472266,8,2025
The Calendar Hung Itself…,Bright Eyes,7.8671,472026,8,2025
God's Whisper,Raury,7.857083333333334,471425,8,2025
El Mañana,Gorillaz,7.8419,470514,8,2025
Always,Saliva,7.7742,466452,8,2025
The Cure,Nas,7.748116666666666,464887,8,2025
Vincent,Car Seat Headrest,7.747333333333334,464840,8,2025
Black Balloon,The Kills,7.697333333333333,461840,8,2025
Big Black Cloud,The Microphones,7.639783333333333,458387,8,2025
Mote,Sonic Youth,7.594883333333334,455693,8,2025
Well I Wonder - 2011 Remaster,The Smiths,7.33005,439803,8,2025
Reptilia,The Strokes,7.327533333333333,439652,8,2025
IMPERIAL SMOKE TOWN,Ichiko Aoba,7.294116666666667,437647,8,2025
Dagger,Slowdive,7.2607,435642,8,2025
Mosquito Song,Queens of the Stone Age,7.259933333333333,435596,8,2025
I Think I Lost My Headache,Queens of the Stone Age,7.2057166666666665,432343,8,2025
Hjartað hamast (bamm bamm bamm),Sigur Rós,7.17,430200,8,2025
Ones Who Love You,Alvvays,7.1546666666666665,429280,8,2025
X.Y.U. - Remastered 2012,The Smashing Pumpkins,7.118216666666667,427093,8,2025
Space Cadet,Kyuss,7.0967,425802,8,2025
When You're Small,MGMT,7.02905,421743,8,2025
March Into the Sea,Modest Mouse,7.0271,421626,8,2025
Bowl of Oranges,Bright Eyes,6.959149999999999,417549,8,2025
April 8th,Neutral Milk Hotel,6.9153166666666674,414919,8,2025
Gardenia,Kyuss,6.89955,413973,8,2025
Ferris Wheel on Fire - 1993,Neutral Milk Hotel,6.78035,406821,8,2025
Sugar for the Pill,Slowdive,6.753966666666667,405238,8,2025
Messenger,Blonde Redhead,6.727533333333334,403652,8,2025
Divenire,Ludovico Einaudi,6.704,402240,8,2025
Horses In The Sky,Silver Mt. Zion,6.66155,399693,8,2025
The Kiss,L'Impératrice,6.624383333333333,397463,8,2025
22 Acacia Avenue (2015 Remaster),Iron Maiden,6.612666666666667,396760,8,2025
Another Love Song,Queens of the Stone Age,6.5186,391116,8,2025
I’m Not Human at All,Sleep Party People,6.483333333333333,389000,8,2025
Stella was a diver and she was always down,Interpol,6.46555,387933,8,2025
Marina,Sleepy Sun,6.348883333333333,380933,8,2025
Me and Your Mama,Childish Gambino,6.320433333333333,379226,8,2025
Instantané,Paradis,6.314416666666666,378865,8,2025
Monster,Kanye West,6.310966666666666,378658,8,2025
Lioness,Songs: Ohia,6.279233333333333,376754,8,2025
I'm Going to Do It,Giles Corey,6.264183333333333,375851,8,2025
"Deja, Comme Des Trous De Vent, Comme Reproduit",Set Fire To Flames,6.25455,375273,8,2025
Decades - 2007 Remaster,Joy Division,6.240216666666667,374413,8,2025
Personal Jesus - Single Version,Depeche Mode,6.224883333333333,373493,8,2025
Hanging Tree,Queens of the Stone Age,6.206716666666667,372403,8,2025
Steal Compass / Drive North / Disappear,Set Fire To Flames,6.20555,372333,8,2025
Fireworks,Animal Collective,6.1955,371730,8,2025
Seagull - 2001 Remaster,Ride,6.139033333333333,368342,8,2025
Ful Stop,Radiohead,6.122466666666667,367348,8,2025
Knights of Cydonia,Muse,6.099933333333333,365996,8,2025
Burn - 2002 Remaster,Deep Purple,6.0791,364746,8,2025
Time Machine - 2001 Remaster,Ride,6.067783333333333,364067,8,2025
The Mariner's Revenge Song,The Decemberists,6.048566666666667,362914,8,2025
The Prisoner (2015 Remaster),Iron Maiden,6.042,362520,8,2025
I Appear Missing,Queens of the Stone Age,6.011333333333333,360680,8,2025
Daedalus,Thrice,6.00755,360453,8,2025
The Kids Aren't Alright,The Offspring,6.005333333333334,360320,8,2025
Blood On The Leaves,Kanye West,5.996666666666667,359800,8,2025
Apocalypse Dreams,Tame Impala,5.9491,356946,8,2025
Breadcrumb Trail,Slint,5.9383,356298,8,2025
You Gave Your Love To Me Softly,Weezer,5.930783333333333,355847,8,2025
Gamma Ray,Beck,5.897333333333333,353840,8,2025
My Name Is Carnival - 2001 Remaster,Jackson C. Frank,5.873866666666666,352432,8,2025
I'll Keep Coming,Low Roar,5.872433333333333,352346,8,2025
Engine - 1993,Neutral Milk Hotel,5.8542,351252,8,2025
Butterfly,Weezer,5.8417666666666666,350506,8,2025
Somebody to Love,Jefferson Airplane,5.824183333333334,349451,8,2025
Better Living Through Chemistry,Queens of the Stone Age,5.82,349200,8,2025
Bandages,Mutoid Man,5.81495,348897,8,2025
Words,Low,5.810966666666666,348658,8,2025
I Know The End,Phoebe Bridgers,5.801116666666667,348067,8,2025
Veridis Quo,Daft Punk,5.7531,345186,8,2025
No Cars Go,Arcade Fire,5.726283333333333,343577,8,2025
Screen Shot,Swans,5.699333333333334,341960,8,2025
Three Seed,Silversun Pickups,5.67555,340533,8,2025
(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),Car Seat Headrest,5.61425,336855,8,2025
Supa Scoopa and Mighty Scoop,Kyuss,5.5996,335976,8,2025
Balaclava,Arctic Monkeys,5.581333333333333,334880,8,2025
Crown of Love,Arcade Fire,5.581283333333333,334877,8,2025
I Want Wind to Blow,The Microphones,5.548,332880,8,2025
Pulling Me Down,Poor Moon,5.541333333333333,332480,8,2025
On the Sea,Beach House,5.5411,332466,8,2025
Running Joke / Paper Machete - Alive in the Catacombs,Queens of the Stone Age,5.5394,332364,8,2025
Glory Box,Portishead,5.5307,331842,8,2025
Lumen,Akron/Family,5.508883333333333,330533,8,2025
It's Only Life,The Shins,5.5057,330342,8,2025
Californication,Red Hot Chili Peppers,5.49555,329733,8,2025
Protect Me You,Sonic Youth,5.469333333333333,328160,8,2025
Piano Fire,Sparklehorse,5.4564,327384,8,2025
Fortress,Queens of the Stone Age,5.4535,327210,8,2025
Redbone,Childish Gambino,5.448883333333334,326933,8,2025
Sylvia,The Antlers,5.44805,326883,8,2025
New Ways,Daughter,5.42895,325737,8,2025
Drunk Drivers/Killer Whales,Car Seat Headrest,5.3928,323568,8,2025
Farewell to All These Rotten Teeth,Carissa's Wierd,5.38555,323133,8,2025
Fake Plastic Trees,Radiohead,5.37195,322317,8,2025
Monsters,Band of Horses,5.36155,321693,8,2025
Space Song,Beach House,5.3411,320466,8,2025
I've Seen It All,Björk,5.330433333333334,319826,8,2025
Yet Again,Grizzly Bear,5.30705,318423,8,2025
Stolen Dance,Milky Chance,5.302183333333334,318131,8,2025
Askim,Kamasi Washington,5.291783333333333,317507,8,2025
Knife,Grizzly Bear,5.286216666666666,317173,8,2025
Low Budget Slow Motion Soundtrack Song for the Leaving Scene,Carissa's Wierd,5.2711,316266,8,2025
"Bloodflood, Pt. II",alt-J,5.2344,314064,8,2025
"Sunrise, Sunset",Bright Eyes,5.23135,313881,8,2025
Demon Cleaner,Kyuss,5.198433333333333,311906,8,2025
Stoned and Starving,Parquet Courts,5.1946666666666665,311680,8,2025
For Whom The Bell Tolls (Remastered),Metallica,5.166216666666666,309973,8,2025
Sit In The Middle Of Three Galloping Dogs,Silver Mt. Zion,5.142,308520,8,2025
Yum-Yab Killers,Swans,5.120116666666667,307207,8,2025
Present Tense,Radiohead,5.10775,306465,8,2025
Cool Waves,Spiritualized,5.100433333333333,306026,8,2025
Southern Skies,Yuck,5.095633333333334,305738,8,2025
Diamonds,Pixel Grip,5.09215,305529,8,2025
Mind Control,Big K.R.I.T.,5.0860666666666665,305164,8,2025
Saint Simon - 2023 Remaster,The Shins,5.085866666666667,305152,8,2025
Tonya Harding (In D major),Sufjan Stevens,5.083333333333333,305000,8,2025
Someone Is Waiting,Neutral Milk Hotel,5.05385,303231,8,2025
Smells Like Teen Spirit,Nirvana,5.032,301920,8,2025
Lazuli,Beach House,5.0311,301866,8,2025
Killers (2015 Remaster),Iron Maiden,5.0277666666666665,301666,8,2025
Map,The Microphones,5.01155,300693,8,2025
Cruel Melody,Black Light Burns,5.00955,300573,8,2025
Let Down,Radiohead,4.992666666666667,299560,8,2025
Silver Soul,Beach House,4.978,298680,8,2025
Nausea,Jeff Rosenstock,4.969250000000001,298155,8,2025
King's Crossing,Elliott Smith,4.96645,297987,8,2025
Pepper,Butthole Surfers,4.954433333333333,297266,8,2025
Incinerate,Sonic Youth,4.9488666666666665,296932,8,2025
156,Mew,4.945233333333333,296714,8,2025
down in a hole,Alicia Widar,4.943383333333333,296603,8,2025
If I Had a Tail,Queens of the Stone Age,4.9257333333333335,295544,8,2025
Last Orders,Arab Strap,4.92155,295293,8,2025
Every Planet We Reach Is Dead,Gorillaz,4.9211,295266,8,2025
The Number of the Beast (2015 Remaster),Iron Maiden,4.900066666666667,294004,8,2025
You Don't Understand Me,The Raconteurs,4.89555,293733,8,2025
The Argus,Ween,4.89155,293493,8,2025
Naomi,Neutral Milk Hotel,4.884433333333333,293066,8,2025
Young Bride,Midlake,4.860666666666667,291640,8,2025
New Dawn Fades - 2007 Remaster,Joy Division,4.852883333333334,291173,8,2025
Past Life,Tame Impala,4.8457333333333334,290744,8,2025
Killing Me Softly With His Song,Fugees,4.838216666666667,290293,8,2025
All the Sand in all the Sea,DeVotchKa,4.835666666666667,290140,8,2025
This Is Not,Blonde Redhead,4.8334,290004,8,2025
Pulaski at Night,Andrew Bird,4.818216666666666,289093,8,2025
Rebel Yell,Billy Idol,4.808883333333333,288533,8,2025
When God Comes Back,All Them Witches,4.8079,288474,8,2025
Anemone,The Brian Jonestown Massacre,4.788233333333333,287294,8,2025
They'll Only Miss You When You Leave,Carissa's Wierd,4.76795,286077,8,2025
The Great Salt Lake,Band of Horses,4.756433333333334,285386,8,2025
The Physical Attractions,The Symposium,4.74615,284769,8,2025
Winter's House,Giles Corey,4.739416666666667,284365,8,2025
Drag Me,Tiny Little Houses,4.736383333333333,284183,8,2025
Star Roving,Slowdive,4.732866666666666,283972,8,2025
The Only Thing,Sufjan Stevens,4.7315,283890,8,2025
The Moon,The Microphones,4.7195833333333335,283175,8,2025
Dani California,Red Hot Chili Peppers,4.7026666666666666,282160,8,2025
Thumb,Kyuss,4.696116666666667,281767,8,2025
Special Death,Mirah,4.69475,281685,8,2025
No Future/No Past,Cloud Nothings,4.688666666666666,281320,8,2025
The Pit,Silversun Pickups,4.686916666666667,281215,8,2025
Chicago (acoustic version),Sufjan Stevens,4.67955,280773,8,2025
Dangerous,Big Data,4.673766666666666,280426,8,2025
Waltz #2 (XO),Elliott Smith,4.668433333333334,280106,8,2025
Hospital Beds,Cold War Kids,4.65435,279261,8,2025
No One Knows,Queens of the Stone Age,4.6451,278706,8,2025
First Love/Late Spring,Mitski,4.642883333333334,278573,8,2025
Chemtrails,Beck,4.633933333333333,278036,8,2025
Suture Up Your Future,Queens of the Stone Age,4.621766666666667,277306,8,2025
Dreaming of You,L'Impératrice,4.620133333333333,277208,8,2025
Before And Again,Akron/Family,4.601766666666666,276106,8,2025
"Don't Be Afraid, You're Already Dead",Akron/Family,4.599333333333333,275960,8,2025
Blood On Blood,Thrice,4.5951,275706,8,2025
Mykonos,Fleet Foxes,4.588433333333334,275306,8,2025
Children of the Damned (2015 Remaster),Iron Maiden,4.588,275280,8,2025
"Little Lou, Ugly Jack, Prophet John",Belle and Sebastian,4.566216666666667,273973,8,2025
The World At Large,Modest Mouse,4.540016666666666,272401,8,2025
Blind Dumb Deaf,Cocteau Twins,4.537183333333333,272231,8,2025
I Love You in Your Tragic Beauty,The Legendary Pink Dots,4.530666666666667,271840,8,2025
Lua,Bright Eyes,4.526666666666666,271600,8,2025
Ghost Town,Kanye West,4.5231,271386,8,2025
Like A Friend,Pulp,4.522216666666667,271333,8,2025
Where No Eagles Fly,The Voidz,4.4906999999999995,269442,8,2025
Man of War,Radiohead,4.484883333333333,269093,8,2025
Beach Comber,Real Estate,4.474433333333334,268466,8,2025
Almost Was Good Enough,Songs: Ohia,4.470883333333333,268253,8,2025
Virgin,Manchester Orchestra,4.4702166666666665,268213,8,2025
3 Rounds and a Sound,Blind Pilot,4.449333333333334,266960,8,2025
Something Soon,Car Seat Headrest,4.447166666666666,266830,8,2025
Two-Headed Boy,Neutral Milk Hotel,4.4351,266106,8,2025
Number 9,Moon Hooch,4.432433333333333,265946,8,2025
Blue Ridge Mountains,Fleet Foxes,4.42955,265773,8,2025
Great Vacation,Dirt Poor Robins,4.424666666666667,265480,8,2025
Beyond Love,Beach House,4.419766666666667,265186,8,2025
Death of a Martian,Red Hot Chili Peppers,4.413333333333333,264800,8,2025
Then Comes Dudley,The Jesus Lizard,4.3871,263226,8,2025
Welcome To Heartbreak,Kanye West,4.382216666666666,262933,8,2025
Half Right,Heatmiser,4.379449999999999,262767,8,2025
The Rat,The Walkmen,4.370433333333334,262226,8,2025
She's So Lovely,Beach House,4.3687,262122,8,2025
Gone Guru,Lifeseeker,4.364583333333333,261875,8,2025
Vacances,L'Impératrice,4.358216666666666,261493,8,2025
God Damn The Sun,Swans,4.342666666666666,260560,8,2025
NYC,Interpol,4.328883333333334,259733,8,2025
Aviation,The Last Shadow Puppets,4.328,259680,8,2025
Myth,Beach House,4.321183333333333,259271,8,2025
Holdin On To Black Metal,My Morning Jacket,4.320516666666666,259231,8,2025
My Name Is Human,Highly Suspect,4.312883333333334,258773,8,2025
Elephant Woman,Blonde Redhead,4.307383333333333,258443,8,2025
"My Dream Girl Don't Exist - Live, 1992",Neutral Milk Hotel,4.306766666666666,258406,8,2025
Monkey Trick,The Jesus Lizard,4.306,258360,8,2025
Tidal Wave,Husky,4.2931,257586,8,2025
Plans,Grizzly Bear,4.276433333333333,256586,8,2025
Feels Like We Only Go Backwards,Tame Impala,4.2746,256476,8,2025
You Tore Out My Heart,Tiny Little Houses,4.2621,255726,8,2025
Deadman's Gun (From Red Dead Redemption),Ashtar Command,4.257533333333333,255452,8,2025
Darkness on the Edge of Gastown,Japandroids,4.252133333333333,255128,8,2025
Don't Sing,Data,4.24785,254871,8,2025
Icky Thump,The White Stripes,4.242216666666667,254533,8,2025
Street Spirit (Fade Out),Radiohead,4.230883333333334,253853,8,2025
Permanent High School,The Voidz,4.230433333333333,253826,8,2025
505,Arctic Monkeys,4.2264333333333335,253586,8,2025
Asleep - 2011 Remaster,The Smiths,4.226,253560,8,2025
Too Late To Say Goodbye,Cage The Elephant,4.2131,252786,8,2025
"New York, I Love You but You're Bringing Me Down",LCD Soundsystem,4.211566666666666,252694,8,2025
Sour Times,Portishead,4.204433333333333,252266,8,2025
White Wedding - Pt. 1,Billy Idol,4.203333333333333,252200,8,2025
Heroine,Blonde Redhead,4.188883333333333,251333,8,2025
Yesterday - Remastered 2009,The Beatles,4.188866666666667,251332,8,2025
Can I Kick It?,A Tribe Called Quest,4.188366666666667,251302,8,2025
Montreal,The Weeknd,4.175083333333333,250505,8,2025
The Eternal Tao,The Voidz,4.162966666666667,249778,8,2025
Cough Syrup,Young the Giant,4.158666666666667,249520,8,2025
Jigsaw Falling Into Place,Radiohead,4.148216666666666,248893,8,2025
People II: The Reckoning,AJJ,4.146216666666667,248773,8,2025
Venus Doom,HIM,4.13085,247851,8,2025
Strawberry Fields Forever - Remastered 2009,The Beatles,4.12065,247239,8,2025
Lighterless,Microwave,4.11555,246933,8,2025
Balance,Future Islands,4.1071,246426,8,2025
Lumière,Lorien Testard,4.106166666666667,246370,8,2025
Hymn for the Weekend,Coldplay,4.1009,246054,8,2025
The Man of Metropolis Steals Our Hearts,Sufjan Stevens,4.095883333333333,245753,8,2025
You Make Me Wanna Die,Farah,4.080216666666667,244813,8,2025
Where You'll Find Me Now,Neutral Milk Hotel,4.0677666666666665,244066,8,2025
The Shy Retirer,Arab Strap,4.062216666666667,243733,8,2025
Apokatastasis Pantôn,Deathspell Omega,4.060433333333333,243626,8,2025
El Scorcho,Weezer,4.057766666666667,243466,8,2025
Slide Away - Remastered 2016,The Verve,4.05755,243453,8,2025
The Golden Eel,Ween,4.050216666666667,243013,8,2025
Smile,World's End Girlfriend,4.049333333333333,242960,8,2025
Well-dressed,Hop Along,4.0448,242688,8,2025
Lydia,Highly Suspect,4.042666666666666,242560,8,2025
One Way Trigger,The Strokes,4.038216666666667,242293,8,2025
Little One,Highly Suspect,4.02555,241533,8,2025
Sign Of The Judgment - From The HBO Series True Detective,Cassandra Wilson,4.021333333333334,241280,8,2025
Broken Boy Soldier,The Raconteurs,4.01965,241179,8,2025
Le soleil dans le monde,Domenique Dumont,4.019216666666667,241153,8,2025
I Promise,Radiohead,3.9871,239226,8,2025
I Got Mine,The Black Keys,3.9857666666666667,239146,8,2025
Last Night I Dreamt That Somebody Loved Me,Low,3.98225,238935,8,2025
Sleeping Lessons,The Shins,3.9817666666666667,238906,8,2025
Skinny Love,Bon Iver,3.9743333333333335,238460,8,2025
Feathery - Bonus Track,Milky Chance,3.973883333333333,238433,8,2025
Vanille fraise,L'Impératrice,3.969716666666667,238183,8,2025
No Woman,Whitney,3.9662166666666665,237973,8,2025
FML,Kanye West,3.9656833333333332,237941,8,2025
The Start of Something,Voxtrot,3.9621,237726,8,2025
Jupiter,Bryce Dessner,3.9584333333333332,237506,8,2025
Your Disease,Saliva,3.9582166666666665,237493,8,2025
She's Lost Control - 2007 Remaster,Joy Division,3.9502166666666665,237013,8,2025
Gold Mine Gutted,Bright Eyes,3.935,236100,8,2025
Uncontrollable,Miserable,3.929883333333333,235793,8,2025
Gigantic - 2007 Remaster,Pixies,3.9284333333333334,235706,8,2025
Where Is My Mind? - 2007 Remaster,Pixies,3.928,235680,8,2025
I Sat by the Ocean,Queens of the Stone Age,3.9255666666666666,235534,8,2025
My God Is the Sun,Queens of the Stone Age,3.9233333333333333,235400,8,2025
Shifting Sands,The West Coast Pop Art Experimental Band,3.91,234600,8,2025
Nancy From Now On,Father John Misty,3.9026666666666667,234160,8,2025
Ladies and gentlemen we are floating in space,Spiritualized,3.9008833333333333,234053,8,2025
Architect,"Manchester Orchestra, Frightened Rabbit",3.90085,234051,8,2025
80's Comedown Machine,The Strokes,3.896733333333333,233804,8,2025
Shadowplay - 2007 Remaster,Joy Division,3.8953166666666665,233719,8,2025
Run to the Hills (2015 Remaster),Iron Maiden,3.891766666666667,233506,8,2025
Melody of Certain Three,Blonde Redhead,3.890433333333333,233426,8,2025
All Apologies,Nirvana,3.886216666666667,233173,8,2025
The Mansion,The Microphones,3.87085,232251,8,2025
Mladic,Godspeed You! Black Emperor,3.86985,232191,8,2025
Already Dead,Parquet Courts,3.862433333333333,231746,8,2025
Drunken Lullabies,Flogging Molly,3.844,230640,8,2025
Electric Feel,MGMT,3.8273333333333333,229640,8,2025
Come a Little Closer,Cage The Elephant,3.822433333333333,229346,8,2025
Gangland (2015 Remaster),Iron Maiden,3.8186666666666667,229120,8,2025
Telescope,Cage The Elephant,3.804883333333333,228293,8,2025
Switzerland,Daughter,3.804883333333333,228293,8,2025
You Don't Know How Lucky You Are,Keaton Henson,3.7967,227802,8,2025
Lost in the Supermarket - Remastered,The Clash,3.7824333333333335,226946,8,2025
Making Room,Duster,3.778216666666667,226693,8,2025
Trainwreck 1979 - Moulder Mix with in/out fades,Death From Above 1979,3.778216666666667,226693,8,2025
Deep Blue Sea,Grizzly Bear,3.77355,226413,8,2025
Starboy,The Weeknd,3.7695333333333334,226172,8,2025
Fox's Dream of the Log Flume,mewithoutYou,3.7573333333333334,225440,8,2025
Crying Lightning,Arctic Monkeys,3.7471,224826,8,2025
For Wanda,Silver Mt. Zion,3.7441333333333335,224648,8,2025
