artistName,minutesPlayed,msPlayed,tracks,month,year
The Smiths,58.42736666666667,3505642,"{'Back to the Old House - 2011 Remaster', 'Cemetry Gates - 2011 Remaster', 'Last Night I Dreamt That Somebody Loved Me - 2011 Remaster', 'Well I Wonder - 2011 Remaster', 'Half a Person - 2011 Remaster', 'Never Had No One Ever - 2011 Remaster', ""That Joke Isn't Funny Anymore"", 'Bigmouth Strikes Again - 2011 Remaster'}",7,2026
Mud Flow,55.56353333333334,3333812,"{'In Time', 'The Sense of Me', 'Debbie & Charlie', 'Five Against Six', 'Chemicals'}",7,2026
Message To Bears,55.1852,3311112,"{'Wake Me - Levi Patel Rework', 'Wake Me', 'Undone', 'You Are a Memory', 'Closed Doors', 'Convalescence', 'Mountains', 'Spin/Float'}",7,2026
MGMT,53.122233333333334,3187334,"{'The Youth', 'Indie Rokkers', 'Flash Delirium', ""It's Working"", 'Weekend Wars', 'TSLAMP', 'When You Die', 'I Found a Whistle'}",7,2026
Neutral Milk Hotel,50.7162,3042972,"{""You've Passed"", 'April 8th', 'Song Against Sex', 'Ferris Wheel on Fire - 1993', 'Three Peaches', ""Where You'll Find Me Now"", 'Two-Headed Boy'}",7,2026
Jordaan Mason,48.779133333333334,2926748,"{'The Wrong Parts (Vivian Sisters Singing)', '____ Is Water', 'Avalanches', '1990 Was A Long Year And We Are All Out Of Hot Water', 'Racehorse: Get Married!', '(s)mother', 'Carpenter / Rebuild The Body Out Of Birds', 'Organs For Oceans', 'Pharmacy'}",7,2026
Deftones,45.90135,2754081,"{'Be Quiet and Drive (Far Away)', 'Xerces', 'My Own Summer (Shove It)', 'i think about you all the time', 'Please Please Please Let Me Get What I Want - 2005 Remaster', 'Change (In the House of Flies)'}",7,2026
Phoebe Bridgers,43.93205,2635923,"{'I Know The End', 'Garden Song'}",7,2026
The Voidz,43.239149999999995,2594349,"{'Human Sadness', 'Did My Best', 'Pink Ocean'}",7,2026
The Rolling Stones,38.6242,2317452,"{'Gimme Shelter', 'Paint It, Black', 'As Tears Go By - Mono Version'}",7,2026
Low,38.081383333333335,2284883,"{'Lullaby', 'Sunflower', 'Cut'}",7,2026
Teen Suicide,37.49916666666667,2249950,"{'The Hurricane', 'im so fucking bored', 'oh my god', ""If I Don't See You Before You Leave"", 'Light a candle for me (for AP)', 'everything is going to hell', 'Bright Blue Pickup Truck', 'Neighborhood Drug Dealer', 'Suffering (Mike’s way)', 'everything is fine'}",7,2026
Highly Suspect,31.795333333333332,1907720,"{'Little One', 'SOS (feat. Gojira)', '23 (feat. Sasha Dobson)', 'Bath Salts', 'Send Me An Angel'}",7,2026
Desert Sessions,30.766516666666668,1845991,"{'Crawl Home', 'Noses in Roses, Forever', 'Bring It Back Gentle', 'In My Head...Or Something'}",7,2026
German Error Message,30.453333333333333,1827200,"{'A Held Breath', 'Remember Your Entire Life', 'Protection II', 'A Lingering', 'Haunts', 'I Know the Shape', 'Discontent', 'Everything Is Scary'}",7,2026
The Parlor Mob,30.39445,1823667,"{'My Favorite Heart to Break', 'When I Was an Orphan'}",7,2026
Iron & Wine,30.22508333333333,1813505,"{'Upward Over the Mountain', 'Passing Afternoon', 'Such Great Heights'}",7,2026
Green Day,28.5653,1713918,{'Wake Me up When September Ends'},7,2026
Nirvana,28.310966666666666,1698658,"{'Love Buzz', 'Heart-Shaped Box', 'Dumb', 'About A Girl', 'Drain You', 'Breed', ""You Know You're Right"", 'Lithium'}",7,2026
Slowdive,28.007733333333334,1680464,"{'Alison', 'Sugar for the Pill', 'Altogether', 'Sing'}",7,2026
Have A Nice Life,24.62761666666667,1477657,"{'Holy Fucking Shit: 40,000', ""I Don't Love"", 'Bloodhail'}",7,2026
Mount Eerie,23.840216666666667,1430413,"{'Forest Fire', 'Voice in Headphones', 'Moon Sequel', ""It Wasn't the Hunting"", 'Real Death', ""Woolly Mammoth's Mighty Absence"", 'Seaweed'}",7,2026
The Microphones,22.935866666666666,1376152,"{'II. Solar System', 'I Felt Your Shape', ""You'll Be in the Air"", 'Headless Horseman', 'Big Black Cloud'}",7,2026
Pearl Jam,22.008983333333333,1320539,"{'Black', 'Even Flow'}",7,2026
Panchiko,21.635516666666668,1298131,"{'Sodium Chloride', 'Stabilisers For Big Boys', 'Ginkgo'}",7,2026
Tacoma Radar,19.153783333333333,1149227,"{'Falling Dead Stars', 'Take Your Time', 'Pilot House', 'Loneliness Comes Without A Sound'}",7,2026
Band of Horses,16.527549999999998,991653,"{'The Great Salt Lake', 'Our Swords', 'I Go to the Barn Because I Like The'}",7,2026
Lou Reed,16.06305,963783,{'Perfect Day'},7,2026
The Weeknd,15.847633333333334,950858,"{'Die For You', 'Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)', 'Starboy', 'One Of The Girls (with JENNIE, Lily Rose Depp)'}",7,2026
LCD Soundsystem,15.000066666666667,900004,"{""Never as Tired as When I'm Waking Up"", ""New York, I Love You but You're Bringing Me Down""}",7,2026
The Last Shadow Puppets,14.874383333333332,892463,"{'Sweet Dreams, TN', 'The Dream Synopsis'}",7,2026
Audioslave,14.698,881880,{'Like a Stone'},7,2026
Cigarettes After Sex,13.97645,838587,"{'Cry', 'Apocalypse', 'Sweet'}",7,2026
Beck,13.90135,834081,{'Chemtrails'},7,2026
TOOL,13.789933333333334,827396,"{'Parabola', 'Sober'}",7,2026
Heatmiser,12.733333333333334,764000,"{'Plainclothes Man', 'The Fix Is In'}",7,2026
Starflyer 59,12.678883333333335,760733,"{""We're The Ordinary"", ""You Think You're Radical""}",7,2026
Spiritualized,11.70265,702159,{'Ladies and gentlemen we are floating in space'},7,2026
Swedish House Mafia,11.7,702000,{'Moth To A Flame (with The Weeknd)'},7,2026
The Hat,11.676866666666667,700612,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},7,2026
Soundgarden,10.619566666666667,637174,{'Black Hole Sun'},7,2026
Weezer,10.388,623280,{'Do You Wanna Get High?'},7,2026
Perfume Genius,10.272283333333332,616337,{'Learning'},7,2026
Arctic Monkeys,9.571349999999999,574281,{'Love is a Laserquest'},7,2026
Tram,9.284266666666667,557056,"{'Home', 'Reason Why', 'Nothing Left to Say'}",7,2026
Slipknot,9.2049,552294,{'Snuff'},7,2026
Car Seat Headrest,9.126216666666666,547573,"{'Drunk Drivers/Killer Whales', 'My Boy - Twin Fantasy'}",7,2026
Swans,8.685333333333332,521120,{'God Damn The Sun'},7,2026
Sparklehorse,7.9737,478422,"{'Heart Of Darkness', ""It's A Wonderful Life"", 'Sea Of Teeth'}",7,2026
Jimi Hendrix,6.364833333333333,381890,{'All Along the Watchtower'},7,2026
Stephen Sanchez,5.885116666666667,353107,"{'Until I Found You (with Em Beihold) - Em Beihold Version', 'Until I Found You'}",7,2026
Harry Styles,5.67845,340707,{'Sign of the Times'},7,2026
Red Hot Chili Peppers,5.49555,329733,{'Californication'},7,2026
Stone Temple Pilots,5.23245,313947,{'Plush - 2017 Remaster'},7,2026
American Pleasure Club,5.065883333333334,303953,"{'florida (voicemail)', 'When You Split the Heart Open - Tape Version'}",7,2026
Mazzy Star,4.926666666666667,295600,{'Fade Into You'},7,2026
ABBA,4.912,294720,{'The Winner Takes It All'},7,2026
The Goo Goo Dolls,4.82555,289533,{'Iris'},7,2026
Adele,4.768033333333333,286082,{'Skyfall'},7,2026
Avenged Sevenfold,4.73045,283827,{'Unholy Confessions'},7,2026
Gorillaz,4.730366666666667,283822,{'Empire Ants (feat. Little Dragon)'},7,2026
Rush,4.6146666666666665,276880,{'Tom Sawyer'},7,2026
Coldplay,4.4462166666666665,266773,{'Yellow'},7,2026
Ed Sheeran,4.39,263400,{'Perfect'},7,2026
Billie Eilish,4.357783333333333,261467,{'WILDFLOWER'},7,2026
Lady Gaga,4.194466666666667,251668,{'Die With A Smile'},7,2026
Ricky Montgomery,4.159783333333333,249587,{'Line Without a Hook'},7,2026
Tom Odell,4.072666666666667,244360,{'Another Love'},7,2026
The Neighbourhood,4.006666666666667,240400,{'Sweater Weather'},7,2026
The Marías,3.94845,236907,{'No One Noticed'},7,2026
Keane,3.936,236160,{'Somewhere Only We Know'},7,2026
Lana Del Rey,3.9342166666666665,236053,{'Young And Beautiful'},7,2026
Joji,3.8908833333333335,233453,{'Glimpse of Us'},7,2026
Katy Perry,3.788883333333333,227333,{'The One That Got Away'},7,2026
Metro Boomin,3.692,221520,"{""Creepin' (with The Weeknd & 21 Savage)""}",7,2026
New West,3.6791666666666667,220750,{'Those Eyes'},7,2026
Ravyn Lenae,3.5577833333333335,213467,{'Love Me Not'},7,2026
Måneskin,3.526,211560,"{""Beggin'""}",7,2026
JVKE,3.4876666666666667,209260,{'golden hour'},7,2026
Lord Huron,3.47045,208227,{'The Night We Met'},7,2026
GIVĒON,3.3061833333333333,198371,{'Heartbreak Anniversary'},7,2026
Matthew Ifield,3.3028333333333335,198170,{'I Think They Call This Love - Cover'},7,2026
Elliot James Reay,3.234183333333333,194051,{'I Think They Call This Love'},7,2026
Elvis Presley,3.0979666666666668,185878,"{""Can't Help Falling in Love""}",7,2026
The Beatles,3.0382166666666666,182293,{'Something - Remastered 2009'},7,2026
The Shins,2.8912,173472,{'Caring Is Creepy - 2021 Remaster'},7,2026
She & Him,2.8388833333333334,170333,{'I Thought I Saw Your Face Today'},7,2026
Ben E. King,2.8324833333333332,169949,{'Stand By Me'},7,2026
Olivia Dean,2.816666666666667,169000,{'So Easy (To Fall In Love)'},7,2026
Prateek Kuhad,2.72755,163653,{'Co2'},7,2026
Blxst,2.694733333333333,161684,{'Chosen (feat. Ty Dolla $ign)'},7,2026
The Ronettes,2.681783333333333,160907,{'Be My Baby'},7,2026
Djo,2.6541,159246,{'End of Beginning'},7,2026
Chezile,2.2026666666666666,132160,{'Beanie'},7,2026
XiuXiu,1.6950833333333333,101705,{'Suha'},7,2026
Linkin Park,0.5878333333333333,35270,{'Numb'},7,2026
Kendrick Lamar,0.2874,17244,"{'All The Stars (with SZA) - From ""Black Panther: The Album""'}",7,2026
Blood Orange,0.18531666666666666,11119,{'Chosen'},7,2026
