artistName,minutesPlayed,msPlayed,tracks,month,year
Andrew Bird,174.10483333333335,10446290,"{'Pulaski at Night', 'Fake Palindromes', 'Heretics', 'Armchairs', 'Three White Horses', 'A Nervous Tic Motion of the Head to the Left', 'Left Handed Kisses', 'Tenuousness', 'The Giant Of Illinois', 'Cracking Codes'}",5,2026
Silver Mt. Zion,169.65463333333332,10179278,"{'Mountains Made Of Steam', 'American Motor Over Smoldered Field', 'Movie (Never Made)', 'The Triumph Of Our Tired Eyes', 'Little Ones Run', 'BlindBlindBlind'}",5,2026
The Rolling Stones,169.38513333333333,10163108,"{'Gimme Shelter', ""Jumpin' Jack Flash"", 'As Tears Go By - Mono Version', 'Sympathy For The Devil - 50th Anniversary Edition', 'Paint It, Black', 'Angie - Remastered 2009', 'Under My Thumb'}",5,2026
Brand New,167.77356666666668,10066414,"{'Missing You (Demo 2006)', ""You Won't Know"", 'Daisy', 'Handcuffs', 'Degausser', 'Limousine', 'The Boy Who Blocked His Own Shot', 'Not The Sun', 'Luca', 'Play Crack The Sky', 'Millstone', 'Vices', 'Yeah (Sowing Season) (Demo 2006)', 'Sowing Season (Yeah)'}",5,2026
The Smiths,165.10775,9906465,"{""I Don't Owe You Anything - 2011 Remaster"", 'Still Ill - 2011 Remaster', 'Asleep - 2011 Remaster', 'Last Night I Dreamt That Somebody Loved Me - 2011 Remaster', 'Cemetry Gates - 2011 Remaster', ""I Know It's Over - 2011 Remaster"", 'Well I Wonder - 2011 Remaster', 'Half a Person - 2011 Remaster', 'Unloveable - 2017 Master', 'Pretty Girls Make Graves - 2011 Remaster', 'Never Had No One Ever - 2011 Remaster', ""That Joke Isn't Funny Anymore"", 'The Boy with the Thorn in His Side - 2011 Remaster', 'This Night Has Opened My Eyes - 2011 Remaster', 'Bigmouth Strikes Again - 2011 Remaster'}",5,2026
Elliott Smith,159.31203333333335,9558722,"{'Angeles', 'Miss Misery', 'Last Call', 'Clementine', 'No Name No. 5', 'Alameda', 'Son Of Sam', 'Speed Trials', 'Twilight', 'Sweet Adeline', 'Waltz #1', 'Needle in the Hay', 'Independence Day', 'Ballad of Big Nothing', '2:45 AM', 'Everything Reminds Me Of Her', 'Everything Means Nothing To Me', 'Pictures of Me', 'Say Yes', 'Roman Candle', 'A Fond Farewell', ""Cupid's Trick"", ""King's Crossing"", 'Somebody That I Used To Know', 'Between the Bars', 'Junk Bond Trader', 'Waltz #2 (XO)'}",5,2026
System Of A Down,155.1317,9307902,"{'Violent Pornography', 'ATWA', 'Roulette', 'Question!', 'Deer Dance', 'Aerials', 'Spiders', 'Toxicity', 'Hypnotize', 'Chop Suey!', 'Soldier Side', 'Lonely Day', 'Radio/Video', 'Lost In Hollywood'}",5,2026
HIM,152.36921666666666,9142153,"{'Venus Doom', 'Bury Me Deep Inside Your Heart', 'When Love And Death Embrace', 'Behind the Crimson Door', 'Drunk on Shadows', ""It's All Tears - Drown In This Love"", 'Wicked Game', 'Close To The Flame', ""Dead Lovers' Lane"", 'Buried Alive By Love', 'For You - Intro', 'Resurrection'}",5,2026
Arcade Fire,142.22445,8533467,"{'Neighborhood #1 (Tunnels)', 'Une Annee Sans Lumiere', 'Ready to Start', 'Ocean of Noise', 'The Suburbs', 'Crown of Love', 'Culture War', 'In the Backseat', 'Modern Man', 'Headlights Look Like Diamonds', 'Speaking in Tongues (feat. David Byrne)'}",5,2026
Giles Corey,129.59255000000002,7775553,"{'Wounded Wolf', 'Spectral Bride', ""Winter's House"", 'The Haunting Presence', 'Guilt is My Boyfriend', 'Blackest Bile', ""I'm Going to Do It"", 'Grave Filled with Books', 'Buried Above Ground', 'Sleeping Heart', 'No One Is Ever Going to Want Me'}",5,2026
Neutral Milk Hotel,127.39973333333333,7643984,"{'King of Carrot Flowers Pt. 1', 'Holland, 1945', 'April 8th', 'Two-Headed Boy Pt. 2', 'Gardenhead / Leave Me Alone', 'Three Peaches', ""Where You'll Find Me Now"", 'Communist Daughter', 'Ghost', 'Two-Headed Boy', 'Naomi', 'Ferris Wheel on Fire - 1993', 'Oh Comely', 'A Baby for Pree', 'King of Carrot Flowers Pts. 2 & 3', 'In the Aeroplane Over the Sea', ""You've Passed"", 'Song Against Sex', 'The Fool', 'Engine'}",5,2026
Deftones,111.34651666666666,6680791,"{'Mascara', 'Diamond Eyes', 'Be Quiet and Drive (Far Away)', 'This Place Is Death', 'My Own Summer (Shove It)', 'i think about you all the time', 'Please Please Please Let Me Get What I Want - 2005 Remaster', 'Change (In the House of Flies)', 'Kimdracula'}",5,2026
Lera Lynn,106.28498333333333,6377099,"{'A Church In Ruins - From The HBO Series True Detective', 'What You Done', 'The Only Thing Worth Fighting For - From The HBO Series True Detective', 'Lately - From The HBO Series True Detective', 'Dark Horse', 'My Least Favorite Life - From The HBO Series True Detective', 'Bobby Baby', 'Wolf Like Me ft. Shovels & Rope', 'Lose Myself ft. John Paul White', 'Crimson Underground ft. Rodney Crowell', 'It Only Takes One Shot - From The HBO Series True Detective', 'For the Last Time'}",5,2026
Panchiko,103.72766666666666,6223660,"{'CUT', 'All They Wanted', 'Stabilisers For Big Boys', 'Sodium Chloride', 'NeilSSong', 'Until I Know', 'Untitled Demo 1997', 'Ginkgo', 'Kicking Cars', 'Laputa'}",5,2026
Jordaan Mason,101.15474999999999,6069285,"{'Prayer', 'Avalanches', 'Racehorse: Get Married!', '1990 Was A Long Year And We Are All Out Of Hot Water', ""Bird's Nest"", '(s)mother', 'Carpenter / Rebuild The Body Out Of Birds', 'Organs For Oceans'}",5,2026
Swedish House Mafia,93.60381666666666,5616229,{'Moth To A Flame (with The Weeknd)'},5,2026
Silversun Pickups,91.178,5470680,"{'Melatonin', 'Kissing Families', 'Three Seed', 'Pins And Needles', 'Comeback Kid', 'Seasick'}",5,2026
TOOL,87.72825,5263695,"{'Stinkfist', 'Sober'}",5,2026
Slowdive,85.11015,5106609,"{'When the Sun Hits', 'Machine Gun', 'Here She Comes', '40 Days', 'No Longer Making Time', 'Alison', 'Dagger', 'Sing', 'Sugar for the Pill', 'Slomo', 'Altogether', 'Souvlaki Space Station'}",5,2026
Teen Suicide,81.96941666666666,4918165,"{'The Hurricane', 'oh my god', 'doing all the things i used to do with people, part 2', 'everything is going to hell', 'everything is fine', 'we found two dead swans and filled their bodies with flowers', 'Neighborhood Drug Dealer', 'cop graveyard', 'untitled-oct19', 'afterlife dating', 'salvia plath', 'Bright Blue Pickup Truck', 'the same things happening to me all the time, even in my dreams', 'doing all the things i used to do with people, part 2 (acoustic/rooftop version)'}",5,2026
Message To Bears,80.7697,4846182,"{'Moonlight', 'Wake Me', 'Undone', 'Find Our Way Home', 'You Are a Memory', 'Unleft', 'Closed Doors', 'I Know You Love to Fall', 'At a Glance', 'Mountains'}",5,2026
Desert Sessions,77.73233333333334,4663940,"{'Bring It Back Gentle', 'Dead in Love', 'If You Run', 'In My Head...Or Something', ""Something You Can't See"", 'Crawl Home'}",5,2026
The Microphones,77.38493333333334,4643096,"{'The Moon', 'I Want Wind to Blow', 'The Glow, Pt. 2', 'I Felt Your Shape', 'II. Solar System', 'The Pull', 'Headless Horseman', 'The Mansion', 'My Roots Are Strong and Deep', 'Big Black Cloud'}",5,2026
Sunny Day Real Estate,76.33773333333333,4580264,"{'Pheurton Skeurto - Remastered', 'Guitar And Video Games', 'Faces In Disguise', 'Every Shining Time You Arrive', 'Days Were Golden', 'How It Feels To Be Something On', 'Pillars'}",5,2026
Iron & Wine,75.02565,4501539,"{'Upward Over the Mountain', 'Passing Afternoon', 'Naked as We Came'}",5,2026
Slipknot,72.803,4368180,"{'Snuff', 'Vermilion, Pt. 2'}",5,2026
Pearl Jam,68.74356666666667,4124614,"{'Sirens', 'Black', 'Porch', 'Why Go', 'Yellow Ledbetter', 'Jeremy', 'Even Flow'}",5,2026
Highly Suspect,62.62665,3757599,"{'F.W.Y.T.', 'Little One', 'Vanity', 'SOS (feat. Gojira)', 'Mister Asylum', 'Send Me An Angel'}",5,2026
German Error Message,62.0858,3725148,"{'A Held Breath', 'A Lingering', 'Haunts', 'I Know the Shape', '2017', 'Discontent', 'What Do You Want', 'Water', 'Everything Is Scary', 'A New Sighing'}",5,2026
Soundgarden,47.19963333333334,2831978,"{'Fell On Black Days', 'Black Hole Sun'}",5,2026
The Parlor Mob,37.46341666666667,2247805,"{'My Favorite Heart to Break', 'When I Was an Orphan'}",5,2026
Band of Horses,37.36965,2242179,"{'The Great Salt Lake', 'Wicked Gil', 'Our Swords', 'Is There A Ghost', 'I Go to the Barn Because I Like The'}",5,2026
Weezer,36.349266666666665,2180956,"{'Do You Wanna Get High?', ""Say It Ain't So - Original Mix"", 'Island In The Sun', 'Long Time Sunshine'}",5,2026
The Last Shadow Puppets,35.98885,2159331,"{'Time Has Come Again', 'The Dream Synopsis', 'My Mistakes Were Made For You', 'The Meeting Place', 'Sweet Dreams, TN'}",5,2026
LCD Soundsystem,34.082,2044920,"{""Never as Tired as When I'm Waking Up""}",5,2026
Jimi Hendrix,33.156933333333335,1989416,{'All Along the Watchtower'},5,2026
Arctic Monkeys,33.126599999999996,1987596,"{'505', 'I Bet You Look Good On The Dancefloor', 'Love is a Laserquest'}",5,2026
Beck,32.70583333333333,1962350,"{'Chemtrails', 'Gamma Ray'}",5,2026
Gorillaz,32.03516666666667,1922110,{'Empire Ants (feat. Little Dragon)'},5,2026
Spiritualized,30.57398333333333,1834439,"{'Ladies and gentlemen we are floating in space', 'Broken Heart'}",5,2026
Audioslave,29.430333333333337,1765820,"{'Show Me How to Live', 'Like a Stone'}",5,2026
Perfume Genius,28.5517,1713102,"{""You Won't B Here"", 'Wreath', 'Learning', 'Normal Song'}",5,2026
Tacoma Radar,28.248466666666666,1694908,"{'Falling Dead Stars', 'Left Unsaid', 'So Much Water', 'Take Your Time', 'Pilot House', 'Loneliness Comes Without A Sound', 'Ghost Channels'}",5,2026
Stone Temple Pilots,25.456416666666666,1527385,"{'Plush - 2017 Remaster', 'Interstate Love Song - 2019 Remaster', 'Creep - 2017 Remaster'}",5,2026
The Shins,24.053766666666668,1443226,"{'Kissing the Lipless - 2023 Remaster', 'Saint Simon - 2023 Remaster', 'Sea Legs', 'Caring Is Creepy - 2021 Remaster', 'New Slang - 2021 Remaster', 'Sleeping Lessons', 'The Past and Pending - 2021 Remaster'}",5,2026
Avenged Sevenfold,23.8338,1430028,"{'Buried Alive', 'Nightmare', 'Unholy Confessions'}",5,2026
The Hat,21.992516666666667,1319551,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},5,2026
The Police,19.70318333333333,1182191,"{'Every Little Thing She Does Is Magic', 'Hungry For You', 'Invisible Sun', 'Roxanne', 'Demolition Man'}",5,2026
Nirvana,19.5164,1170984,"{'All Apologies', 'Come As You Are', 'Heart-Shaped Box', 'Dumb', 'The Man Who Sold The World - Live', 'Something In The Way', 'Smells Like Teen Spirit'}",5,2026
Car Seat Headrest,19.467766666666666,1168066,"{'Bodys', 'Sober to Death', '1937 State Park', 'My Boy - Twin Fantasy', 'Romantic Theory', ""(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem)""}",5,2026
Lou Reed,18.239516666666667,1094371,"{'Walk On the Wild Side', 'Perfect Day'}",5,2026
LSD and the Search for God,14.9256,895536,"{'This Time', 'Starting Over'}",5,2026
Mount Eerie,11.277433333333333,676646,"{'Real Death', 'Ravens', 'Lost Wisdom', ""Woolly Mammoth's Mighty Absence"", 'Seaweed'}",5,2026
Rush,10.274933333333333,616496,{'Tom Sawyer'},5,2026
The Smashing Pumpkins,7.719216666666667,463153,"{'Today - 2011 Remaster', 'Luna - 2011 Remaster', 'To Forgive - Remastered 2012'}",5,2026
Derek & The Dominos,7.064,423840,{'Layla'},5,2026
Islands,6.647633333333333,398858,{'Swans (Life After Death)'},5,2026
The Beatles,6.076433333333333,364586,{'Something - Remastered 2009'},5,2026
Lynyrd Skynyrd,4.950116666666666,297007,{'Free Bird'},5,2026
Billy Idol,4.808883333333333,288533,{'Rebel Yell'},5,2026
Blur,3.4711166666666666,208267,{'No Distance Left to Run'},5,2026
Danzig,3.41445,204867,{'Mother'},5,2026
Seether,0.3164,18984,{'Careless Whisper'},5,2026
Linkin Park,0.15476666666666666,9286,{'In the End'},5,2026
Interpol,0.11095,6657,"{'Obstacle 1', 'Evil'}",5,2026
Alice In Chains,0.027766666666666665,1666,{'Would? (2022 Remaster)'},5,2026
Cage The Elephant,0.007166666666666667,430,{'The Unforgiven'},5,2026
Death From Above 1979,0.00038333333333333334,23,{'Always On'},5,2026
Loathe,0.0,0,{'Is It Really You?'},5,2026
