trackName,artistName,minutesPlayed,msPlayed,month,year
Ferris Wheel on Fire - 1993,Neutral Milk Hotel,22.712233333333334,1362734,6,2026
Street Spirit (Fade Out),Radiohead,22.545383333333334,1352723,6,2026
The Pillar Of Souls,Sufjan Stevens,22.263883333333332,1335833,6,2026
Lost In The World,Sufjan Stevens,22.198516666666666,1331911,6,2026
You Are a Memory,Message To Bears,22.1747,1330482,6,2026
II. Solar System,The Microphones,21.8653,1311918,6,2026
A Perfect Sonnet,Bright Eyes,21.439483333333335,1286369,6,2026
"Call It Fate, Call It Karma",The Strokes,21.203466666666667,1272208,6,2026
Speed Trials,Elliott Smith,21.15085,1269051,6,2026
Toxicity,System Of A Down,20.977016666666668,1258621,6,2026
Guitar And Video Games,Sunny Day Real Estate,20.932433333333336,1255946,6,2026
Running Joke - Non-LP Version,Queens of the Stone Age,20.662483333333334,1239749,6,2026
Parentheses,The Antlers,20.6485,1238910,6,2026
Just,Radiohead,20.426566666666666,1225594,6,2026
"Paint It, Black",The Rolling Stones,20.2267,1213602,6,2026
One Way Trigger,The Strokes,20.191083333333335,1211465,6,2026
The Only Thing Worth Fighting For - From The HBO Series True Detective,Lera Lynn,19.661299999999997,1179678,6,2026
April 8th,Neutral Milk Hotel,19.56885,1174131,6,2026
Cracking Codes,Andrew Bird,19.550366666666665,1173022,6,2026
(March 19th 1983) It Was Probably Green,Carissa's Wierd,19.521716666666666,1171303,6,2026
Learning,Perfume Genius,19.248483333333333,1154909,6,2026
Olympus,Sufjan Stevens,18.7302,1123812,6,2026
Murder And Crime,Sufjan Stevens,18.2395,1094370,6,2026
Big Black Cloud,The Microphones,17.793999999999997,1067640,6,2026
The Sense of Me,Mud Flow,17.792483333333333,1067549,6,2026
The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective],The Hat,17.5153,1050918,6,2026
Love is a Laserquest,Arctic Monkeys,17.20845,1032507,6,2026
Thirteen,The Antlers,17.142333333333333,1028540,6,2026
"All Apologies and Smiles, Yours Truely, Ugly Valentine",Carissa's Wierd,16.8067,1008402,6,2026
Lonely Day,System Of A Down,16.7907,1007442,6,2026
The Hurricane,Teen Suicide,16.7334,1004004,6,2026
Undone,Message To Bears,16.424,985440,6,2026
Holiday / Boulevard of Broken Dreams,Green Day,16.148066666666665,968884,6,2026
I Will,Radiohead,15.937149999999999,956229,6,2026
I Go to the Barn Because I Like The,Band of Horses,15.554416666666667,933265,6,2026
Pheurton Skeurto - Remastered,Sunny Day Real Estate,15.269300000000001,916158,6,2026
Drunk w/ the Only Saints I Know,Carissa's Wierd,15.150016666666668,909001,6,2026
Neighborhood Drug Dealer,Teen Suicide,15.121166666666667,907270,6,2026
Stabilisers For Big Boys,Panchiko,14.985266666666668,899116,6,2026
Good Riddance (Time of Your Life),Green Day,14.926116666666667,895567,6,2026
Ryunosuke,Mud Flow,14.233049999999999,853983,6,2026
Avalanches,Jordaan Mason,13.773100000000001,826386,6,2026
Beach Life-In-Death,Car Seat Headrest,13.31155,798693,6,2026
Another Love Song,Queens of the Stone Age,12.6495,758970,6,2026
Bright Blue Pickup Truck,Teen Suicide,12.431483333333333,745889,6,2026
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,12.417300000000001,745038,6,2026
The Piano Song,Carissa's Wierd,12.357300000000002,741438,6,2026
I Know The End,Phoebe Bridgers,11.489766666666666,689386,6,2026
What We Loved Was Not Enough,Silver Mt. Zion,11.38075,682845,6,2026
Look!,The Antlers,11.3333,679998,6,2026
Sprawl II (Mountains Beyond Mountains),Arcade Fire,10.865683333333333,651941,6,2026
21 Guns,Green Day,10.7031,642186,6,2026
Plush - 2017 Remaster,Stone Temple Pilots,10.4649,627894,6,2026
For You - Intro,HIM,10.445549999999999,626733,6,2026
John My Beloved,Sufjan Stevens,10.3534,621204,6,2026
Refuge,The Antlers,9.867533333333334,592052,6,2026
Jesus of Suburbia,Green Day,9.858483333333334,591509,6,2026
TSLAMP,MGMT,8.985666666666667,539140,6,2026
November Rain,Guns N' Roses,8.93445,536067,6,2026
When I Come Around,Green Day,8.9,534000,6,2026
The Sense of Me / Chemicals,Mud Flow,8.673166666666667,520390,6,2026
Half Light I,Arcade Fire,8.4551,507306,6,2026
Asleep - 2011 Remaster,The Smiths,8.452,507120,6,2026
Oh Comely,Neutral Milk Hotel,8.30245,498147,6,2026
All Along the Watchtower,Jimi Hendrix,8.093483333333333,485609,6,2026
Holiday,Green Day,8.090566666666668,485434,6,2026
The Haunting Presence,Giles Corey,7.95,477000,6,2026
Transatlanticism,Death Cab for Cutie,7.918216666666667,475093,6,2026
Longview,Green Day,7.774666666666667,466480,6,2026
Revisited,The Antlers,7.68355,461013,6,2026
High to Death,Car Seat Headrest,7.6558,459348,6,2026
The Bronze,Queens of the Stone Age,7.5075666666666665,450454,6,2026
Spectral Bride,Giles Corey,7.177783333333333,430667,6,2026
Something Vague,Bright Eyes,7.111066666666667,426664,6,2026
Chop Suey!,System Of A Down,7.008,420480,6,2026
Welcome to Paradise,Green Day,6.993733333333333,419624,6,2026
Nobody Moves (Demo 2006),Brand New,6.950816666666666,417049,6,2026
Slomo,Slowdive,6.8862,413172,6,2026
Empire Ants (feat. Little Dragon),Gorillaz,6.859133333333333,411548,6,2026
Unfaileable,Carissa's Wierd,6.802666666666667,408160,6,2026
Schism,TOOL,6.7976833333333335,407861,6,2026
Some Days are Better Than Others,Carissa's Wierd,6.769333333333333,406160,6,2026
Broken Heart,Spiritualized,6.63845,398307,6,2026
You Can't Quit Me Baby,Queens of the Stone Age,6.625766666666667,397546,6,2026
Blankets Stare,Carissa's Wierd,6.6249,397494,6,2026
Soria Moria,Mount Eerie,6.555783333333333,393347,6,2026
Nothing Else Matters (Remastered),Metallica,6.478883333333333,388733,6,2026
September Come Take This Heart Away,Carissa's Wierd,6.47445,388467,6,2026
Cry Wolf,The Parlor Mob,6.469883333333334,388193,6,2026
Buried Above Ground,Giles Corey,6.466666666666667,388000,6,2026
I'm Going to Do It,Giles Corey,6.266666666666667,376000,6,2026
Uprooted,The Antlers,6.251783333333333,375107,6,2026
Song About An Angel - Remastered,Sunny Day Real Estate,6.247116666666667,374827,6,2026
Drunk Drivers/Killer Whales,Car Seat Headrest,6.2442166666666665,374653,6,2026
Awful Sound (Oh Eurydice),Arcade Fire,6.231366666666666,373882,6,2026
Director,The Antlers,6.217333333333333,373040,6,2026
Basket Case,Green Day,6.166183333333333,369971,6,2026
Zombie - 2025 Remastered,The Cranberries,6.159233333333333,369554,6,2026
Ful Stop,Radiohead,6.122483333333333,367349,6,2026
I Appear Missing,Queens of the Stone Age,6.011333333333333,360680,6,2026
Souvlaki Space Station,Slowdive,5.956216666666666,357373,6,2026
How to Disappear Completely,Radiohead,5.938883333333333,356333,6,2026
Lazy Eye,Silversun Pickups,5.906,354360,6,2026
Casimir Pulaski Day,Sufjan Stevens,5.899116666666667,353947,6,2026
False Advertising,Bright Eyes,5.871583333333334,352295,6,2026
I Know It's Over - 2011 Remaster,The Smiths,5.8197833333333335,349187,6,2026
Take Care,Beach House,5.807333333333333,348440,6,2026
Putting The Dog To Sleep,The Antlers,5.796166666666666,347770,6,2026
Panic Switch,Silversun Pickups,5.7317833333333335,343907,6,2026
No Cars Go,Arcade Fire,5.727116666666666,343627,6,2026
Sign of the Times,Harry Styles,5.67845,340707,6,2026
Wild Dogs: Divorce!,Jordaan Mason,5.660516666666667,339631,6,2026
Mosquito Song,Queens of the Stone Age,5.638883333333333,338333,6,2026
Palace,The Antlers,5.604266666666667,336256,6,2026
"New York, I Love You but You're Bringing Me Down",LCD Soundsystem,5.591333333333333,335480,6,2026
I Am the Highway,Audioslave,5.581783333333333,334907,6,2026
Snow (Hey Oh),Red Hot Chili Peppers,5.5777833333333335,334667,6,2026
Same Logic/Teeth,Brand New,5.568,334080,6,2026
I Want Wind to Blow,The Microphones,5.548,332880,6,2026
When You Die,MGMT,5.50805,330483,6,2026
Californication,Red Hot Chili Peppers,5.49555,329733,6,2026
Epilogue,The Antlers,5.481333333333334,328880,6,2026
The Blankets Were The Stairs - Remastered,Sunny Day Real Estate,5.4588833333333335,327533,6,2026
Sylvia,The Antlers,5.451783333333333,327107,6,2026
Give Me Novacaine / She's a Rebel,Green Day,5.4366666666666665,326200,6,2026
New Year,Beach House,5.429333333333333,325760,6,2026
"There, There",Radiohead,5.3933333333333335,323600,6,2026
The Predatory Wasp of the Palisades Is Out to Get Us!,Sufjan Stevens,5.38355,323013,6,2026
Walk in the Park,Beach House,5.379333333333333,322760,6,2026
Future Foe Scenarios,Silversun Pickups,5.343333333333334,320600,6,2026
Atlanta,Stone Temple Pilots,5.314,318840,6,2026
Die,Carissa's Wierd,5.31245,318747,6,2026
Weird Fishes / Arpeggi,Radiohead,5.303116666666667,318187,6,2026
No Widows,The Antlers,5.297533333333333,317852,6,2026
Hounds,The Antlers,5.283166666666666,316990,6,2026
The Moon,The Microphones,5.277333333333333,316640,6,2026
Low Budget Slow Motion Soundtrack Song for the Leaving Scene,Carissa's Wierd,5.271116666666667,316267,6,2026
The Suburbs,Arcade Fire,5.25045,315027,6,2026
Quicksand,Silversun Pickups,5.241633333333334,314498,6,2026
Two-Headed Boy Pt. 2,Neutral Milk Hotel,5.2328833333333336,313973,6,2026
Neighborhood #3 (Power Out),Arcade Fire,5.215116666666667,312907,6,2026
Dosed,Red Hot Chili Peppers,5.197783333333334,311867,6,2026
Parade,The Antlers,5.1751,310506,6,2026
Halfway Spoken Heart that Feels Comfort in Everything Until it Disappears and Then it's Gone,Carissa's Wierd,5.162,309720,6,2026
Idioteque,Radiohead,5.15155,309093,6,2026
Should Have Known Better,Sufjan Stevens,5.1283,307698,6,2026
Where Did You Sleep Last Night - Live,Nirvana,5.101116666666667,306067,6,2026
Beetlebum - 2012 Remaster,Blur,5.086883333333334,305213,6,2026
Right Where It Belongs,Nine Inch Nails,5.080883333333333,304853,6,2026
Sober to Death,Car Seat Headrest,5.073783333333333,304427,6,2026
Panic,Mud Flow,5.064,303840,6,2026
Yellow Ledbetter,Pearl Jam,5.059783333333334,303587,6,2026
Smells Like Teen Spirit,Nirvana,5.032,301920,6,2026
1990 Was A Long Year And We Are All Out Of Hot Water,Jordaan Mason,5.031833333333333,301910,6,2026
Lazuli,Beach House,5.031116666666667,301867,6,2026
Lotus Flower,Radiohead,5.00365,300219,6,2026
In the Attic,The Antlers,4.9897833333333335,299387,6,2026
Lazy Projector,Andrew Bird,4.989283333333334,299357,6,2026
True Love Waits,Radiohead,4.9881166666666665,299287,6,2026
Oblivius,The Strokes,4.987216666666667,299233,6,2026
Silver Soul,Beach House,4.978,298680,6,2026
Wild,Beach House,4.972,298320,6,2026
King's Crossing,Elliott Smith,4.966216666666667,297973,6,2026
If I Had a Tail,Queens of the Stone Age,4.92645,295587,6,2026
The Winner Takes It All,ABBA,4.912,294720,6,2026
Ocean of Noise,Arcade Fire,4.892,293520,6,2026
Tribal Dance,Mud Flow,4.886666666666667,293200,6,2026
Naomi,Neutral Milk Hotel,4.88445,293067,6,2026
"the same things happening to me all the time, even in my dreams",Teen Suicide,4.8514,291084,6,2026
Fake Plastic Trees,Radiohead,4.845116666666667,290707,6,2026
Kissing Families,Silversun Pickups,4.842666666666666,290560,6,2026
Where You'll Find Me Now - Alternate Version,Neutral Milk Hotel,4.832216666666667,289933,6,2026
Resurrection Fern,Iron & Wine,4.83045,289827,6,2026
Drift Dive,The Antlers,4.820666666666667,289240,6,2026
To Be There Now,Carissa's Wierd,4.817333333333333,289040,6,2026
Pyramid Song,Radiohead,4.812216666666667,288733,6,2026
Zebra,Beach House,4.812,288720,6,2026
Beauty School,Deftones,4.7973333333333334,287840,6,2026
The Royal We,Silversun Pickups,4.787333333333334,287240,6,2026
Codex,Radiohead,4.78445,287067,6,2026
They'll Only Miss You When You Leave,Carissa's Wierd,4.769333333333333,286160,6,2026
When the Sun Hits,Slowdive,4.765116666666667,285907,6,2026
Pretty (Ugly Before),Elliott Smith,4.762216666666666,285733,6,2026
Climbing Up the Walls,Radiohead,4.753333333333333,285200,6,2026
The Only Thing,Sufjan Stevens,4.735516666666666,284131,6,2026
Unholy Confessions,Avenged Sevenfold,4.73045,283827,6,2026
"Haligh, Haligh, A Lie, Haligh",Bright Eyes,4.726916666666667,283615,6,2026
Crown of Love,Arcade Fire,4.70555,282333,6,2026
Heart-Shaped Box,Nirvana,4.686,281160,6,2026
Planes,Mud Flow,4.67,280200,6,2026
Waltz #2 (XO),Elliott Smith,4.66845,280107,6,2026
Poison Oak,Bright Eyes,4.664,279840,6,2026
Modern Man,Arcade Fire,4.66245,279747,6,2026
Videotape,Radiohead,4.660566666666667,279634,6,2026
Two Promises,Sunny Day Real Estate,4.651116666666667,279067,6,2026
Last Call,Elliott Smith,4.63355,278013,6,2026
Show Me How to Live,Audioslave,4.6306666666666665,277840,6,2026
Regular John,Queens of the Stone Age,4.630133333333333,277808,6,2026
Tom Sawyer,Rush,4.6146666666666665,276880,6,2026
Life In a Glasshouse,Radiohead,4.61155,276693,6,2026
My Iron Lung,Radiohead,4.607116666666666,276427,6,2026
Stairs to the Attic,The Antlers,4.602216666666667,276133,6,2026
(They Long To Be) Close To You,Carpenters,4.6,276000,6,2026
Flowers,Miley Cyrus,4.582466666666667,274948,6,2026
Nothing Gets Crossed Out,Bright Eyes,4.580866666666667,274852,6,2026
Unfinished Relief,Mud Flow,4.578,274680,6,2026
"The Glow, Pt. 2",The Microphones,4.571833333333333,274310,6,2026
The Way You Used To Do,Queens of the Stone Age,4.571366666666667,274282,6,2026
One Night Stand,Carissa's Wierd,4.528,271680,6,2026
Land Locked Blues,Bright Eyes,4.514966666666667,270898,6,2026
Twilight,Elliott Smith,4.489333333333334,269360,6,2026
Where I End and You Begin,Radiohead,4.488216666666666,269293,6,2026
Old Soul Song (for the New World Order),Bright Eyes,4.486,269160,6,2026
Deep Blue,Arcade Fire,4.469116666666666,268147,6,2026
Subterranean Homesick Alien,Radiohead,4.46155,267693,6,2026
Lost Wisdom,Mount Eerie,4.4526666666666666,267160,6,2026
Sleeping Heart,Giles Corey,4.4495000000000005,266970,6,2026
Machine Gun,Slowdive,4.445116666666666,266707,6,2026
Identikit,Radiohead,4.444066666666667,266644,6,2026
Two-Headed Boy,Neutral Milk Hotel,4.435116666666667,266107,6,2026
Fluorescent Lights,Carissa's Wierd,4.42845,265707,6,2026
Beyond Love,Beach House,4.419783333333333,265187,6,2026
Boulevard of Broken Dreams,Green Day,4.418333333333333,265100,6,2026
Jesus Christ,Brand New,4.40755,264453,6,2026
Under the Bridge,Red Hot Chili Peppers,4.405116666666666,264307,6,2026
Karma Police,Radiohead,4.401116666666667,264067,6,2026
Falling Dead Stars,Tacoma Radar,4.3631166666666665,261787,6,2026
Tiny Vessels,Death Cab for Cutie,4.362666666666667,261760,6,2026
Hero of the Day (Remastered),Metallica,4.361783333333333,261707,6,2026
Moonlight,Message To Bears,4.352216666666667,261133,6,2026
Oh No,Andrew Bird,4.346,260760,6,2026
Standing on the Moon,Lera Lynn,4.343333333333334,260600,6,2026
____ Is Water,Jordaan Mason,4.314333333333333,258860,6,2026
Lucky,Radiohead,4.31355,258813,6,2026
(s)mother,Jordaan Mason,4.306933333333333,258416,6,2026
Sail To The Moon,Radiohead,4.306,258360,6,2026
Hideaway,Queens of the Stone Age,4.302966666666666,258178,6,2026
High and Dry,Radiohead,4.291333333333333,257480,6,2026
Lithium,Nirvana,4.284216666666667,257053,6,2026
Needle in the Hay,Elliott Smith,4.27645,256587,6,2026
Same Old Song ft. Peter Bradley Adams,Lera Lynn,4.2744,256464,6,2026
B.Y.O.B.,System Of A Down,4.257783333333333,255467,6,2026
Nude,Radiohead,4.25645,255387,6,2026
Otherside,Red Hot Chili Peppers,4.256216666666667,255373,6,2026
Digital Bath,Deftones,4.256216666666667,255373,6,2026
Knives Out,Radiohead,4.2477833333333335,254867,6,2026
Everybody Knows That You're Insane,Queens of the Stone Age,4.239116666666667,254347,6,2026
Claudeland,Highly Suspect,4.234666666666667,254080,6,2026
Permanent High School,The Voidz,4.23045,253827,6,2026
Every Shining Time You Arrive,Sunny Day Real Estate,4.224,253440,6,2026
We Are Nowhere and It's Now,Bright Eyes,4.213883333333333,252833,6,2026
Duality,Slipknot,4.210216666666667,252613,6,2026
Nashua,The Antlers,4.204883333333333,252293,6,2026
Fiery Crash,Andrew Bird,4.20445,252267,6,2026
The Hours,Beach House,4.195333333333333,251720,6,2026
Die With A Smile,Lady Gaga,4.194466666666667,251668,6,2026
Such Great Heights,Iron & Wine,4.188,251280,6,2026
Kicking Cars,Panchiko,4.187866666666666,251272,6,2026
Everlong - Acoustic Version,Foo Fighters,4.181783333333334,250907,6,2026
Handcuffs,Brand New,4.181783333333334,250907,6,2026
Everlong,Foo Fighters,4.175783333333333,250547,6,2026
23 (feat. Sasha Dobson),Highly Suspect,4.175333333333334,250520,6,2026
Lost,Highly Suspect,4.158,249480,6,2026
What You Are,Audioslave,4.156666666666666,249400,6,2026
Ghost,Neutral Milk Hotel,4.142883333333334,248573,6,2026
You Give Death A Bad Name,Sufjan Stevens,4.118483333333334,247109,6,2026
Black Star,Radiohead,4.117333333333334,247040,6,2026
Miracle Aligner,The Last Shadow Puppets,4.095466666666667,245728,6,2026
Unleft,Message To Bears,4.0906666666666665,245440,6,2026
Somebody That I Used To Know,Gotye,4.082883333333333,244973,6,2026
I Don't Owe You Anything - 2011 Remaster,The Smiths,4.077333333333334,244640,6,2026
Where You'll Find Me Now,Neutral Milk Hotel,4.067783333333334,244067,6,2026
Angry Young Girl,The Parlor Mob,4.063783333333333,243827,6,2026
Pilot House,Tacoma Radar,4.045333333333334,242720,6,2026
Bird's Nest,Jordaan Mason,4.0418,242508,6,2026
Well Thought Out Twinkles,Silversun Pickups,4.03555,242133,6,2026
Three Peaches,Neutral Milk Hotel,4.022216666666667,241333,6,2026
Grave Filled with Books,Giles Corey,4.02,241200,6,2026
If You Run,Desert Sessions,4.006783333333333,240407,6,2026
Vanity,Highly Suspect,3.9966666666666666,239800,6,2026
Death with Dignity,Sufjan Stevens,3.9918,239508,6,2026
Drunk In LA,Beach House,3.98845,239307,6,2026
No. 8,Panchiko,3.9791666666666665,238750,6,2026
Creep,Radiohead,3.977333333333333,238640,6,2026
A Fond Farewell,Elliott Smith,3.9668833333333335,238013,6,2026
The Meeting Place,The Last Shadow Puppets,3.966,237960,6,2026
Sleeping Lessons,The Shins,3.9621166666666667,237727,6,2026
How It Feels To Be Something On,Sunny Day Real Estate,3.9566666666666666,237400,6,2026
Lately - From The HBO Series True Detective,Lera Lynn,3.955783333333333,237347,6,2026
15 Step,Radiohead,3.9548833333333335,237293,6,2026
Somewhere Only We Know,Keane,3.936,236160,6,2026
I Know You Love to Fall,Message To Bears,3.9351166666666666,236107,6,2026
Brooklyn Bridge To Chorus,The Strokes,3.93245,235947,6,2026
Unloveable - 2017 Master,The Smiths,3.92845,235707,6,2026
My God Is the Sun,Queens of the Stone Age,3.9233333333333333,235400,6,2026
Congratulations,MGMT,3.9231166666666666,235387,6,2026
The Seer's Tower,Sufjan Stevens,3.899783333333333,233987,6,2026
Road to Joy,Bright Eyes,3.8959333333333332,233756,6,2026
Slipping Through My Fingers,ABBA,3.8953333333333333,233720,6,2026
Guilt is My Boyfriend,Giles Corey,3.890066666666667,233404,6,2026
All Apologies,Nirvana,3.886216666666667,233173,6,2026
The Reason,Hoobastank,3.88,232800,6,2026
The Mansion,The Microphones,3.87355,232413,6,2026
Blossom,Message To Bears,3.8697833333333334,232187,6,2026
Something In The Way,Nirvana,3.8691166666666668,232147,6,2026
Tenuousness,Andrew Bird,3.8522166666666666,231133,6,2026
Junk Bond Trader,Elliott Smith,3.82845,229707,6,2026
Circadian Rhythm (Last Dance),Silversun Pickups,3.816883333333333,229013,6,2026
10:37,Beach House,3.8148833333333334,228893,6,2026
Revenga,System Of A Down,3.80045,228027,6,2026
On the Roof,The Antlers,3.7851166666666667,227107,6,2026
Side To Side,Ariana Grande,3.7693333333333334,226160,6,2026
Last Night on Earth,Green Day,3.76435,225861,6,2026
Hard Enough,The Parlor Mob,3.759333333333333,225560,6,2026
Mascara,Deftones,3.7548833333333334,225293,6,2026
Crying Lightning,Arctic Monkeys,3.7538333333333336,225230,6,2026
Hard To Explain,The Strokes,3.7388833333333333,224333,6,2026
Flint (For the Unemployed and Underpaid),Sufjan Stevens,3.73155,223893,6,2026
7 Words,Deftones,3.73155,223893,6,2026
Creation Lake,Silversun Pickups,3.7293333333333334,223760,6,2026
My Hero,Foo Fighters,3.7281666666666666,223690,6,2026
No Name No. 5,Elliott Smith,3.7248833333333335,223493,6,2026
Alameda,Elliott Smith,3.723333333333333,223400,6,2026
Pretty Girls Make Graves - 2011 Remaster,The Smiths,3.7208833333333335,223253,6,2026
Crest,The Antlers,3.711116666666667,222667,6,2026
Roses In Water,Sunny Day Real Estate,3.7077833333333334,222467,6,2026
This Night Has Opened My Eyes - 2011 Remaster,The Smiths,3.6979499999999996,221877,6,2026
