artistName,minutesPlayed,msPlayed,tracks,month,year
Sufjan Stevens,113.86558333333333,6831935,"{'John Wayne Gacy, Jr.', 'The Only Thing', 'John My Beloved', 'Death with Dignity', 'Chicago (acoustic version)', 'The Man of Metropolis Steals Our Hearts', 'Concerning the UFO sighting near Highland, Illinois', 'Flint (For the Unemployed and Underpaid)', 'Tonya Harding (In D major)'}",8,2025
Neutral Milk Hotel,101.29688333333333,6077813,"{'Oh Sister - 1995', 'April 8th', 'Gardenhead / Leave Me Alone', ""Where You'll Find Me Now"", 'Communist Daughter', 'Engine - 1993', 'Ghost', 'Two-Headed Boy', 'Home - 1992', 'Naomi', 'Ferris Wheel on Fire - 1993', 'Oh Comely', 'King of Carrot Flowers Pts. 2 & 3', 'April 8th - 1992', ""You've Passed"", 'Someone Is Waiting', 'The Fool', ""My Dream Girl Don't Exist - Live, 1992"", 'Little Birds - Demo [1998]'}",8,2025
Interpol,94.8317,5689902,"{'Rest My Chemistry', 'NYC', 'Slow Hands', 'All Fired Up', 'Obstacle 1', 'Stella was a diver and she was always down'}",8,2025
Jeff Rosenstock,85.47625000000001,5128575,"{'Nausea', 'We Begged 2 Explode'}",8,2025
mewithoutYou,81.43396666666666,4886038,"{'Messes Of Men', ""Fox's Dream of the Log Flume""}",8,2025
Fleet Foxes,77.39054999999999,4643433,"{'Grown Ocean', 'Blue Ridge Mountains', 'White Winter Hymnal', 'Mykonos', 'Your Protector', ""He Doesn't Know Why"", 'Blue Spotted Tail'}",8,2025
IDLES,77.22908333333334,4633745,"{'Never Fight A Man With A Perm', 'Heel / Heal', 'Colossus', 'War', 'Mother'}",8,2025
Nils Frahm,75.00755000000001,4500453,{'Says'},8,2025
Grizzly Bear,74.38546666666667,4463128,"{'Yet Again', 'Knife', 'Shift - Alternate Version', 'Southern Point', 'Deep Blue Sea', 'Plans'}",8,2025
Pixies,64.73783333333333,3884270,"{'Gouge Away', 'Bone Machine - 2007 Remaster', 'Wave Of Mutilation', 'Broken Face - 2007 Remaster', 'Tame', 'Cecilia Ann - Live', 'Where Is My Mind? - 2007 Remaster', 'Debaser', 'Here Comes Your Man', 'Gigantic - 2007 Remaster'}",8,2025
Bright Eyes,62.27493333333333,3736496,"{'Sunrise, Sunset', 'Bowl of Oranges', 'The Calendar Hung Itself…', 'At the Bottom of Everything', 'First Day of My Life', 'The City Has Sex', 'The Calendar Hung Itself...', 'Haligh, Haligh, A Lie, Haligh', 'Lua', 'The Center Of The World', 'Gold Mine Gutted'}",8,2025
Arctic Monkeys,61.5707,3694242,"{'505', 'Love is a Laserquest', 'Fluorescent Adolescent', 'My Propeller', ""Don't Sit Down 'Cause I've Moved Your Chair"", 'Do Me a Favour', 'Crying Lightning', 'Pretty Visitors', 'Four Out Of Five', 'Balaclava', 'From The Ritz To The Rubble', 'I Bet You Look Good On The Dancefloor', 'D Is for Dangerous'}",8,2025
MGMT,59.87805,3592683,"{'The Youth', 'Weekend Wars', 'Electric Feel', 'TSLAMP', 'Of Moons, Birds & Monsters', 'Siberian Breaks', 'When You Die', ""When You're Small""}",8,2025
The 1-800,53.86344999999999,3231807,{'Lovewave'},8,2025
Kanye West,53.07125,3184275,"{'Ghost Town', 'FML', 'Blood On The Leaves', 'Monster', 'Bad News', 'Hell Of A Life', 'Welcome To Heartbreak', 'Ultralight Beam'}",8,2025
The Microphones,49.8981,2993886,"{'My Roots Are Strong and Deep', 'The Moon', 'Instrumental', 'I Want Wind to Blow', 'II. Solar System', 'I Felt Your Shape', 'IV. Mount Eerie', 'The Mansion', 'Map', 'I Felt My Size', 'The Gleam, Pt. 2', 'Big Black Cloud'}",8,2025
The Black Keys,46.80291666666667,2808175,"{'Tell Me Lies', 'Every Little Thing', 'I Got Mine', 'Down to Nothing', 'Everlasting Light'}",8,2025
Radiohead,41.95561666666667,2517337,"{'Man of War', 'Exit Music (For A Film)', 'Street Spirit (Fade Out)', 'Lucky', 'Karma Police', 'Present Tense', 'Myxomatosis', 'Let Down', 'Bodysnatchers', 'Fake Plastic Trees', 'Ful Stop', 'I Promise', 'Subterranean Homesick Alien', 'Jigsaw Falling Into Place'}",8,2025
Silver Mt. Zion,41.70343333333334,2502206,"{'Sit In The Middle Of Three Galloping Dogs', 'For Wanda', 'Mountains Made Of Steam', 'Movie (Never Made)', 'Horses In The Sky', 'BlindBlindBlind'}",8,2025
The White Stripes,41.14993333333334,2468996,"{'Icky Thump', 'Conquest', 'Fell In Love With a Girl', 'Dead Leaves and the Dirty Ground'}",8,2025
Godspeed You! Black Emperor,40.40715,2424429,"{'Storm', 'Bosses Hang, Pt. I', 'Outro', 'Mladic', 'Moya'}",8,2025
Animal Collective,35.87126666666667,2152276,"{'Flesh Canoe', 'Bluish', 'Fireworks', 'Turn Into Something', 'Who Could Win A Rabbit'}",8,2025
Red Hot Chili Peppers,35.58548333333333,2135129,"{'Torture Me', 'On Mercury', ""Road Trippin'"", 'Californication', 'If', 'Dani California', 'Death of a Martian'}",8,2025
The Strokes,33.44571666666667,2006743,"{'What Ever Happened?', 'The Modern Age', 'Last Nite', 'One Way Trigger', 'Hard To Explain', 'Is This It', 'Soma', ""80's Comedown Machine"", 'Modern Girls & Old Fashion Men - Reptilia B-Side', 'Under Cover of Darkness', 'Reptilia', 'Call Me Back'}",8,2025
Tame Impala,32.67345,1960407,"{'Past Life', 'It Is Not Meant To Be', 'Apocalypse Dreams', 'Feels Like We Only Go Backwards', ""Yes I'm Changing"", 'The Less I Know The Better'}",8,2025
Ween,32.12788333333333,1927673,"{'Did You See Me?', 'The Blarney Stone', 'The Golden Eel', 'The Argus', ""If You Could Save Yourself (You'd Save Us All)""}",8,2025
The Weeknd,29.507216666666668,1770433,"{'Montreal', 'Save Your Tears', 'Starboy'}",8,2025
Kyuss,29.4904,1769424,"{'Thumb', 'Gardenia', 'Demon Cleaner', 'Space Cadet', 'Supa Scoopa and Mighty Scoop'}",8,2025
Built To Spill,27.78223333333333,1666934,{'Liar'},8,2025
My Morning Jacket,26.473216666666666,1588393,"{'Holdin On To Black Metal', ""Touch Me I'm Going To Scream, Pt. 2"", 'Squid Ink'}",8,2025
Daft Punk,24.5575,1473450,"{'Beyond', 'Veridis Quo'}",8,2025
Car Seat Headrest,24.2142,1452852,"{'Vincent', 'Something Soon', 'psst, teenagers, take off your clo', 'Drunk Drivers/Killer Whales', ""(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem)""}",8,2025
Akron/Family,23.829233333333335,1429754,"{'Running, Returning', ""Don't Be Afraid, You're Already Dead"", 'Lumen', 'Before And Again'}",8,2025
L'Impératrice,23.29008333333333,1397405,"{'Vacances', 'Vanille fraise', 'Ma Starlight', 'The Kiss', 'Dreaming of You'}",8,2025
AURORA,22.563950000000002,1353837,{'Churchyard'},8,2025
Highly Suspect,22.408283333333333,1344497,"{'Little One', 'Lydia', 'My Name Is Human', 'Bloodfeather', 'Send Me An Angel'}",8,2025
Mew,22.232133333333334,1333928,"{'156', 'Comforting Sounds'}",8,2025
Arab Strap,21.903766666666666,1314226,"{'New Birds', 'The Shy Retirer', 'Last Orders'}",8,2025
Set Fire To Flames,21.799216666666666,1307953,"{'Steal Compass / Drive North / Disappear', 'Deja, Comme Des Trous De Vent, Comme Reproduit', 'When Sorrow Shoots Her Darts', 'Love Song for 15 Ontario (with Singing Police Car)', 'Fading Lights Are Fading... / Reign Rebuilder (Tail Out)'}",8,2025
Throbbing Gristle,21.761633333333332,1305698,"{'Hit By a Rock - Remastered', 'Almost Like This'}",8,2025
Ride,21.68936666666667,1301362,"{'Seagull - 2001 Remaster', 'Vapour Trail - 2001 Remaster', 'Leave Them All Behind - 2001 Remaster', 'Time Machine - 2001 Remaster'}",8,2025
Father John Misty,21.665516666666665,1299931,"{'This Is Sally Hatchet', 'Nancy From Now On', 'I Love You, Honeybear', 'Heart-Shaped Box - Sirius XM Session'}",8,2025
John Frusciante,21.41341666666667,1284805,"{'Central', ""Song To Sing When I'm Lonely"", 'Going Inside'}",8,2025
Carissa's Wierd,20.614216666666668,1236853,"{'Sofisticated Fuck Princess Please Leave Me Alone', 'Low Budget Slow Motion Soundtrack Song for the Leaving Scene', ""They'll Only Miss You When You Leave"", 'Farewell to All These Rotten Teeth', 'The Piano Song'}",8,2025
The Shins,20.0475,1202850,"{'Saint Simon - 2023 Remaster', ""It's Only Life"", 'A Comet Appears', 'Caring Is Creepy - 2021 Remaster', 'Black Wave', 'Sleeping Lessons'}",8,2025
Slowdive,19.958716666666668,1197523,"{'Sugar for the Pill', ""Erik's Song"", 'Star Roving', 'Dagger'}",8,2025
Portishead,19.8888,1193328,"{'Roads', 'Sour Times', 'Glory Box'}",8,2025
Pavement,19.622233333333334,1177334,"{'Cut Your Hair', 'Harness Your Hopes - B-side', 'Here', 'Zürich Is Stained', 'Elevate Me Later', 'Spit on a Stranger'}",8,2025
Cursive,19.614416666666667,1176865,{'From the Hips'},8,2025
The Breeders,19.155933333333333,1149356,"{'No Aloha', 'Glorious'}",8,2025
Giles Corey,19.104300000000002,1146258,"{""I'm Going to Do It"", 'No One Is Ever Going to Want Me', ""Winter's House""}",8,2025
Death From Above 1979,18.94128333333333,1136477,"{'Trainwreck 1979 - Moulder Mix with in/out fades', 'Black History Month', 'Always On', 'Caught Up'}",8,2025
Joy Division,18.938633333333335,1136318,"{'Decades - 2007 Remaster', 'Shadowplay - 2007 Remaster', 'New Dawn Fades - 2007 Remaster', ""She's Lost Control - 2007 Remaster""}",8,2025
Cocteau Twins,18.08895,1085337,"{'Pitch the Baby', 'Blind Dumb Deaf', 'Cherry-coloured Funk', 'Sugar Hiccup'}",8,2025
Sonic Youth,18.013083333333334,1080785,"{'Protect Me You', 'Mote', 'Incinerate'}",8,2025
Alvvays,17.870716666666667,1072243,"{'Ones Who Love You', 'The Agency Group'}",8,2025
Swans,17.70191666666667,1062115,"{'God Damn The Sun', 'Power and Sacrifice', 'Yum-Yab Killers', 'Screen Shot'}",8,2025
Psychedelic Porn Crumpets,17.58373333333333,1055024,"{'Gurzle', 'Qwik Maff', 'Another Reincarnation', 'Cornflake'}",8,2025
Audioslave,17.357433333333333,1041446,{'Like a Stone'},8,2025
Vampire Weekend,16.883066666666668,1012984,"{'Step', ""Don't Lie"", 'Hope'}",8,2025
Coldplay,16.75735,1005441,"{'Adventure of a Lifetime', 'The Scientist', 'Violet Hill', ""Don't Panic"", 'Hymn for the Weekend'}",8,2025
Silver Jews,16.261516666666665,975691,"{'The Frontier Index', 'Pet Politics', 'Pretty Eyes', 'Smith & Jones Forever', 'How to Rent a Room'}",8,2025
Lorien Testard,15.706166666666666,942370,"{'Lumière - Lumière à l’Aube', 'Lumière'}",8,2025
Working for a Nuclear Free City,15.42385,925431,"{'Asleep at the Wheel', 'Dead Fingers Talking', 'Rocket', 'Je suis le vent'}",8,2025
Gorillaz,15.349716666666666,920983,"{'Every Planet We Reach Is Dead', 'Feel Good Inc.', 'El Mañana'}",8,2025
Midlake,15.197783333333334,911867,"{'Young Bride', ""Roscoe - Beyond the Wizard's Sleeve Remix""}",8,2025
Slint,14.77195,886317,"{'Washer', 'Breadcrumb Trail'}",8,2025
Band of Horses,14.498750000000001,869925,"{'The Great Salt Lake', 'Laredo', 'Our Swords', 'Monsters'}",8,2025
Thrice,14.153983333333334,849239,"{'The Great Exchange', 'Daedalus', 'Blood On Blood'}",8,2025
Songs: Ohia,14.097883333333332,845873,"{'Lioness', 'Almost Was Good Enough', 'Tigress'}",8,2025
CAKE,13.92235,835341,"{'Frank Sinatra', 'Short Skirt / Long Jacket'}",8,2025
Justin Hurwitz,13.871616666666666,832297,"{'Crater', 'Pat and Janet', 'Armstrong Cabin', 'Engagement Party', 'The Landing', 'Baby Mark', 'Searching For The Agena', 'Apollo 11 Launch', 'Multi-Axis Trainer'}",8,2025
The Jesus Lizard,13.48575,809145,"{'Mouth Breather', 'Then Comes Dudley', 'Nub', 'Monkey Trick'}",8,2025
Sleep Party People,12.941783333333333,776507,"{'I’m Not Human at All', ""I'm Not Human At All"", 'Our Falling Snow'}",8,2025
The Beatles,12.93825,776295,"{'For No One - Remastered 2009', 'Lucy In The Sky With Diamonds - Remastered 2009', 'Yesterday - Remastered 2009', 'Strawberry Fields Forever - Remastered 2009', 'Fixing A Hole - Remastered 2009'}",8,2025
The Voidz,12.884099999999998,773046,"{'The Eternal Tao', 'Where No Eagles Fly', 'Permanent High School'}",8,2025
Elliott Smith,12.669033333333335,760142,"{'Angeles', ""King's Crossing"", 'Needle in the Hay', 'Between the Bars', 'Waltz #2 (XO)'}",8,2025
Spiritualized,12.648333333333333,758900,"{'Ladies and gentlemen we are floating in space', 'Cool Waves', ""You Know It's True""}",8,2025
Clap Your Hands Say Yeah,12.635466666666666,758128,"{'Over and over Again (Lost and Found)', 'The Skin of My Yellow Country Teeth', 'Let the Cool Goddess Rust Away'}",8,2025
Green Day,12.354216666666666,741253,"{'Brain Stew', 'Jesus of Suburbia'}",8,2025
Nirvana,12.286716666666667,737203,"{'All Apologies', 'Lithium', 'About A Girl', 'Smells Like Teen Spirit'}",8,2025
Big Black,12.164833333333332,729890,"{'Kasimir S. Pulaski Day', 'Passing Complexion'}",8,2025
City and Colour,12.003533333333333,720212,{'The Girl'},8,2025
Teen Suicide,11.970516666666667,718231,"{'salvia plath', 'Alex', 'Bright Blue Pickup Truck', 'Neighborhood Drug Dealer'}",8,2025
The Last Shadow Puppets,11.88555,713133,"{'The Meeting Place', 'My Mistakes Were Made For You', 'Aviation', 'The Age Of The Understatement'}",8,2025
Childish Gambino,11.769316666666667,706159,"{'Redbone', 'Me and Your Mama'}",8,2025
All Them Witches,11.747316666666666,704839,"{'3-5-7', 'When God Comes Back', 'Enemy of My Enemy', 'Open Passageways'}",8,2025
Saliva,11.732416666666667,703945,"{'Always', 'Your Disease'}",8,2025
Parquet Courts,11.591099999999999,695466,"{'Already Dead', 'Borrowed Time', 'Stoned and Starving'}",8,2025
Pink Floyd,11.547083333333333,692825,"{'Wish You Were Here', 'Time', 'Have a Cigar', 'Breathe (In the Air)'}",8,2025
Deep Purple,11.4027,684162,"{'Child in Time', 'Soldier of Fortune', 'Burn - 2002 Remaster'}",8,2025
Julian Casablancas,10.816233333333333,648974,"{""I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York"", '11th Dimension'}",8,2025
Milky Chance,10.761216666666666,645673,"{'Stolen Dance', 'Feathery - Bonus Track', 'Indigo', 'Down By The River'}",8,2025
Beck,10.531266666666667,631876,"{'Chemtrails', 'Gamma Ray'}",8,2025
Silversun Pickups,10.362466666666666,621748,"{'Three Seed', 'The Pit'}",8,2025
The Kills,10.183533333333333,611012,"{'Impossible Tracks', 'Black Balloon'}",8,2025
Akira Yamaoka,9.881433333333334,592886,"{'Traversing The Portals Of Reality', 'Promise'}",8,2025
Low,9.793216666666666,587593,"{'Last Night I Dreamt That Somebody Loved Me', 'Words'}",8,2025
Deerhunter,9.68525,581115,{'Nothing Ever Happened'},8,2025
Daughter,9.233833333333333,554030,"{'Switzerland', 'New Ways'}",8,2025
Danger Mouse,9.1379,548274,"{'Little Girl (feat. Julian Casablancas)', 'Black (feat. Norah Jones)'}",8,2025
Ozzy Osbourne,9.082366666666667,544942,{'No More Tears'},8,2025
Billy Idol,9.012216666666667,540733,"{'White Wedding - Pt. 1', 'Rebel Yell'}",8,2025
Tiny Little Houses,8.998483333333333,539909,"{'You Tore Out My Heart', 'Drag Me'}",8,2025
Big K.R.I.T.,8.5998,515988,"{'Down And Out', 'Mind Control'}",8,2025
Kendrick Lamar,8.426466666666666,505588,{'PRIDE.'},8,2025
Feed Me Jack,8.407233333333334,504434,{'Until Then'},8,2025
Ex:Re,8.278966666666665,496738,{'Crushing'},8,2025
The Brian Jonestown Massacre,8.187116666666666,491227,"{'(David Bowie I Love You) Since I Was Six', 'Anemone'}",8,2025
Keaton Henson,8.095583333333334,485735,"{""You Don't Know How Lucky You Are"", 'Small Hands', 'The Pugilist'}",8,2025
Belle and Sebastian,8.03275,481965,"{'Little Lou, Ugly Jack, Prophet John', 'Dress Up in You'}",8,2025
The Antlers,8.0216,481296,"{'Prologue', 'Sylvia'}",8,2025
Raury,7.857083333333334,471425,"{""God's Whisper""}",8,2025
The Symposium,7.7924500000000005,467547,"{'Poison', 'The Physical Attractions'}",8,2025
Nas,7.748116666666666,464887,{'The Cure'},8,2025
Fugazi,7.63265,457959,"{'Waiting Room', 'Merchandise', 'Bad Mouth', ""I'm So Tired""}",8,2025
Bon Iver,7.624333333333333,457460,"{'Skinny Love', 'Flume'}",8,2025
Real Estate,7.603316666666667,456199,"{'Talking Backwards', 'Beach Comber'}",8,2025
Ichiko Aoba,7.294116666666667,437647,{'IMPERIAL SMOKE TOWN'},8,2025
The Fratellis,7.183766666666667,431026,"{'Chelsea Dagger', 'Whistle For The Choir'}",8,2025
Sigur Rós,7.17,430200,{'Hjartað hamast (bamm bamm bamm)'},8,2025
The Smashing Pumpkins,7.118216666666667,427093,{'X.Y.U. - Remastered 2012'},8,2025
Moon Hooch,6.943316666666666,416599,"{'Where Are You Now', 'Number 9'}",8,2025
Ludovico Einaudi,6.704,402240,{'Divenire'},8,2025
The Heavy,6.519266666666667,391156,"{'Short Change Hero', 'Easier', 'Coleen'}",8,2025
Sleepy Sun,6.348883333333333,380933,{'Marina'},8,2025
Paradis,6.314416666666666,378865,{'Instantané'},8,2025
Protomartyr,6.27355,376413,"{'Maidenhead', 'The Devil in His Youth'}",8,2025
Depeche Mode,6.224883333333333,373493,{'Personal Jesus - Single Version'},8,2025
Duster,6.1288833333333335,367733,"{'Making Room', 'Inside Out'}",8,2025
Muse,6.099933333333333,365996,{'Knights of Cydonia'},8,2025
Wolf Parade,6.051433333333334,363086,"{'Fancy Claps', ""It's a Curse""}",8,2025
The Decemberists,6.048566666666667,362914,"{""The Mariner's Revenge Song""}",8,2025
The Offspring,6.005333333333334,360320,"{""The Kids Aren't Alright""}",8,2025
Jackson C. Frank,5.873866666666666,352432,{'My Name Is Carnival - 2001 Remaster'},8,2025
Low Roar,5.872433333333333,352346,"{""I'll Keep Coming""}",8,2025
Jefferson Airplane,5.824183333333334,349451,{'Somebody to Love'},8,2025
Mutoid Man,5.81495,348897,{'Bandages'},8,2025
Phoebe Bridgers,5.801116666666667,348067,{'I Know The End'},8,2025
Poor Moon,5.541333333333333,332480,{'Pulling Me Down'},8,2025
Sparklehorse,5.4564,327384,"{'Piano Fire', 'Sick Of Goodbyes'}",8,2025
Björk,5.330433333333334,319826,"{""I've Seen It All""}",8,2025
Kamasi Washington,5.291783333333333,317507,{'Askim'},8,2025
alt-J,5.288166666666666,317290,"{'Nara', 'Bloodflood, Pt. II'}",8,2025
The Doors,5.125566666666667,307534,"{'Spanish Caravan', 'People Are Strange'}",8,2025
Yuck,5.095633333333334,305738,{'Southern Skies'},8,2025
Pixel Grip,5.09215,305529,{'Diamonds'},8,2025
Black Light Burns,5.00955,300573,{'Cruel Melody'},8,2025
Beach Fossils,4.98295,298977,"{'Sleep Apnea', 'What a Pleasure'}",8,2025
Alicia Widar,4.96405,297843,"{'denial (demo)', 'down in a hole'}",8,2025
Heatmiser,4.959466666666666,297568,"{'Half Right', 'See You Later'}",8,2025
Butthole Surfers,4.954433333333333,297266,{'Pepper'},8,2025
Fugees,4.838216666666667,290293,{'Killing Me Softly With His Song'},8,2025
DeVotchKa,4.835666666666667,290140,{'All the Sand in all the Sea'},8,2025
Cloud Nothings,4.740583333333333,284435,"{'No Future/No Past', 'Fall In'}",8,2025
Mirah,4.69475,281685,{'Special Death'},8,2025
Big Data,4.673766666666666,280426,{'Dangerous'},8,2025
Cold War Kids,4.671683333333333,280301,"{'Hospital Beds', 'We Used To Vacation'}",8,2025
Mitski,4.642883333333334,278573,{'First Love/Late Spring'},8,2025
The Legendary Pink Dots,4.530666666666667,271840,{'I Love You in Your Tragic Beauty'},8,2025
Pulp,4.522216666666667,271333,{'Like A Friend'},8,2025
Manchester Orchestra,4.4702166666666665,268213,{'Virgin'},8,2025
Blind Pilot,4.449333333333334,266960,{'3 Rounds and a Sound'},8,2025
Dirt Poor Robins,4.424666666666667,265480,{'Great Vacation'},8,2025
The Walkmen,4.370433333333334,262226,{'The Rat'},8,2025
Lifeseeker,4.364583333333333,261875,{'Gone Guru'},8,2025
Husky,4.2931,257586,{'Tidal Wave'},8,2025
Ashtar Command,4.257533333333333,255452,"{""Deadman's Gun (From Red Dead Redemption)""}",8,2025
Japandroids,4.252133333333333,255128,{'Darkness on the Edge of Gastown'},8,2025
Data,4.24785,254871,"{""Don't Sing""}",8,2025
Lilium,4.2367333333333335,254204,"{'Four Basses', 'The Film Box'}",8,2025
LCD Soundsystem,4.211566666666666,252694,"{""New York, I Love You but You're Bringing Me Down""}",8,2025
A Tribe Called Quest,4.188366666666667,251302,{'Can I Kick It?'},8,2025
Young the Giant,4.158666666666667,249520,{'Cough Syrup'},8,2025
AJJ,4.146216666666667,248773,{'People II: The Reckoning'},8,2025
HIM,4.13085,247851,{'Venus Doom'},8,2025
Microwave,4.11555,246933,{'Lighterless'},8,2025
Future Islands,4.1071,246426,{'Balance'},8,2025
Maybeshewill,4.097583333333334,245855,"{'Ixnay On The Autoplay', '...In Another Life, When We Were Both Cats - Japanese Sky Transcript EP Version', 'He Films The Clouds Pt. 2'}",8,2025
Farah,4.080216666666667,244813,{'You Make Me Wanna Die'},8,2025
Deathspell Omega,4.060433333333333,243626,{'Apokatastasis Pantôn'},8,2025
The Verve,4.05755,243453,{'Slide Away - Remastered 2016'},8,2025
World's End Girlfriend,4.049333333333333,242960,{'Smile'},8,2025
Hop Along,4.0448,242688,{'Well-dressed'},8,2025
Cassandra Wilson,4.021333333333334,241280,{'Sign Of The Judgment - From The HBO Series True Detective'},8,2025
Domenique Dumont,4.019216666666667,241153,{'Le soleil dans le monde'},8,2025
Whitney,3.9662166666666665,237973,{'No Woman'},8,2025
Voxtrot,3.9621,237726,{'The Start of Something'},8,2025
Bryce Dessner,3.9584333333333332,237506,{'Jupiter'},8,2025
Miserable,3.929883333333333,235793,{'Uncontrollable'},8,2025
The West Coast Pop Art Experimental Band,3.91,234600,{'Shifting Sands'},8,2025
"Manchester Orchestra, Frightened Rabbit",3.90085,234051,{'Architect'},8,2025
Flogging Molly,3.844,230640,{'Drunken Lullabies'},8,2025
The Clash,3.7824333333333335,226946,{'Lost in the Supermarket - Remastered'},8,2025
The Inbreds,3.7074666666666665,222448,{'Any Sense of Time'},8,2025
Matt Elliott,3.6803333333333335,220820,"{""The Pain That's Yet to Come""}",8,2025
Rx Bandits,3.6522166666666664,219133,{'Apparition'},8,2025
Morrissey,3.604,216240,{'The Last of the Famous International Playboys - 2010 Remaster'},8,2025
Giraffes? Giraffes!,3.5591,213546,{'Wax Teeth'},8,2025
Justice,3.5313333333333334,211880,{'D.A.N.C.E - Radio Edit'},8,2025
Less Than Jake,3.5233333333333334,211400,{'All My Best Friends Are Metalheads'},8,2025
Alex Turner,3.51755,211053,{'Stuck on the puzzle'},8,2025
So Many Wizards,3.488,209280,{'Lose Your Mind'},8,2025
The Apache Relay,3.4722166666666667,208333,{'Katie Queen of Tennessee'},8,2025
Taking Back Sunday,3.470666666666667,208240,{'MakeDamnSure'},8,2025
Peach Pit,3.46355,207813,{'Alrighty Aphrodite'},8,2025
Gang Of Four,3.4464333333333332,206786,{'Damaged Goods'},8,2025
Deftones,3.4081,204486,{'Change (In the House of Flies)'},8,2025
Brandon Boyd,3.407766666666667,204466,{'Runaway Train'},8,2025
Streetlight Manifesto,3.3765833333333335,202595,"{'What a Wicked Gang Are We', 'Would You Be Impressed?'}",8,2025
Fat White Family,3.368516666666667,202111,{'Touch the Leather Redux'},8,2025
Grandaddy,3.3444333333333334,200666,{'A.M. 180'},8,2025
Pictureplane,3.29585,197751,{'Goth Star'},8,2025
The Growlers,3.2788,196728,{'City Club'},8,2025
