artistName,minutesPlayed,msPlayed,tracks,month,year
The Smiths,200.93171666666666,12055903,"{""I Don't Owe You Anything - 2011 Remaster"", 'Still Ill - 2011 Remaster', ""I Know It's Over - 2011 Remaster"", 'Last Night I Dreamt That Somebody Loved Me - 2011 Remaster', 'Well I Wonder - 2011 Remaster', 'Pretty Girls Make Graves - 2011 Remaster', 'Unloveable - 2017 Master', ""That Joke Isn't Funny Anymore"", 'This Night Has Opened My Eyes - 2011 Remaster'}",4,2026
The Strokes,200.12646666666666,12007588,"{'Selfless', 'Why Are Sundays So Depressing', 'Chances', 'I\'ll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side', 'Heart In a Cage', 'Welcome To Japan', 'Call It Fate, Call It Karma', 'Barely Legal', 'Is This It', 'The Adults Are Talking', ""80's Comedown Machine"", 'Reptilia', 'Oblivius', 'Ode To The Mets', 'Not The Same Anymore', 'Metabolism'}",4,2026
Silver Mt. Zion,191.14871666666667,11468923,"{'Could’ve Moved Mountains', 'American Motor Over Smoldered Field', 'Movie (Never Made)', 'Horses In The Sky', 'The Triumph Of Our Tired Eyes', 'BlindBlindBlind'}",4,2026
Brand New,184.08531666666667,11045119,"{'137', 'Daisy', 'Degausser', 'Limousine', 'Could Never Be Heaven', 'The Boy Who Blocked His Own Shot', 'Not The Sun', 'Luca', 'Play Crack The Sky', 'Jesus Christ'}",4,2026
System Of A Down,171.03504999999998,10262103,"{'B.Y.O.B.', 'Violent Pornography', 'ATWA', 'Question!', 'Innervision', 'Aerials', 'Chop Suey!', 'Toxicity', 'I-E-A-I-A-I-O', 'Sugar', 'Hypnotize', 'Lonely Day', 'Soldier Side', 'Spiders', 'Radio/Video', 'Prison Song'}",4,2026
HIM,162.99073333333334,9779444,"{'Killing Loneliness', 'Venus Doom', 'Bury Me Deep Inside Your Heart', 'W.L.S.T.D.', 'Join Me In Death', ""It's All Tears - Drown In This Love"", 'Heartache Every Moment', 'Bleed Well', 'Resurrection'}",4,2026
Elliott Smith,161.77241666666666,9706345,"{'Angeles', 'Last Call', 'No Name No. 5', ""I Didn't Understand"", 'Alameda', 'Speed Trials', 'Waltz #1', 'Independence Day', 'Ballad of Big Nothing', '2:45 AM', 'Everything Reminds Me Of Her', 'Everything Means Nothing To Me', 'Pictures of Me', 'Say Yes', 'Roman Candle', 'A Fond Farewell', ""Cupid's Trick"", ""King's Crossing"", 'Somebody That I Used To Know', 'Between the Bars', 'Christian Brothers - 25th Anniversary Remaster', 'Junk Bond Trader', 'Waltz #2 (XO)'}",4,2026
Lera Lynn,140.8965,8453790,"{'What You Done', 'A Church In Ruins - From The HBO Series True Detective', 'Same Old Song ft. Peter Bradley Adams', 'The Only Thing Worth Fighting For - From The HBO Series True Detective', 'Lately - From The HBO Series True Detective', 'My Least Favorite Life - From The HBO Series True Detective', 'Lose Myself ft. John Paul White', 'Wolf Like Me ft. Shovels & Rope', 'Bobby Baby', 'Standing on the Moon', 'It Only Takes One Shot - From The HBO Series True Detective', 'What Is Love ft. Dylan LeBlanc'}",4,2026
Deftones,137.81593333333333,8268956,"{'Mascara', 'Digital Bath', 'Rocket Skates', 'My Own Summer (Shove It)', 'i think about you all the time', 'Please Please Please Let Me Get What I Want - 2005 Remaster', 'Change (In the House of Flies)', 'Sextape'}",4,2026
Silversun Pickups,135.05185,8103111,"{'Melatonin', 'Catch & Release', 'Rusted Wheel', 'Three Seed', 'Seasick', 'Circadian Rhythm (Last Dance)', 'The Pit', 'Busy Bees'}",4,2026
Jordaan Mason,121.06386666666667,7263832,"{'____ Is Water', 'Prayer', 'Racehorse: Get Married!', '1990 Was A Long Year And We Are All Out Of Hot Water', 'Avalanches', ""Bird's Nest"", '(s)mother', 'Carpenter / Rebuild The Body Out Of Birds', 'Organs For Oceans'}",4,2026
The Rolling Stones,114.6321,6877926,"{'Under My Thumb', 'Paint It, Black', 'Gimme Shelter'}",4,2026
Highly Suspect,109.20541666666666,6552325,"{'Little One', 'Vanity', 'My Name Is Human', '23 (feat. Sasha Dobson)', 'Bath Salts', '@tddybear (feat. Nothing But Thieves)', 'Lost', 'These Days', 'Send Me An Angel'}",4,2026
Neutral Milk Hotel,108.66943333333333,6520166,"{'April 8th - 1992', 'Communist Daughter', 'Oh Sister - 1995', 'King of Carrot Flowers Pt. 1', 'Holland, 1945', 'April 8th', 'Two-Headed Boy Pt. 2', 'The Fool', 'Naomi', 'Ferris Wheel on Fire - 1993', 'Oh Comely', 'Gardenhead / Leave Me Alone', 'Three Peaches', ""Where You'll Find Me Now"", 'Two-Headed Boy'}",4,2026
Message To Bears,108.18476666666666,6491086,"{'Blossom', ""I'll Lead You There"", 'Undone', 'You Are a Memory', 'The Aegean Waves', 'At a Glance', 'Mountains'}",4,2026
Andrew Bird,97.02411666666667,5821447,"{'Plasticities', 'Left Handed Kisses', 'Armchairs', 'A Nervous Tic Motion of the Head to the Left'}",4,2026
Teen Suicide,93.51883333333333,5611130,"{'The Hurricane', 'doing all the things i used to do with people, part 2', 'im so fucking bored', 'America', 'Big Mistake', 'Bright Blue Pickup Truck', 'everything is fine', 'we found two dead swans and filled their bodies with flowers', 'Neighborhood Drug Dealer', 'cop graveyard', 'Bummer (instrumental)', 'Suffering (Mike’s way)', 'salvia plath', 'afterlife dating', 'the same things happening to me all the time, even in my dreams'}",4,2026
The Smashing Pumpkins,80.25663333333334,4815398,"{'X.Y.U. - Remastered 2012', 'Thru The Eyes Of Ruby - Remastered 2012', 'Beautiful - Remastered 2012'}",4,2026
Sunny Day Real Estate,79.29726666666667,4757836,"{'Every Shining Time You Arrive', 'How It Feels To Be Something On', 'Pheurton Skeurto - Remastered', 'Pillars'}",4,2026
Slowdive,74.12931666666667,4447759,"{'When the Sun Hits', 'Machine Gun', '40 Days', 'Here She Comes', 'No Longer Making Time', 'Alison', 'Dagger', 'Sing', 'Sugar for the Pill', 'Souvlaki Space Station'}",4,2026
Audioslave,69.22741666666667,4153645,"{'Be Yourself', 'I Am the Highway', 'Like a Stone'}",4,2026
The Microphones,64.2146,3852876,"{'The Moon', 'I Want Wind to Blow', 'II. Solar System', 'I Felt Your Shape', 'The Glow, Pt. 2', 'Headless Horseman', 'The Mansion', 'Big Black Cloud'}",4,2026
Arctic Monkeys,62.31885,3739131,"{'505', 'Love is a Laserquest', 'Piledriver Waltz', 'My Propeller', 'Riot Van', 'Crying Lightning', 'Only Ones Who Know', 'R U Mine?', 'A Certain Romance'}",4,2026
Desert Sessions,61.2155,3672930,"{'Bring It Back Gentle', 'Crucifire', 'Dead in Love', 'Crawl Home', 'Easier Said Than Done'}",4,2026
The Last Shadow Puppets,61.173316666666665,3670399,"{'Time Has Come Again', 'Standing Next To Me', 'The Dream Synopsis', 'Aviation', 'Everything You’ve Come To Expect', 'My Mistakes Were Made For You', 'Sweet Dreams, TN'}",4,2026
Pearl Jam,60.19926666666667,3611956,"{'Black', 'Even Flow'}",4,2026
Band of Horses,59.11573333333333,3546944,"{'I Go to the Barn Because I Like The', 'The Great Salt Lake', ""No One's Gonna Love You"", 'Wicked Gil', 'Is There A Ghost', 'Detlef Schrempf', 'Ode To LRC'}",4,2026
Beck,57.94363333333334,3476618,{'Chemtrails'},4,2026
The Parlor Mob,47.4582,2847492,"{'Hard Enough', 'When I Was an Orphan', ""Everything You're Breathing For""}",4,2026
Spiritualized,45.65565,2739339,"{'Ladies and gentlemen we are floating in space', 'Broken Heart'}",4,2026
Weezer,36.2748,2176488,"{'Do You Wanna Get High?', 'Go Away - Long Lost Edit'}",4,2026
Tacoma Radar,31.517466666666667,1891048,"{'Falling Dead Stars', 'Left Unsaid', 'So Much Water', 'Take Your Time', 'Pilot House', 'Past Worn Out', 'Loneliness Comes Without A Sound', 'Ghost Channels'}",4,2026
Perfume Genius,30.247616666666666,1814857,{'Learning'},4,2026
Interpol,30.102066666666666,1806124,"{'PDA', 'Untitled', 'NYC', 'Leif Erikson', 'Evil', 'Narc', 'Roland', 'Stella was a diver and she was always down', 'Hands Away'}",4,2026
LCD Soundsystem,26.362116666666665,1581727,"{""Never as Tired as When I'm Waking Up"", ""New York, I Love You but You're Bringing Me Down""}",4,2026
The Hat,26.27295,1576377,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},4,2026
Car Seat Headrest,25.8765,1552590,"{'Drunk Drivers/Killer Whales', 'Sober to Death', 'High to Death', 'Twin Fantasy (Those Boys)'}",4,2026
Panchiko,22.484366666666666,1349062,"{'All They Wanted', 'Stabilisers For Big Boys', 'Sodium Chloride', 'NeilSSong', 'Ginkgo', 'Kicking Cars', 'Laputa'}",4,2026
German Error Message,20.631016666666667,1237861,"{'A Held Breath', 'Everything Is Scary', 'A Lingering', 'What Do You Want'}",4,2026
Cocteau Twins,19.478916666666667,1168735,"{'Frou-frou Foxes in Midsummer Fires', 'Pandora (for Cindy)', 'Sea, Swallow Me - 2024 Remaster', 'Cherry-coloured Funk', 'Wolf in the Breast', 'I Wear Your Ring', 'Heaven or Las Vegas'}",4,2026
"Black Country, New Road",18.666433333333334,1119986,"{'The Place Where He Inserted the Blade', 'Haldern', 'Bread Song'}",4,2026
Sparklehorse,17.177783333333334,1030667,"{'Eyepennies', 'Gold Day', ""It's A Wonderful Life"", 'Sea Of Teeth'}",4,2026
Sonic Youth,15.993549999999999,959613,"{'Teen Age Riot (Album Version)', 'Superstar', 'Incinerate'}",4,2026
Have A Nice Life,14.674766666666667,880486,"{'Bloodhail', 'Holy Fucking Shit: 40,000', ""I Don't Love"", 'Burial Society'}",4,2026
Grandaddy,14.262233333333333,855734,"{'Nonphenomenal Lineage', 'Jed the Humanoid', ""Jed's Other Poem (Beautiful Ground)"", 'A.M. 180'}",4,2026
The Voidz,12.83015,769809,"{'Human Sadness', 'Did My Best'}",4,2026
The Shins,12.70675,762405,"{'Saint Simon - 2023 Remaster', 'Phantom Limb'}",4,2026
Them Crooked Vultures,12.388316666666666,743299,"{'Spinning in Daffodils', 'Caligulove'}",4,2026
Blur,12.2368,734208,"{""You're so Great - 2012 Remaster"", 'No Distance Left to Run', 'Beetlebum - 2012 Remaster', 'Good Song'}",4,2026
Mount Eerie,11.906216666666667,714373,"{'Voice in Headphones', 'Moon Sequel', ""It Wasn't the Hunting"", 'Moon, I Already Know', 'Real Death'}",4,2026
Jeff Buckley,11.233583333333334,674015,"{'Dream Brother', 'Mojo Pin', 'Grace'}",4,2026
The Unicorns,10.159433333333332,609566,"{'Tuff Luff', 'Tuff Ghost'}",4,2026
Other Lives,9.140666666666666,548440,"{'Dust Bowl III', 'For 12'}",4,2026
Death Cab for Cutie,8.8446,530676,"{'Title and Registration', 'Tiny Vessels', 'Soul Meets Body'}",4,2026
Slint,8.833783333333333,530027,{'Washer'},4,2026
Fleet Foxes,8.435333333333332,506120,"{'Featherweight', 'Mykonos'}",4,2026
Animal Collective,8.372666666666667,502360,{'Banshee Beat'},4,2026
Fugazi,7.463783333333334,447827,"{'Waiting Room', ""I'm So Tired"", 'Bad Mouth'}",4,2026
Black Wing,6.987916666666667,419275,"{'Always a Last Time', 'My Body Betrayed Me'}",4,2026
Ben Howard,6.35845,381507,{'Black Flies'},4,2026
Sol Seppy,6.263116666666667,375787,{'Enter One'},4,2026
Cursive,6.086116666666667,365167,"{'The Recluse', 'The Martyr'}",4,2026
Atoms For Peace,5.79635,347781,{'Before Your Very Eyes...'},4,2026
Akron/Family,4.599333333333333,275960,"{""Don't Be Afraid, You're Already Dead""}",4,2026
Winter Aid,4.411883333333334,264713,"{'The Wisp Sings', 'Penny Sweets'}",4,2026
American Pleasure Club,4.3749,262494,"{'all the lonely nights in your life', 'florida (voicemail)', 'before my telephone rings', 'the sun was in my eyes'}",4,2026
Gem Club,4.328883333333334,259733,{'Twins'},4,2026
Menomena,4.314,258840,{'Rotten Hell'},4,2026
Afterlives,4.170683333333334,250241,{'All Teeth'},4,2026
Modest Mouse,3.8524166666666666,231145,"{'3rd Planet', ""Picking Dragons' Pockets"", 'Float On'}",4,2026
Drowse,3.784,227040,{'Klonopin'},4,2026
Lorien Testard,3.7,222000,{'Lumière'},4,2026
The Bravery,3.661783333333333,219707,{'An Honest Mistake'},4,2026
Cold War Kids,3.64645,218787,{'Hang Me Up To Dry'},4,2026
Vancouver Sleep Clinic,3.5917833333333333,215507,{'Lung'},4,2026
Patrick Page,3.543633333333333,212618,"{'Hey, Little Songbird'}",4,2026
Joy Division,3.4742166666666665,208453,{'Love Will Tear Us Apart - 2020 Remaster'},4,2026
Death From Above 1979,3.30135,198081,{'Freeze Me'},4,2026
The Who,3.1138000000000003,186828,"{'My Generation - Stereo Version', ""Baba O'Riley - Remastered 2022""}",4,2026
Hadestown Original Broadway Company,3.0106833333333336,180641,"{'Way Down Hadestown', 'Chant'}",4,2026
The White Stripes,2.8051166666666667,168307,{'Conquest'},4,2026
mikeeysmind,2.5856833333333333,155141,{'Papaoutai - Afro Soul'},4,2026
Elvis Depressedly,2.5515833333333333,153095,{'Pepsi/Coke Suicide'},4,2026
The xx,2.132,127920,{'Intro'},4,2026
Stromae,1.64595,98757,{'Papaoutai'},4,2026
Reeve Carney,1.40895,84537,"{'Come Home with Me', 'Epic I', 'Epic II', 'Wedding Song'}",4,2026
Doechii,1.1407833333333333,68447,{'Anxiety'},4,2026
Amber Gray,0.95105,57063,"{""Livin' it Up on Top""}",4,2026
André De Shields,0.6354,38124,"{'All I\'ve Ever Known (""In spite of herself..."") [Intro]', 'A Gathering Storm', 'When the Chips are Down (""Songbird vs. rattlesnake..."") [Intro]'}",4,2026
Eva Noblezada,0.12085,7251,"{""All I've Ever Known""}",4,2026
Franz Ferdinand,0.11893333333333334,7136,{'Take Me Out'},4,2026
Jewelle Blackman,0.08268333333333333,4961,{'When the Chips are Down'},4,2026
Kanye West,0.015016666666666666,901,"{'WHITE LINES', 'THIS A MUST'}",4,2026
Pixies,0.012316666666666667,739,{'Ana'},4,2026
Heatmiser,0.0,0,{'Plainclothes Man'},4,2026
