trackName,artistName,minutesPlayed,msPlayed,month,year
Sleep Apnea,Chevelle,22.634716666666666,1358083,1,2026
River In The Road,Queens of the Stone Age,19.932233333333333,1195934,1,2026
Thru The Eyes Of Ruby - Remastered 2012,The Smashing Pumpkins,19.149566666666665,1148974,1,2026
Savior,Rise Against,18.73006666666667,1123804,1,2026
Breath,Breaking Benjamin,18.212716666666665,1092763,1,2026
Machu Picchu,The Strokes,17.46891666666667,1048135,1,2026
The Diary of Jane - Single Version,Breaking Benjamin,16.65515,999309,1,2026
Claudeland,Highly Suspect,16.6495,998970,1,2026
No Shade in the Shadow of The Cross,Sufjan Stevens,16.0882,965292,1,2026
Venus Doom,HIM,15.669,940140,1,2026
X.Y.U. - Remastered 2012,The Smashing Pumpkins,14.465283333333334,867917,1,2026
Catapult,Arctic Monkeys,13.81585,828951,1,2026
Hallelujah,Jeff Buckley,13.793766666666667,827626,1,2026
Lump Sum,Bon Iver,13.404466666666666,804268,1,2026
I Will Not Bow,Breaking Benjamin,13.37495,802497,1,2026
Nine in the Afternoon - Single Mix,Panic! At The Disco,12.893166666666666,773590,1,2026
Hurt,Nine Inch Nails,12.607583333333334,756455,1,2026
Calm Like You,The Last Shadow Puppets,12.355583333333334,741335,1,2026
Crash,Fit For Rivals,11.4258,685548,1,2026
Barbarism Begins at Home - 2011 Remaster,The Smiths,11.343883333333334,680633,1,2026
Infinity,The xx,10.446233333333334,626774,1,2026
Epilogue,Justin Hurwitz,10.171666666666667,610300,1,2026
Inoculate the Innocuous,The Unicorns,10.090666666666667,605440,1,2026
Limousine,Brand New,9.645999999999999,578760,1,2026
Sober,TOOL,9.130266666666667,547816,1,2026
Otherside,Red Hot Chili Peppers,8.512433333333334,510746,1,2026
Batter Up,Brand New,8.46275,507765,1,2026
Age of Adz,Sufjan Stevens,8.028666666666666,481720,1,2026
Tunic (Song For Karen),Sonic Youth,7.957166666666667,477430,1,2026
I Hate Everything About You,Three Days Grace,7.716,462960,1,2026
Animal I Have Become,Three Days Grace,7.713333333333333,462800,1,2026
Sea Ghost,The Unicorns,7.424433333333333,445466,1,2026
Ignorance,Paramore,7.287566666666667,437254,1,2026
The Physical World,Death From Above 1979,7.2657,435942,1,2026
Spiders,System Of A Down,7.1689,430134,1,2026
Ryunosuke,Mud Flow,7.1291166666666665,427747,1,2026
Schism,TOOL,7.114483333333333,426869,1,2026
Les Os,The Unicorns,7.068666666666667,424120,1,2026
Doppelgänger,The Antlers,7.058883333333333,423533,1,2026
Misery Business,Paramore,7.050666666666666,423040,1,2026
Never Too Late,Three Days Grace,6.977766666666667,418666,1,2026
Rosemary,Deftones,6.889116666666666,413347,1,2026
Spectral Bride,Giles Corey,6.861066666666667,411664,1,2026
Crawling,Linkin Park,6.546150000000001,392769,1,2026
Ignorant Piece of Shit,Carissa's Wierd,6.485333333333333,389120,1,2026
The Ghost of You,My Chemical Romance,6.4751,388506,1,2026
September Come Take This Heart Away,Carissa's Wierd,6.47445,388467,1,2026
Paranoid Android,Radiohead,6.45355,387213,1,2026
Daydreaming,Radiohead,6.4073166666666665,384439,1,2026
Marina,Sleepy Sun,6.348883333333333,380933,1,2026
The Man of Metropolis Steals Our Hearts,Sufjan Stevens,6.28355,377013,1,2026
Song About An Angel - Remastered,Sunny Day Real Estate,6.247116666666667,374827,1,2026
Closer,Nine Inch Nails,6.221783333333334,373307,1,2026
Time of Dying,Three Days Grace,6.212433333333333,372746,1,2026
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,6.2086500000000004,372519,1,2026
Hands Away,Interpol,6.199083333333334,371945,1,2026
Should Have Known Better - Live,Sufjan Stevens,6.066933333333333,364016,1,2026
I Appear Missing,Queens of the Stone Age,6.011333333333333,360680,1,2026
Apocalypse Dreams,Tame Impala,5.949116666666667,356947,1,2026
How to Disappear Completely,Radiohead,5.938883333333333,356333,1,2026
Monster,Skillet,5.933766666666667,356026,1,2026
Tuff Ghost,The Unicorns,5.899766666666666,353986,1,2026
Keep On Lying,Tame Impala,5.898883333333333,353933,1,2026
I'll Keep Coming,Low Roar,5.87245,352347,1,2026
Take Care,Beach House,5.807333333333333,348440,1,2026
Putting The Dog To Sleep,The Antlers,5.796166666666666,347770,1,2026
La Fee Verte,Kasabian,5.7957833333333335,347747,1,2026
You Won't Know,Brand New,5.69445,341667,1,2026
Alive,Pearl Jam,5.682916666666666,340975,1,2026
Busy Bees,Silversun Pickups,5.660666666666667,339640,1,2026
Mosquito Song,Queens of the Stone Age,5.638883333333333,338333,1,2026
Blue Bucket of Gold - Live,Sufjan Stevens,5.590316666666666,335419,1,2026
Sylvia,The Antlers,5.57325,334395,1,2026
I Was Born (A Unicorn),The Unicorns,5.520433333333333,331226,1,2026
Over and Under,Egypt Central,5.5075,330450,1,2026
Vesuvius,Sufjan Stevens,5.4668833333333335,328013,1,2026
Fortress,Queens of the Stone Age,5.453516666666666,327211,1,2026
Redbone,Childish Gambino,5.448883333333334,326933,1,2026
"There, There",Radiohead,5.3933333333333335,323600,1,2026
The Color That Your Eyes Changed With the Color of Your Hair,Carissa's Wierd,5.381333333333333,322880,1,2026
The Funeral,Band of Horses,5.36955,322173,1,2026
The Wolves (Act I and II),Bon Iver,5.367333333333334,322040,1,2026
Litost,X Ambassadors,5.35645,321387,1,2026
Lost In Hollywood,System Of A Down,5.344883333333334,320693,1,2026
No Widows,The Antlers,5.297533333333333,317852,1,2026
Cherry Waves,Deftones,5.295116666666667,317707,1,2026
Turnin On The Screw,Queens of the Stone Age,5.290216666666667,317413,1,2026
The Moon,The Microphones,5.277333333333333,316640,1,2026
Two-Headed Boy Pt. 2,Neutral Milk Hotel,5.2328833333333336,313973,1,2026
Be Yourself,Audioslave,5.1565,309390,1,2026
Ragged Wood,Fleet Foxes,5.120216666666667,307213,1,2026
Smells Like Teen Spirit,Nirvana,5.032,301920,1,2026
Lazuli,Beach House,5.031116666666667,301867,1,2026
Head Like A Hole,Nine Inch Nails,4.994666666666666,299680,1,2026
Let Down,Radiohead,4.992666666666667,299560,1,2026
Famous Last Words,My Chemical Romance,4.987116666666667,299227,1,2026
"The Glow, Pt. 2",The Microphones,4.981116666666667,298867,1,2026
80's Comedown Machine,The Strokes,4.976883333333333,298613,1,2026
Wild,Beach House,4.972,298320,1,2026
Pink Funeral,Beach House,4.937116666666666,296227,1,2026
Troublemaker,Beach House,4.925783333333333,295547,1,2026
Every Day Is Exactly The Same,Nine Inch Nails,4.914883333333333,294893,1,2026
I Might Be Wrong,Radiohead,4.896216666666667,293773,1,2026
Reckoner,Radiohead,4.836883333333334,290213,1,2026
To Be There Now,Carissa's Wierd,4.817333333333333,289040,1,2026
I Never Came,Queens of the Stone Age,4.807783333333333,288467,1,2026
Neighborhood #1 (Tunnels),Arcade Fire,4.80555,288333,1,2026
Airbag,Radiohead,4.798,287880,1,2026
Codex,Radiohead,4.78445,287067,1,2026
Seven - Remastered,Sunny Day Real Estate,4.772883333333334,286373,1,2026
Gila,Beach House,4.770666666666667,286240,1,2026
They'll Only Miss You When You Leave,Carissa's Wierd,4.769333333333333,286160,1,2026
Why Won't They Talk To Me?,Tame Impala,4.7682166666666665,286093,1,2026
Wounded Wolf,Giles Corey,4.75,285000,1,2026
Between the Bars,Elliott Smith,4.706666666666667,282400,1,2026
Crown of Love,Arcade Fire,4.70555,282333,1,2026
How Are You True,Cage The Elephant,4.682283333333333,280937,1,2026
Kalopsia,Queens of the Stone Age,4.6353333333333335,278120,1,2026
Show Me How to Live,Audioslave,4.6306666666666665,277840,1,2026
Black Treacle,Arctic Monkeys,4.6292333333333335,277754,1,2026
Suture Up Your Future,Queens of the Stone Age,4.621783333333333,277307,1,2026
Waste,Brand New,4.601333333333334,276080,1,2026
Grown Ocean,Fleet Foxes,4.5978666666666665,275872,1,2026
Sowing Season (Yeah),Brand New,4.512216666666666,270733,1,2026
Where I End and You Begin,Radiohead,4.488216666666666,269293,1,2026
Exit Music (For A Film),Radiohead,4.453116666666666,267187,1,2026
Two-Headed Boy,Neutral Milk Hotel,4.435116666666667,266107,1,2026
Beyond Love,Beach House,4.419783333333333,265187,1,2026
Decode,Paramore,4.366,261960,1,2026
Shooting Star,Mud Flow,4.343333333333334,260600,1,2026
Lucky,Radiohead,4.31355,258813,1,2026
My Name Is Human,Highly Suspect,4.312883333333334,258773,1,2026
Beautiful - Remastered 2012,The Smashing Pumpkins,4.311133333333333,258668,1,2026
Sail To The Moon,Radiohead,4.306,258360,1,2026
Needle in the Hay,Elliott Smith,4.290033333333333,257402,1,2026
To Forgive - Remastered 2012,The Smashing Pumpkins,4.2877833333333335,257267,1,2026
Whatsername,Green Day,4.286883333333333,257213,1,2026
Lithium,Nirvana,4.284216666666667,257053,1,2026
Millstone,Brand New,4.277783333333334,256667,1,2026
B.Y.O.B.,System Of A Down,4.257783333333333,255467,1,2026
Nude,Radiohead,4.25645,255387,1,2026
Digital Bath,Deftones,4.256216666666667,255373,1,2026
Grave Filled with Books,Giles Corey,4.253233333333333,255194,1,2026
Knives Out,Radiohead,4.2477833333333335,254867,1,2026
If I Had a Tail,Queens of the Stone Age,4.2343166666666665,254059,1,2026
Somewhere Tonight,Beach House,4.232266666666667,253936,1,2026
Street Spirit (Fade Out),Radiohead,4.230883333333334,253853,1,2026
Asleep - 2011 Remaster,The Smiths,4.226,253560,1,2026
Archers,Brand New,4.226,253560,1,2026
Eleanor Rigby - Remastered 2009,The Beatles,4.217766666666667,253066,1,2026
The Haves Have Naught,The Dear Hunter,4.201733333333333,252104,1,2026
The Hours,Beach House,4.195333333333333,251720,1,2026
Obstacle 1,Interpol,4.1882166666666665,251293,1,2026
Handcuffs,Brand New,4.181783333333334,250907,1,2026
Your Protector,Fleet Foxes,4.161783333333333,249707,1,2026
What You Are,Audioslave,4.156666666666666,249400,1,2026
Hole in the Earth,Deftones,4.155333333333333,249320,1,2026
Mystery of Love,Sufjan Stevens,4.149416666666666,248965,1,2026
Ghost,Neutral Milk Hotel,4.142883333333334,248573,1,2026
Even Flow,Pearl Jam,4.11675,247005,1,2026
Lift,Radiohead,4.114,246840,1,2026
Mary - Alternate,Yellow Ostrich,4.102083333333334,246125,1,2026
At The Bottom,Brand New,4.073333333333333,244400,1,2026
4 Minute Warning,Radiohead,4.071416666666667,244285,1,2026
French Exit,The Antlers,4.06175,243705,1,2026
Lydia,Highly Suspect,4.042666666666666,242560,1,2026
Bodysnatchers,Radiohead,4.038216666666667,242293,1,2026
Sextape,Deftones,4.02555,241533,1,2026
Down By The River,Milky Chance,4.016216666666667,240973,1,2026
Leif Erikson,Interpol,4.00155,240093,1,2026
Bath Salts,Highly Suspect,3.9968833333333333,239813,1,2026
137,Brand New,3.990683333333333,239441,1,2026
The Red,Chevelle,3.973333333333333,238400,1,2026
A Fond Farewell,Elliott Smith,3.9668833333333335,238013,1,2026
The Meeting Place,The Last Shadow Puppets,3.966,237960,1,2026
Closer,Kings of Leon,3.958,237480,1,2026
15 Step,Radiohead,3.9548833333333335,237293,1,2026
As Alive As You Need Me To Be,Nine Inch Nails,3.95275,237165,1,2026
Carnavoyeur,Queens of the Stone Age,3.9409666666666667,236458,1,2026
I Know You Love to Fall,Message To Bears,3.9351166666666666,236107,1,2026
My God Is the Sun,Queens of the Stone Age,3.9233333333333333,235400,1,2026
Barely Legal,The Strokes,3.91155,234693,1,2026
Guilt is My Boyfriend,Giles Corey,3.890066666666667,233404,1,2026
(Nice Dream),Radiohead,3.8871166666666666,233227,1,2026
All Apologies,Nirvana,3.886216666666667,233173,1,2026
Citizen/Soldier,3 Doors Down,3.8817833333333334,232907,1,2026
I Never Told You What I Do for a Living,My Chemical Romance,3.87445,232467,1,2026
Speaking in Tongues (feat. David Byrne),Arcade Fire,3.8722166666666666,232333,1,2026
The Kill,Thirty Seconds To Mars,3.8588833333333334,231533,1,2026
Always,Saliva,3.8533333333333335,231200,1,2026
Conga,Gloria Estefan,3.8240333333333334,229442,1,2026
10:37,Beach House,3.8148833333333334,228893,1,2026
All I Need,Radiohead,3.81245,228747,1,2026
Xxxxxxx,Teen Suicide,3.8122166666666666,228733,1,2026
Pictures of Me,Elliott Smith,3.7828833333333334,226973,1,2026
The Golden Age,Woodkid,3.7453333333333334,224720,1,2026
Can We Hang On ?,Cold War Kids,3.723333333333333,223400,1,2026
Alameda,Elliott Smith,3.723333333333333,223400,1,2026
Doused,DIIV,3.7162166666666665,222973,1,2026
Can't Get It Out,Brand New,3.716,222960,1,2026
Bring Me To Life,Evanescence,3.7147833333333335,222887,1,2026
Selfless,The Strokes,3.70155,222093,1,2026
All of Me Wants All of You,Sufjan Stevens,3.6951833333333335,221711,1,2026
That's What You Get,Paramore,3.6746666666666665,220480,1,2026
Corsicana,The Antlers,3.6642166666666665,219853,1,2026
The Hand That Feeds,Nine Inch Nails,3.66,219600,1,2026
Apparition,Rx Bandits,3.6522166666666664,219133,1,2026
Flume,Bon Iver,3.65,219000,1,2026
So You Wanna Be A Superhero,Carissa's Wierd,3.65,219000,1,2026
Toxicity,System Of A Down,3.6488833333333335,218933,1,2026
Modern Girls & Old Fashion Men - Reptilia B-Side,The Strokes,3.6403,218418,1,2026
Dead Meat,Sean Ono Lennon,3.63155,217893,1,2026
You Know You're Right,Nirvana,3.6166666666666667,217000,1,2026
Roman Candle,Elliott Smith,3.616,216960,1,2026
Chances,The Strokes,3.6131166666666665,216787,1,2026
Happy?,Mudvayne,3.6071166666666667,216427,1,2026
What You Done,Lera Lynn,3.6051166666666665,216307,1,2026
Missing You (Demo 2006),Brand New,3.59755,215853,1,2026
The Vampyre of Time and Memory,Queens of the Stone Age,3.57645,214587,1,2026
I Follow You,Melody's Echo Chamber,3.5733333333333333,214400,1,2026
Somewhere I Belong,Linkin Park,3.56555,213933,1,2026
10 Lovers,The Black Keys,3.5537833333333335,213227,1,2026
Garden Grays,Wildcat! Wildcat!,3.55005,213003,1,2026
Hey,Pixies,3.5151166666666667,210907,1,2026
Chop Suey!,System Of A Down,3.504,210240,1,2026
Bullet Proof ... I Wish I Was,Radiohead,3.4788833333333335,208733,1,2026
Paralyzer,Finger Eleven,3.46845,208107,1,2026
Levitation,Beach House,3.4435,206610,1,2026
dead bird skeleton,Teen Suicide,3.43425,206055,1,2026
Silver Soul,Beach House,3.4325,205950,1,2026
In the Aeroplane Over the Sea,Neutral Milk Hotel,3.4161833333333336,204971,1,2026
"Call It Fate, Call It Karma",The Strokes,3.4128833333333333,204773,1,2026
Helena,My Chemical Romance,3.4122166666666667,204733,1,2026
Cry Baby,Cage The Elephant,3.4004166666666666,204025,1,2026
Mardy Bum,Arctic Monkeys,3.3881833333333335,203291,1,2026
Crystalised,The xx,3.3657833333333333,201947,1,2026
Iron,Woodkid,3.36155,201693,1,2026
A Wolf At the Door,Radiohead,3.35555,201333,1,2026
Prison Song,System Of A Down,3.3526666666666665,201160,1,2026
Island In The Sun,Weezer,3.33845,200307,1,2026
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,3.3371166666666667,200227,1,2026
Silently Leaving the Room,Carissa's Wierd,3.3266666666666667,199600,1,2026
2 + 2 = 5,Radiohead,3.3226666666666667,199360,1,2026
Spectre,Radiohead,3.322233333333333,199334,1,2026
2:45 AM,Elliott Smith,3.3162166666666666,198973,1,2026
Read your Mind,Sabrina Carpenter,3.2843333333333335,197060,1,2026
The Only Thing Worth Fighting For - From The HBO Series True Detective,Lera Lynn,3.276883333333333,196613,1,2026
Dead!,My Chemical Romance,3.2586666666666666,195520,1,2026
Fake Tales Of San Francisco,Arctic Monkeys,3.2327333333333335,193964,1,2026
Broken Bones,CRX,3.231733333333333,193904,1,2026
Highway Song,System Of A Down,3.227116666666667,193627,1,2026
Feels Like We Only Go Backwards,Tame Impala,3.216,192960,1,2026
Song 1,Mud Flow,3.2128833333333335,192773,1,2026
"Holland, 1945",Neutral Milk Hotel,3.2088833333333335,192533,1,2026
You And Whose Army?,Radiohead,3.183333333333333,191000,1,2026
The Age Of The Understatement,The Last Shadow Puppets,3.1593333333333335,189560,1,2026
Bed,Brand New,3.1588833333333333,189533,1,2026
Hypnotize,System Of A Down,3.1573333333333333,189440,1,2026
Headless Horseman,The Microphones,3.144,188640,1,2026
Not The Sun,Brand New,3.1422166666666667,188533,1,2026
Me Voy,Julieta Venegas,3.1388833333333332,188333,1,2026
Sofisticated Fuck Princess Please Leave Me Alone,Carissa's Wierd,3.1328833333333335,187973,1,2026
All I Think About Now,Pixies,3.122,187320,1,2026
Go With The Flow,Queens of the Stone Age,3.1186666666666665,187120,1,2026
Me and Your Mama,Childish Gambino,3.111466666666667,186688,1,2026
Endors Toi,Tame Impala,3.1106666666666665,186640,1,2026
My Mistakes Were Made For You,The Last Shadow Puppets,3.1091166666666665,186547,1,2026
Living In A Dream,Finger Eleven,3.07955,184773,1,2026
Debbie & Charlie,Mud Flow,3.0517833333333333,183107,1,2026
Angeles,Elliott Smith,2.9471166666666666,176827,1,2026
ATWA,System Of A Down,2.9366666666666665,176200,1,2026
Crawling In The Dark,Hoobastank,2.92045,175227,1,2026
Glass Eyes,Radiohead,2.8822666666666668,172936,1,2026
Eugene - Live,Sufjan Stevens,2.8744833333333335,172469,1,2026
What Ever Happened?,The Strokes,2.8251166666666667,169507,1,2026
Unhappy Birthday - 2011 Remaster,The Smiths,2.7531166666666667,165187,1,2026
OutRight,Wild Party,2.70755,162453,1,2026
Painkiller,Three Days Grace,2.6924166666666665,161545,1,2026
The Boy Who Blocked His Own Shot,Brand New,2.69085,161451,1,2026
"My Beloved, My Despair",Bury Me With You,2.673,160380,1,2026
St. Augustine,Band of Horses,2.66255,159753,1,2026
Hard To Explain,The Strokes,2.6606,159636,1,2026
Golden Brown - Slowed Down Version,The Stranglers,2.650333333333333,159020,1,2026
You Should Be Hated Here,Carissa's Wierd,2.6288833333333335,157733,1,2026
Pheurton Skeurto - Remastered,Sunny Day Real Estate,2.5448833333333334,152693,1,2026
Dumb,Nirvana,2.53155,151893,1,2026
Is This It,The Strokes,2.5222166666666666,151333,1,2026
F**k Me Up,Highly Suspect,2.5117833333333333,150707,1,2026
Friday - Remastered,Sunny Day Real Estate,2.497333333333333,149840,1,2026
"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,2.4951166666666666,149707,1,2026
First Love/Late Spring,Mitski,2.4718,148308,1,2026
cop graveyard,Teen Suicide,2.4492666666666665,146956,1,2026
Our Swords,Band of Horses,2.43845,146307,1,2026
Everything Means Nothing To Me,Elliott Smith,2.38155,142893,1,2026
untitled-oct19,Teen Suicide,2.3681833333333335,142091,1,2026
Life In a Glasshouse,Radiohead,2.33835,140301,1,2026
Wildflower,Beach House,2.272116666666667,136327,1,2026
Futile Devices,Sufjan Stevens,2.2211166666666666,133267,1,2026
give me back to the sky,Teen Suicide,2.1950166666666666,131701,1,2026
Faust Arp,Radiohead,2.1613333333333333,129680,1,2026
Somebody That I Used To Know,Elliott Smith,2.15555,129333,1,2026
Hide and Seek,Imogen Heap,2.1428666666666665,128572,1,2026
For Emma,Bon Iver,2.1216666666666666,127300,1,2026
Leg Of Lamb,Queens of the Stone Age,2.0727166666666665,124363,1,2026
King of Carrot Flowers Pt. 1,Neutral Milk Hotel,2.0071166666666667,120427,1,2026
Communist Daughter,Neutral Milk Hotel,1.9551166666666666,117307,1,2026
I Felt Your Shape,The Microphones,1.91045,114627,1,2026
Daisy,Brand New,1.9091666666666667,114550,1,2026
The Fool,Neutral Milk Hotel,1.8857833333333334,113147,1,2026
afterlife dating,Teen Suicide,1.8304166666666666,109825,1,2026
Lost In The World,Sufjan Stevens,1.8252,109512,1,2026
Fake It,Seether,1.6744166666666667,100465,1,2026
Mia & Sebastian’s Theme,Justin Hurwitz,1.634,98040,1,2026
Init,Nine Inch Nails,1.6189166666666666,97135,1,2026
Such Small Hands,La Dispute,1.5931166666666667,95587,1,2026
Somebody Told Me,The Killers,1.5761333333333334,94568,1,2026
salvia plath,Teen Suicide,1.4633333333333334,87800,1,2026
Engagement Party,Justin Hurwitz,1.45355,87213,1,2026
Come As You Are,Nirvana,1.2156833333333332,72941,1,2026
Say Yes,Elliott Smith,1.1092166666666667,66553,1,2026
Autopilot,Mondo Generator,1.0621166666666666,63727,1,2026
Be Quiet and Drive (Far Away),Deftones,1.0476333333333334,62858,1,2026
Wicked Gil,Band of Horses,1.0391666666666666,62350,1,2026
Another Day Of Sun,La La Land Cast,1.0031,60186,1,2026
Parade,The Antlers,0.9937333333333334,59624,1,2026
She Just Won't Believe Me,Tame Impala,0.9528833333333333,57173,1,2026
The Tourist,Radiohead,0.8632,51792,1,2026
Low Budget Slow Motion Soundtrack Song for the Leaving Scene,Carissa's Wierd,0.7509166666666667,45055,1,2026
When the Sun Hits,Slowdive,0.6039333333333333,36236,1,2026
I Write Sins Not Tragedies,Panic! At The Disco,0.5451333333333334,32708,1,2026
Ballad of Big Nothing,Elliott Smith,0.49655,29793,1,2026
Blue Ridge Mountains,Fleet Foxes,0.49251666666666666,29551,1,2026
The Universe Is Going To Catch You,The Antlers,0.43716666666666665,26230,1,2026
Music To Walk Home By,Tame Impala,0.40525,24315,1,2026
The Downward Spiral,Nine Inch Nails,0.36488333333333334,21893,1,2026
But It's Better If You Do,Panic! At The Disco,0.3381,20286,1,2026
Prologue,The Antlers,0.2726,16356,1,2026
Never Had No One Ever - 2011 Remaster,The Smiths,0.20865,12519,1,2026
He Doesn't Know Why,Fleet Foxes,0.20625,12375,1,2026
The Hardest Thing (feat. Tony Allen),Gorillaz,0.19341666666666668,11605,1,2026
A New Holiday (November 16th),Carissa's Wierd,0.17365,10419,1,2026
Burned At Both Ends II,Motionless In White,0.15378333333333333,9227,1,2026
