trackName,artistName,minutesPlayed,msPlayed,month,year
Send Me An Angel,Highly Suspect,49.397333333333336,2963840,4,2026
Bring It Back Gentle,Desert Sessions,48.637950000000004,2918277,4,2026
80's Comedown Machine,The Strokes,48.00395,2880237,4,2026
The Universe Is Going To Catch You,The Antlers,47.0266,2821596,4,2026
Kettering,The Antlers,46.81695,2809017,4,2026
Fourth of July,Sufjan Stevens,46.55266666666667,2793160,4,2026
Two,The Antlers,46.033233333333335,2761994,4,2026
Pictures of Me,Elliott Smith,45.895633333333336,2753738,4,2026
i think about you all the time,Deftones,45.642116666666666,2738527,4,2026
"Sweet Dreams, TN",The Last Shadow Puppets,45.334066666666665,2720044,4,2026
Melatonin,Silversun Pickups,44.884949999999996,2693097,4,2026
Wounded Wolf,Giles Corey,44.774233333333335,2686454,4,2026
The Movement Of A Hand,Bright Eyes,44.5258,2671548,4,2026
Aerials,System Of A Down,44.19441666666667,2651665,4,2026
Somewhere Tonight,Beach House,44.0649,2643894,4,2026
Headlights Look Like Diamonds,Arcade Fire,43.16005,2589603,4,2026
Bury Me Deep Inside Your Heart,HIM,42.80961666666666,2568577,4,2026
X.Y.U. - Remastered 2012,The Smashing Pumpkins,42.7093,2562558,4,2026
Optimistic,Radiohead,42.178333333333335,2530700,4,2026
A Perfect Sonnet,Bright Eyes,41.65663333333333,2499398,4,2026
Ferris Wheel on Fire - 1993,Neutral Milk Hotel,41.62668333333333,2497601,4,2026
Just,Radiohead,41.39718333333334,2483831,4,2026
Running Joke - Non-LP Version,Queens of the Stone Age,41.11396666666666,2466838,4,2026
When I Was an Orphan,The Parlor Mob,39.91798333333333,2395079,4,2026
I Go to the Barn Because I Like The,Band of Horses,39.606716666666664,2376403,4,2026
It's All Tears - Drown In This Love,HIM,39.3251,2359506,4,2026
You Are a Memory,Message To Bears,39.25926666666667,2355556,4,2026
Ladies and gentlemen we are floating in space,Spiritualized,39.0172,2341032,4,2026
Murder And Crime,Sufjan Stevens,38.94348333333333,2336609,4,2026
Little One,Highly Suspect,37.82556666666667,2269534,4,2026
"Call It Fate, Call It Karma",The Strokes,37.541716666666666,2252503,4,2026
Into The Hollow,Queens of the Stone Age,37.07196666666667,2224318,4,2026
The Color That Your Eyes Changed With the Color of Your Hair,Carissa's Wierd,35.96641666666667,2157985,4,2026
Bear,The Antlers,35.092416666666665,2105545,4,2026
Thirteen,The Antlers,34.49261666666666,2069557,4,2026
Mountains,Message To Bears,34.1153,2046918,4,2026
Lost In The World,Sufjan Stevens,33.965066666666665,2037904,4,2026
"Paint It, Black",The Rolling Stones,33.892116666666666,2033527,4,2026
Lonely Day,System Of A Down,33.53798333333333,2012279,4,2026
Love is a Laserquest,Arctic Monkeys,33.362516666666664,2001751,4,2026
Big Black Cloud,The Microphones,32.92313333333333,1975388,4,2026
Another Love Song,Queens of the Stone Age,32.872733333333336,1972364,4,2026
My Least Favorite Life - From The HBO Series True Detective,Lera Lynn,32.49621666666667,1949773,4,2026
Do You Wanna Get High?,Weezer,32.15035,1929021,4,2026
Alison,Slowdive,31.6376,1898256,4,2026
April 8th,Neutral Milk Hotel,30.7659,1845954,4,2026
Learning,Perfume Genius,30.247616666666666,1814857,4,2026
Radio/Video,System Of A Down,29.085016666666665,1745101,4,2026
Unloveable - 2017 Master,The Smiths,28.9786,1738716,4,2026
Parentheses,The Antlers,28.915033333333334,1734902,4,2026
Lua,Bright Eyes,28.589483333333334,1715369,4,2026
Play Crack The Sky,Brand New,28.035283333333336,1682117,4,2026
The Hurricane,Teen Suicide,26.55355,1593213,4,2026
The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective],The Hat,26.27295,1576377,4,2026
Toxicity,System Of A Down,25.542183333333334,1532531,4,2026
The Sense of Me,Mud Flow,25.417833333333334,1525070,4,2026
Thru The Eyes Of Ruby - Remastered 2012,The Smashing Pumpkins,24.627983333333333,1477679,4,2026
Bright Blue Pickup Truck,Teen Suicide,24.10575,1446345,4,2026
"A Line Allows Progress, A Circle Does Not",Bright Eyes,23.92621666666667,1435573,4,2026
Look!,The Antlers,23.864566666666665,1431874,4,2026
Avalanches,Jordaan Mason,23.67451666666667,1420471,4,2026
Undone,Message To Bears,23.2414,1394484,4,2026
I Will,Radiohead,21.902283333333333,1314137,4,2026
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,20.752116666666666,1245127,4,2026
Pheurton Skeurto - Remastered,Sunny Day Real Estate,20.6253,1237518,4,2026
The Piano Song,Carissa's Wierd,20.206266666666668,1212376,4,2026
Neighborhood Drug Dealer,Teen Suicide,20.198583333333335,1211915,4,2026
Never as Tired as When I'm Waking Up,LCD Soundsystem,19.3262,1159572,4,2026
The Only Thing Worth Fighting For - From The HBO Series True Detective,Lera Lynn,19.313633333333332,1158818,4,2026
Could’ve Moved Mountains,Silver Mt. Zion,16.235216666666666,974113,4,2026
Beautiful - Remastered 2012,The Smashing Pumpkins,12.91935,775161,4,2026
The Pillar Of Souls,Sufjan Stevens,12.448166666666667,746890,4,2026
A Held Breath,German Error Message,12.375633333333333,742538,4,2026
I Appear Missing,Queens of the Stone Age,12.022666666666666,721360,4,2026
False Advertising,Bright Eyes,11.743166666666667,704590,4,2026
"All Apologies and Smiles, Yours Truely, Ugly Valentine",Carissa's Wierd,11.21575,672945,4,2026
Human Sadness,The Voidz,10.94835,656901,4,2026
Jesus Christ,Brand New,10.6089,636534,4,2026
II. Solar System,The Microphones,10.210416666666667,612625,4,2026
Airbag,Radiohead,9.596,575760,4,2026
Machine Gun,Slowdive,8.90705,534423,4,2026
Drunk w/ the Only Saints I Know,Carissa's Wierd,8.894,533640,4,2026
Washer,Slint,8.833783333333333,530027,4,2026
B.Y.O.B.,System Of A Down,8.526516666666666,511591,4,2026
Banshee Beat,Animal Collective,8.372666666666667,502360,4,2026
Phantom Limb,The Shins,8.292966666666667,497578,4,2026
Bird's Nest,Jordaan Mason,8.0836,485016,4,2026
High to Death,Car Seat Headrest,7.6558,459348,4,2026
Spinning in Daffodils,Them Crooked Vultures,7.467133333333333,448028,4,2026
Vampires / Forest Fire,Arcade Fire,7.3357833333333335,440147,4,2026
Someone's In The Wolf,Queens of the Stone Age,7.264216666666667,435853,4,2026
The Place Where He Inserted the Blade,"Black Country, New Road",7.222666666666667,433360,4,2026
Spectral Bride,Giles Corey,7.177783333333333,430667,4,2026
What You Done,Lera Lynn,7.161366666666666,429682,4,2026
"New York, I Love You but You're Bringing Me Down",LCD Soundsystem,7.035916666666667,422155,4,2026
Teen Age Riot (Album Version),Sonic Youth,6.963333333333333,417800,4,2026
Gagging Order,Radiohead,6.962783333333333,417767,4,2026
Twin Fantasy (Those Boys),Car Seat Headrest,6.9027,414162,4,2026
Some Days are Better Than Others,Carissa's Wierd,6.769333333333333,406160,4,2026
Sylvia,The Antlers,6.688183333333333,401291,4,2026
Horses In The Sky,Silver Mt. Zion,6.66155,399693,4,2026
Broken Heart,Spiritualized,6.63845,398307,4,2026
September Come Take This Heart Away,Carissa's Wierd,6.47445,388467,4,2026
Buried Above Ground,Giles Corey,6.466666666666667,388000,4,2026
Stella was a diver and she was always down,Interpol,6.46555,387933,4,2026
"Holy Fucking Shit: 40,000",Have A Nice Life,6.441666666666666,386500,4,2026
"A Spindle, A Darkness, A Fever, And A Necklace",Bright Eyes,6.426833333333334,385610,4,2026
Black Flies,Ben Howard,6.35845,381507,4,2026
Bread Song,"Black Country, New Road",6.356883333333333,381413,4,2026
Motion Sickness,Bright Eyes,6.336216666666667,380173,4,2026
Enter One,Sol Seppy,6.263116666666667,375787,4,2026
Uprooted,The Antlers,6.251783333333333,375107,4,2026
Surrender,The Antlers,6.246883333333333,374813,4,2026
Drunk Drivers/Killer Whales,Car Seat Headrest,6.2442166666666665,374653,4,2026
Director,The Antlers,6.217333333333333,373040,4,2026
Organs For Oceans,Jordaan Mason,6.119733333333333,367184,4,2026
Train Under Water,Bright Eyes,6.1,366000,4,2026
Ghost Channels,Tacoma Radar,6.079783333333333,364787,4,2026
Planes,Mud Flow,6.073966666666666,364438,4,2026
Rusted Wheel,Silversun Pickups,6.014,360840,4,2026
Welcome To Japan,The Strokes,5.957416666666667,357445,4,2026
Souvlaki Space Station,Slowdive,5.956216666666666,357373,4,2026
Debbie & Charlie - The True Story,Mud Flow,5.90555,354333,4,2026
Tuff Ghost,The Unicorns,5.899766666666666,353986,4,2026
I Know It's Over - 2011 Remaster,The Smiths,5.8197833333333335,349187,4,2026
No Longer Making Time,Slowdive,5.8018,348108,4,2026
Before Your Very Eyes...,Atoms For Peace,5.79635,347781,4,2026
(March 19th 1983) It Was Probably Green,Carissa's Wierd,5.7809,346854,4,2026
Mojo Pin,Jeff Buckley,5.707783333333333,342467,4,2026
Three Seed,Silversun Pickups,5.67555,340533,4,2026
Busy Bees,Silversun Pickups,5.660666666666667,339640,4,2026
You Should Be at Home Here,Carissa's Wierd,5.63555,338133,4,2026
Bloodhail,Have A Nice Life,5.633333333333334,338000,4,2026
Not The Same Anymore,The Strokes,5.622216666666667,337333,4,2026
Ballad of Big Nothing,Elliott Smith,5.6111,336666,4,2026
I Am the Highway,Audioslave,5.581783333333333,334907,4,2026
I Want Wind to Blow,The Microphones,5.548,332880,4,2026
A Certain Romance,Arctic Monkeys,5.52,331200,4,2026
Dream Brother,Jeff Buckley,5.514,330840,4,2026
Epilogue,The Antlers,5.481333333333334,328880,4,2026
House Of Cards,Radiohead,5.47155,328293,4,2026
Eyepennies,Sparklehorse,5.465116666666667,327907,4,2026
The Tourist,Radiohead,5.442216666666667,326533,4,2026
Sprawl II (Mountains Beyond Mountains),Arcade Fire,5.42845,325707,4,2026
Easy/Lucky/Free,Bright Eyes,5.3933333333333335,323600,4,2026
"There, There",Radiohead,5.3933333333333335,323600,4,2026
Weird Fishes / Arpeggi,Radiohead,5.303116666666667,318187,4,2026
No Widows,The Antlers,5.297533333333333,317852,4,2026
The Moon,The Microphones,5.277333333333333,316640,4,2026
Low Budget Slow Motion Soundtrack Song for the Leaving Scene,Carissa's Wierd,5.271116666666667,316267,4,2026
The Suburbs,Arcade Fire,5.25045,315027,4,2026
When the Sun Hits,Slowdive,5.228233333333334,313694,4,2026
Parade,The Antlers,5.1751,310506,4,2026
The Adults Are Talking,The Strokes,5.150883333333334,309053,4,2026
Should Have Known Better,Sufjan Stevens,5.1283,307698,4,2026
Present Tense,Radiohead,5.109683333333333,306581,4,2026
Beetlebum - 2012 Remaster,Blur,5.086883333333334,305213,4,2026
Haldern,"Black Country, New Road",5.086883333333334,305213,4,2026
Sympathy Bush,Carissa's Wierd,5.075333333333333,304520,4,2026
Sober to Death,Car Seat Headrest,5.073783333333333,304427,4,2026
10 Mile Stereo,Beach House,5.064216666666667,303853,4,2026
Panic,Mud Flow,5.064,303840,4,2026
My Body Betrayed Me,Black Wing,5.043983333333333,302639,4,2026
1990 Was A Long Year And We Are All Out Of Hot Water,Jordaan Mason,5.031833333333333,301910,4,2026
137,Brand New,5.027333333333333,301640,4,2026
Lotus Flower,Radiohead,5.00365,300219,4,2026
PDA,Interpol,4.996216666666666,299773,4,2026
Wild,Beach House,4.99605,299763,4,2026
A Nervous Tic Motion of the Head to the Left,Andrew Bird,4.9942166666666665,299653,4,2026
Oblivius,The Strokes,4.987216666666667,299233,4,2026
"The Glow, Pt. 2",The Microphones,4.981116666666667,298867,4,2026
Heaven or Las Vegas,Cocteau Twins,4.973333333333334,298400,4,2026
Past Worn Out,Tacoma Radar,4.9702166666666665,298213,4,2026
Dust Bowl III,Other Lives,4.95445,297267,4,2026
"""You Got A Killer Scene There, Man...""",Queens of the Stone Age,4.943783333333333,296627,4,2026
Incinerate,Sonic Youth,4.9302166666666665,295813,4,2026
Caligulove,Them Crooked Vultures,4.9211833333333335,295271,4,2026
Naomi,Neutral Milk Hotel,4.88445,293067,4,2026
Even Flow,Pearl Jam,4.876333333333333,292580,4,2026
Reckoner,Radiohead,4.8457333333333334,290744,4,2026
To Be There Now,Carissa's Wierd,4.817333333333333,289040,4,2026
Pyramid Song,Radiohead,4.812216666666667,288733,4,2026
Zebra,Beach House,4.812,288720,4,2026
Neighborhood #1 (Tunnels),Arcade Fire,4.80555,288333,4,2026
Gila,Beach House,4.770666666666667,286240,4,2026
They'll Only Miss You When You Leave,Carissa's Wierd,4.769333333333333,286160,4,2026
The Great Salt Lake,Band of Horses,4.75645,285387,4,2026
Climbing Up the Walls,Radiohead,4.753333333333333,285200,4,2026
True Love Waits,Radiohead,4.7244,283464,4,2026
Crown of Love,Arcade Fire,4.70555,282333,4,2026
Dead in Love,Desert Sessions,4.704,282240,4,2026
Waltz #2 (XO),Elliott Smith,4.66845,280107,4,2026
Poison Oak,Bright Eyes,4.664,279840,4,2026
Modern Man,Arcade Fire,4.66245,279747,4,2026
Videotape,Radiohead,4.660566666666667,279634,4,2026
Catch & Release,Silversun Pickups,4.658883333333334,279533,4,2026
The Boy Who Blocked His Own Shot,Brand New,4.653333333333333,279200,4,2026
Be Yourself,Audioslave,4.64955,278973,4,2026
Kalopsia,Queens of the Stone Age,4.6353333333333335,278120,4,2026
Last Call,Elliott Smith,4.63355,278013,4,2026
My Iron Lung,Radiohead,4.607116666666666,276427,4,2026
Stairs to the Attic,The Antlers,4.602216666666667,276133,4,2026
"Don't Be Afraid, You're Already Dead",Akron/Family,4.599333333333333,275960,4,2026
Why Are Sundays So Depressing,The Strokes,4.59445,275667,4,2026
Mykonos,Fleet Foxes,4.58845,275307,4,2026
Frou-frou Foxes in Midsummer Fires,Cocteau Twins,4.53465,272079,4,2026
One Night Stand,Carissa's Wierd,4.528,271680,4,2026
Where I End and You Begin,Radiohead,4.516683333333333,271001,4,2026
Sugar for the Pill,Slowdive,4.5153,270918,4,2026
Christian Brothers - 25th Anniversary Remaster,Elliott Smith,4.512,270720,4,2026
Killing Loneliness,HIM,4.5022166666666665,270133,4,2026
Old Soul Song (for the New World Order),Bright Eyes,4.486,269160,4,2026
Sea Of Teeth,Sparklehorse,4.48445,269067,4,2026
Detlef Schrempf,Band of Horses,4.474666666666667,268480,4,2026
Plasticities,Andrew Bird,4.4622166666666665,267733,4,2026
Last Flowers,Radiohead,4.4413,266478,4,2026
Two-Headed Boy,Neutral Milk Hotel,4.435116666666667,266107,4,2026
Beyond Love,Beach House,4.419783333333333,265187,4,2026
Saint Simon - 2023 Remaster,The Shins,4.413783333333333,264827,4,2026
Bleed Well,HIM,4.413116666666666,264787,4,2026
Karma Police,Radiohead,4.401116666666667,264067,4,2026
Penny Sweets,Winter Aid,4.400133333333334,264008,4,2026
Carpenter / Rebuild The Body Out Of Birds,Jordaan Mason,4.373116666666666,262387,4,2026
She's So Lovely,Beach House,4.368716666666667,262123,4,2026
Shooting Star,Mud Flow,4.343333333333334,260600,4,2026
Standing on the Moon,Lera Lynn,4.343333333333334,260600,4,2026
ATWA,System Of A Down,4.329883333333333,259793,4,2026
NYC,Interpol,4.328883333333334,259733,4,2026
Twins,Gem Club,4.328883333333334,259733,4,2026
Rotten Hell,Menomena,4.314,258840,4,2026
Lucky,Radiohead,4.31355,258813,4,2026
My Name Is Human,Highly Suspect,4.312883333333334,258773,4,2026
Jed the Humanoid,Grandaddy,4.309333333333333,258560,4,2026
Sail To The Moon,Radiohead,4.306,258360,4,2026
Ode To LRC,Band of Horses,4.27555,256533,4,2026
Same Old Song ft. Peter Bradley Adams,Lera Lynn,4.2744,256464,4,2026
Tuff Luff,The Unicorns,4.259666666666667,255580,4,2026
Digital Bath,Deftones,4.256216666666667,255373,4,2026
Knives Out,Radiohead,4.2477833333333335,254867,4,2026
Gold Day,Sparklehorse,4.242666666666667,254560,4,2026
Hypnotize,System Of A Down,4.240333333333333,254420,4,2026
505,Arctic Monkeys,4.22645,253587,4,2026
Every Shining Time You Arrive,Sunny Day Real Estate,4.224,253440,4,2026
We Are Nowhere and It's Now,Bright Eyes,4.213883333333333,252833,4,2026
W.L.S.T.D.,HIM,4.207116666666667,252427,4,2026
Stabilisers For Big Boys,Panchiko,4.206683333333333,252401,4,2026
Nashua,The Antlers,4.204883333333333,252293,4,2026
Kicking Cars,Panchiko,4.187866666666666,251272,4,2026
For 12,Other Lives,4.186216666666667,251173,4,2026
Black Car,Beach House,4.186,251160,4,2026
23 (feat. Sasha Dobson),Highly Suspect,4.175333333333334,250520,4,2026
All Teeth,Afterlives,4.170683333333334,250241,4,2026
Land Locked Blues,Bright Eyes,4.1315,247890,4,2026
Go Away - Long Lost Edit,Weezer,4.12445,247467,4,2026
Black Star,Radiohead,4.117333333333334,247040,4,2026
Lift,Radiohead,4.114,246840,4,2026
Superstar,Sonic Youth,4.1,246000,4,2026
Sharin' a Hole,Carissa's Wierd,4.086,245160,4,2026
Where You'll Find Me Now,Neutral Milk Hotel,4.067783333333334,244067,4,2026
Pilot House,Tacoma Radar,4.045333333333334,242720,4,2026
Bodysnatchers,Radiohead,4.038216666666667,242293,4,2026
Sextape,Deftones,4.02555,241533,4,2026
Three Peaches,Neutral Milk Hotel,4.022216666666667,241333,4,2026
Grave Filled with Books,Giles Corey,4.02,241200,4,2026
The Aegean Waves,Message To Bears,4.017333333333333,241040,4,2026
Auto Pilot,Queens of the Stone Age,4.016666666666667,241000,4,2026
Vanity,Highly Suspect,4.0102166666666665,240613,4,2026
Leif Erikson,Interpol,4.00155,240093,4,2026
Bath Salts,Highly Suspect,3.9968833333333333,239813,4,2026
Lover I Don't Have to Love,Bright Eyes,3.9966666666666666,239800,4,2026
Drunk In LA,Beach House,3.98845,239307,4,2026
A Fond Farewell,Elliott Smith,3.9668833333333335,238013,4,2026
How It Feels To Be Something On,Sunny Day Real Estate,3.9566666666666666,237400,4,2026
Lately - From The HBO Series True Detective,Lera Lynn,3.955783333333333,237347,4,2026
15 Step,Radiohead,3.9548833333333335,237293,4,2026
Rococo,Arcade Fire,3.94645,236787,4,2026
Heartache Every Moment,HIM,3.93745,236247,4,2026
Gold Mine Gutted,Bright Eyes,3.935016666666667,236101,4,2026
Bluebird,Beach House,3.917116666666667,235027,4,2026
Barely Legal,The Strokes,3.91155,234693,4,2026
The Seer's Tower,Sufjan Stevens,3.899783333333333,233987,4,2026
Road to Joy,Bright Eyes,3.8959333333333332,233756,4,2026
Guilt is My Boyfriend,Giles Corey,3.890066666666667,233404,4,2026
Myxomatosis,Radiohead,3.87555,232533,4,2026
Speaking in Tongues (feat. David Byrne),Arcade Fire,3.8722166666666666,232333,4,2026
Take Your Time,Tacoma Radar,3.8691166666666668,232147,4,2026
NeilSSong,Panchiko,3.86875,232125,4,2026
Featherweight,Fleet Foxes,3.8468833333333334,230813,4,2026
A Lingering,German Error Message,3.845483333333333,230729,4,2026
Junk Bond Trader,Elliott Smith,3.82845,229707,4,2026
Soul Meets Body,Death Cab for Cutie,3.82355,229413,4,2026
Circadian Rhythm (Last Dance),Silversun Pickups,3.816883333333333,229013,4,2026
10:37,Beach House,3.8148833333333334,228893,4,2026
On the Roof,The Antlers,3.7851166666666667,227107,4,2026
Klonopin,Drowse,3.784,227040,4,2026
Everything You're Breathing For,The Parlor Mob,3.780883333333333,226853,4,2026
Hard Enough,The Parlor Mob,3.759333333333333,225560,4,2026
Mascara,Deftones,3.7548833333333334,225293,4,2026
Arienette,Bright Eyes,3.75285,225171,4,2026
Crying Lightning,Arctic Monkeys,3.747116666666667,224827,4,2026
A New Holiday (November 16th),Carissa's Wierd,3.7422333333333335,224534,4,2026
Aviation,The Last Shadow Puppets,3.7319166666666668,223915,4,2026
No Name No. 5,Elliott Smith,3.7248833333333335,223493,4,2026
Selfless,The Strokes,3.70155,222093,4,2026
Lumière,Lorien Testard,3.7,222000,4,2026
This Night Has Opened My Eyes - 2011 Remaster,The Smiths,3.6922166666666665,221533,4,2026
Under My Thumb,The Rolling Stones,3.6922166666666665,221533,4,2026
Float On,Modest Mouse,3.6872166666666666,221233,4,2026
Soldier Side,System Of A Down,3.671116666666667,220267,4,2026
At a Glance,Message To Bears,3.6651166666666666,219907,4,2026
Reptilia,The Strokes,3.6637833333333334,219827,4,2026
Resurrection,HIM,3.6633666666666667,219802,4,2026
An Honest Mistake,The Bravery,3.661783333333333,219707,4,2026
Wildflower,Beach House,3.65755,219453,4,2026
Title and Registration,Death Cab for Cutie,3.65445,219267,4,2026
So You Wanna Be A Superhero,Carissa's Wierd,3.65,219000,4,2026
Hang Me Up To Dry,Cold War Kids,3.64645,218787,4,2026
Dagger,Slowdive,3.63755,218253,4,2026
Chelsea Hotel,Carissa's Wierd,3.6291166666666665,217747,4,2026
Intervention,Arcade Fire,3.61795,217077,4,2026
Oh Sister - 1995,Neutral Milk Hotel,3.6166666666666667,217000,4,2026
Roman Candle,Elliott Smith,3.616,216960,4,2026
Chances,The Strokes,3.6131166666666665,216787,4,2026
Join Me In Death,HIM,3.612416666666667,216745,4,2026
Evil,Interpol,3.5971166666666665,215827,4,2026
Roland,Interpol,3.5926666666666667,215560,4,2026
Lung,Vancouver Sleep Clinic,3.5917833333333333,215507,4,2026
Spiders,System Of A Down,3.58445,215067,4,2026
My Own Summer (Shove It),Deftones,3.5793333333333335,214760,4,2026
Keys,The Antlers,3.5771166666666665,214627,4,2026
The Vampyre of Time and Memory,Queens of the Stone Age,3.57645,214587,4,2026
June On The West Coast,Bright Eyes,3.5677833333333333,214067,4,2026
So Much Water,Tacoma Radar,3.5597833333333333,213587,4,2026
"Hey, Little Songbird",Patrick Page,3.543633333333333,212618,4,2026
Neighborhood #2 (Laika),Arcade Fire,3.533333333333333,212000,4,2026
Violent Pornography,System Of A Down,3.5222166666666666,211333,4,2026
Chop Suey!,System Of A Down,3.504,210240,4,2026
Lose Myself ft. John Paul White,Lera Lynn,3.501916666666667,210115,4,2026
Left Unsaid,Tacoma Radar,3.50045,210027,4,2026
I Wear Your Ring,Cocteau Twins,3.489116666666667,209347,4,2026
Bullet Proof ... I Wish I Was,Radiohead,3.4788833333333335,208733,4,2026
Love Will Tear Us Apart - 2020 Remaster,Joy Division,3.4742166666666665,208453,4,2026
No Distance Left to Run,Blur,3.4711166666666666,208267,4,2026
Monsters In The Parasol,Queens of the Stone Age,3.4606666666666666,207640,4,2026
Heart In a Cage,The Strokes,3.4362166666666667,206173,4,2026
My Propeller,Arctic Monkeys,3.429116666666667,205747,4,2026
You Will. You? Will. You? Will. You? Will.,Bright Eyes,3.4188666666666667,205132,4,2026
Jed's Other Poem (Beautiful Ground),Grandaddy,3.41845,205107,4,2026
Piledriver Waltz,Arctic Monkeys,3.398,203880,4,2026
Every Night My Teeth Are Falling Out,The Antlers,3.3972166666666666,203833,4,2026
Movie (Never Made),Silver Mt. Zion,3.3857833333333334,203147,4,2026
Waltz #1,Elliott Smith,3.3748833333333335,202493,4,2026
The Calendar Hung Itself…,Bright Eyes,3.3711166666666665,202267,4,2026
Still Ill - 2011 Remaster,The Smiths,3.36245,201747,4,2026
R U Mine?,Arctic Monkeys,3.3621,201726,4,2026
A Wolf At the Door,Radiohead,3.35555,201333,4,2026
Question!,System Of A Down,3.354433333333333,201266,4,2026
A.M. 180,Grandaddy,3.34445,200667,4,2026
"John Wayne Gacy, Jr.",Sufjan Stevens,3.332,199920,4,2026
Silently Leaving the Room,Carissa's Wierd,3.3266666666666667,199600,4,2026
River In The Road,Queens of the Stone Age,3.3177833333333333,199067,4,2026
Blankets Stare,Carissa's Wierd,3.31245,198747,4,2026
All of Me Wants All of You,Sufjan Stevens,3.30715,198429,4,2026
First It Giveth,Queens of the Stone Age,3.30645,198387,4,2026
Freeze Me,Death From Above 1979,3.30135,198081,4,2026
Brooke Daniels' Tiny Broken Fingers,Carissa's Wierd,3.2737833333333333,196427,4,2026
Could Never Be Heaven,Brand New,3.2733333333333334,196400,4,2026
Left Handed Kisses,Andrew Bird,3.244883333333333,194693,4,2026
"I'll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side",The Strokes,3.2441833333333334,194651,4,2026
What Is Love ft. Dylan LeBlanc,Lera Lynn,3.2441333333333335,194648,4,2026
Ignorant Piece of Shit,Carissa's Wierd,3.2426666666666666,194560,4,2026
40 Days,Slowdive,3.235333333333333,194120,4,2026
Bobby Baby,Lera Lynn,3.2337833333333332,194027,4,2026
Gardenhead / Leave Me Alone,Neutral Milk Hotel,3.2328833333333336,193973,4,2026
Everything You’ve Come To Expect,The Last Shadow Puppets,3.2311,193866,4,2026
Song 1,Mud Flow,3.2128833333333335,192773,4,2026
"Holland, 1945",Neutral Milk Hotel,3.2088833333333335,192533,4,2026
Cherry-coloured Funk,Cocteau Twins,3.2077833333333334,192467,4,2026
Nonphenomenal Lineage,Grandaddy,3.19,191400,4,2026
You And Whose Army?,Radiohead,3.183333333333333,191000,4,2026
Spectre,Radiohead,3.16545,189927,4,2026
A Loose Hair Falls Into a Glass of Water Without Ice,Carissa's Wierd,3.1491166666666666,188947,4,2026
